"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";5338;4965;0;223;10526
"'10-19";10820;10236;0;284;21340
"20-29";19083;17188;1;524;36796
"30-39";15259;13846;1;483;29589
"40-49";14098;14998;4;427;29527
"50-59";16693;16387;2;302;33384
"60-69";8392;7679;3;142;16216
"70-79";5673;5714;0;68;11455
"80-89";3785;6461;0;44;10290
"90-99";660;2179;0;14;2853
"100+";14;57;0;1;72
"Unbekannt";67;54;0;201;322
"Gesamt";99882;99764;11;2713;202370
