"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3313;19;70;0;134655;2460,36;92;68,32
"LK Altötting";3503;26;138;1;111516;3141,25;109;97,74
"LK Amberg-Sulzbach";2651;7;104;0;103049;2572,56;59;57,25
"LK Ansbach";4292;26;102;1;184591;2325,14;162;87,76
"LK Aschaffenburg";5286;5;152;0;174200;3034,44;225;129,16
"LK Augsburg";7262;28;139;1;253468;2865,06;186;73,38
"LK Bad Kissingen";2006;0;74;0;103235;1943,14;60;58,12
"LK Bad Tölz-Wolfratshausen";3218;16;42;2;127917;2515,69;129;100,85
"LK Bamberg";3412;75;104;0;147163;2318,52;193;131,15
"LK Bayreuth";2873;39;102;1;103664;2771,45;183;176,53
"LK Berchtesgadener Land";3823;13;85;0;105929;3609,02;157;148,21
"LK Cham";3299;10;104;1;127998;2577,38;142;110,94
"LK Coburg";3073;11;133;3;86747;3542,49;93;107,21
"LK Dachau";5437;11;91;0;154899;3510,03;163;105,23
"LK Deggendorf";3911;32;106;3;119478;3273,41;191;159,86
"LK Dillingen a.d.Donau";2346;12;90;0;96562;2429,53;53;54,89
"LK Dingolfing-Landau";3043;24;71;0;96683;3147,4;68;70,33
"LK Donau-Ries";3464;12;121;1;133783;2589,27;70;52,32
"LK Ebersberg";4457;13;125;0;143649;3102,7;134;93,28
"LK Eichstätt";3202;12;62;0;132881;2409,67;135;101,59
"LK Erding";4782;22;68;1;138182;3460,65;90;65,13
"LK Erlangen-Höchstadt";3346;26;101;3;137262;2437,67;108;78,68
"LK Forchheim";2944;21;88;2;116203;2533,5;102;87,78
"LK Freising";5261;38;92;0;180007;2922,66;201;111,66
"LK Freyung-Grafenau";3182;19;89;3;78362;4060,64;119;151,86
"LK Fürstenfeldbruck";6592;30;106;1;219311;3005,78;153;69,76
"LK Fürth";3475;18;153;0;117853;2948,59;135;114,55
"LK Garmisch-Partenkirchen";2295;6;67;1;88424;2595,45;81;91,6
"LK Günzburg";4157;11;88;0;127027;3272,53;84;66,13
"LK Haßberge";2278;14;65;3;84384;2699,56;58;68,73
"LK Hof";3100;77;95;0;94801;3270,01;219;231,01
"LK Kelheim";3010;17;80;1;123058;2446;114;92,64
"LK Kitzingen";1868;25;53;0;91155;2049,26;87;95,44
