"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Rottal-Inn";2527;57;64;0;121502;2079,8;242;199,17
"LK Schwandorf";2048;98;25;0;147872;1384,98;282;190,71
"LK Schweinfurt";1941;52;39;1;115445;1681,32;175;151,59
"LK Starnberg";1751;33;16;1;136667;1281,22;123;90
"LK Straubing-Bogen";1508;18;37;2;101120;1491,3;195;192,84
"LK Tirschenreuth";1785;24;146;2;72046;2477,58;92;127,7
"LK Traunstein";3932;95;112;3;177319;2217,47;421;237,43
"LK Unterallgäu";1745;38;40;0;145341;1200,62;197;135,54
"LK Weilheim-Schongau";1595;35;16;0;135478;1177,31;138;101,86
"LK Weißenburg-Gunzenhausen";1043;19;31;1;94734;1100,98;92;97,11
"LK Wunsiedel i.Fichtelgebirge";1279;41;52;1;72655;1760,37;135;185,81
"LK Würzburg";1684;27;26;1;162302;1037,57;161;99,2
"SK Amberg";444;13;5;1;42207;1051,96;85;201,39
"SK Ansbach";498;0;11;1;41798;1191,44;49;117,23
"SK Aschaffenburg";713;17;4;0;71002;1004,2;82;115,49
"SK Augsburg";6194;166;66;5;296582;2088,46;843;284,24
"SK Bamberg";782;17;28;0;77373;1010,69;93;120,2
"SK Bayreuth";692;10;14;0;74783;925,34;55;73,55
"SK Coburg";387;12;6;0;41072;942,25;62;150,95
"SK Erlangen";1224;38;15;0;112528;1087,73;199;176,84
"SK Fürth";2029;53;48;3;128497;1579,03;260;202,34
"SK Hof";580;17;7;0;45825;1265,68;124;270,59
"SK Ingolstadt";2105;24;46;0;137392;1532,11;198;144,11
"SK Kaufbeuren";768;19;17;1;44398;1729,81;119;268,03
"SK Kempten";784;22;15;0;69151;1133,75;124;179,32
"SK Landshut";1035;31;13;0;73411;1409,87;120;163,46
"SK Memmingen";558;9;8;3;44100;1265,31;57;129,25
"SK München";27987;442;328;4;1484226;1885,63;2732;184,07
"SK Nürnberg";8169;293;74;2;518370;1575,9;1438;277,41
"SK Passau";998;90;21;0;52803;1890,04;226;428,01
"SK Regensburg";2439;41;14;0;153094;1593,14;295;192,69
"SK Rosenheim";1636;30;23;0;63551;2574,31;147;231,31
"SK Schwabach";464;19;4;0;40981;1132,23;51;124,45
"SK Schweinfurt";899;20;26;2;53426;1682,7;123;230,22
"SK Straubing";841;15;50;0;47791;1759,75;70;146,47
"SK Weiden i.d.OPf.";908;20;21;0;42743;2124,32;73;170,79
"SK Würzburg";1696;20;53;0;127934;1325,68;119;93,02
