"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";567;7;20;0;134655;421,08;36;26,73
"LK Altötting";767;5;57;0;111516;687,79;10;8,97
"LK Amberg-Sulzbach";566;3;54;0;103049;549,25;8;7,76
"LK Ansbach";749;0;28;0;184591;405,76;18;9,75
"LK Aschaffenburg";780;13;42;0;174200;447,76;40;22,96
"LK Augsburg";902;0;11;0;253468;355,86;87;34,32
"LK Bad Kissingen";311;3;18;0;103235;301,25;15;14,53
"LK Bad Tölz-Wolfratshausen";688;9;10;0;127917;537,85;29;22,67
"LK Bamberg";576;11;38;0;147163;391,4;36;24,46
"LK Bayreuth";470;2;28;0;103664;453,39;8;7,72
"LK Berchtesgadener Land";611;77;25;0;105929;576,8;142;134,05
"LK Cham";602;8;21;0;127998;470,32;45;35,16
"LK Coburg";464;4;30;0;86747;534,89;10;11,53
"LK Dachau";1352;8;35;0;154899;872,83;62;40,03
"LK Deggendorf";550;9;20;0;119478;460,34;52;43,52
"LK Dillingen a.d.Donau";414;8;29;0;96562;428,74;26;26,93
"LK Dingolfing-Landau";1036;4;11;0;96683;1071,54;25;25,86
"LK Donau-Ries";548;8;26;0;133783;409,62;28;20,93
"LK Ebersberg";905;18;7;0;143649;630,01;84;58,48
"LK Eichstätt";463;0;20;0;132881;348,43;24;18,06
"LK Erding";933;15;11;0;138182;675,2;37;26,78
"LK Erlangen-Höchstadt";436;0;11;0;137262;317,64;21;15,3
"LK Forchheim";341;7;4;0;116203;293,45;30;25,82
"LK Freising";1440;26;47;0;180007;799,97;71;39,44
"LK Freyung-Grafenau";285;5;12;0;78362;363,7;28;35,73
"LK Fürstenfeldbruck";1600;47;36;0;219311;729,56;151;68,85
"LK Fürth";657;0;58;0;117853;557,47;32;27,15
"LK Garmisch-Partenkirchen";452;5;20;0;88424;511,17;13;14,7
"LK Günzburg";479;9;4;0;127027;377,09;30;23,62
"LK Haßberge";261;6;6;0;84384;309,3;16;18,96
"LK Hof";572;2;32;0;94801;603,37;18;18,99
"LK Kelheim";706;7;35;0;123058;573,71;21;17,07
"LK Kitzingen";319;6;4;0;91155;349,95;16;17,55
"LK Kronach";205;2;3;0;66743;307,15;8;11,99
"LK Kulmbach";342;13;11;0;71566;477,88;20;27,95
"LK Landsberg a.Lech";538;7;10;0;120302;447,21;40;33,25
"LK Landshut";945;19;34;0;159895;591,01;72;45,03
"LK Lichtenfels";410;6;17;0;66776;613,99;16;23,96
"LK Lindau";360;8;8;0;81981;439,13;28;34,15
"LK Main-Spessart";278;4;6;0;126158;220,36;17;13,48
"LK Miesbach";815;5;11;0;100010;814,92;30;30
"LK Miltenberg";514;10;7;0;128743;399,25;46;35,73
"LK Mühldorf a.Inn";755;0;27;0;115872;651,58;79;68,18
"LK München";2346;26;96;0;350473;669,38;142;40,52
"LK Neu-Ulm";935;16;26;0;175204;533,66;63;35,96
"LK Neuburg-Schrobenhausen";505;14;18;0;97303;519;61;62,69
"LK Neumarkt i.d.OPf.";617;8;17;0;134573;458,49;28;20,81
"LK Neustadt a.d.Aisch-Bad Windsheim";307;0;6;0;101014;303,92;2;1,98
"LK Neustadt a.d.Waldnaab";988;13;74;0;94450;1046,06;43;45,53
"LK Nürnberger Land";871;22;44;0;170792;509,98;51;29,86
"LK Oberallgäu";340;3;8;0;156008;217,94;38;24,36
"LK Ostallgäu";782;17;40;0;141182;553,89;53;37,54
"LK Passau";918;12;31;0;192656;476,5;65;33,74
"LK Pfaffenhofen a.d.Ilm";572;6;22;0;128227;446,08;37;28,86
"LK Regen";348;26;12;0;77410;449,55;79;102,05
"LK Regensburg";828;12;17;0;194070;426,65;48;24,73
"LK Rhön-Grabfeld";320;0;8;0;79635;401,83;7;8,79
"LK Rosenheim";2847;39;199;0;261330;1089,43;150;57,4
"LK Roth";390;0;7;0;126749;307,69;9;7,1
"LK Rottal-Inn";1035;20;51;0;121502;851,84;105;86,42
"LK Schwandorf";638;4;21;0;147872;431,45;22;14,88
"LK Schweinfurt";793;19;25;0;115445;686,91;76;65,83
"LK Starnberg";867;0;13;0;136667;634,39;41;30
"LK Straubing-Bogen";656;3;29;0;101120;648,73;17;16,81
"LK Tirschenreuth";1281;12;139;0;72046;1778,03;41;56,91
"LK Traunstein";1537;12;88;0;177319;866,8;41;23,12
"LK Unterallgäu";575;5;17;0;145341;395,62;48;33,03
"LK Weilheim-Schongau";544;22;3;0;135478;401,54;50;36,91
"LK Weißenburg-Gunzenhausen";477;12;25;0;94734;503,52;17;17,94
"LK Wunsiedel i.Fichtelgebirge";804;3;46;0;72655;1106,6;19;26,15
"LK Würzburg";712;8;7;0;162302;438,69;28;17,25
"SK Amberg";157;3;4;0;42207;371,98;10;23,69
"SK Ansbach";207;0;8;0;41798;495,24;8;19,14
"SK Aschaffenburg";215;4;1;0;71002;302,81;12;16,9
"SK Augsburg";1327;0;16;0;296582;447,43;164;55,3
"SK Bamberg";289;2;22;0;77373;373,52;13;16,8
"SK Bayreuth";306;2;11;0;74783;409,18;16;21,4
"SK Coburg";153;1;4;0;41072;372,52;3;7,3
"SK Erlangen";447;0;12;0;112528;397,23;34;30,21
"SK Fürth";659;8;38;0;128497;512,85;21;16,34
"SK Hof";196;1;5;0;45825;427,71;4;8,73
"SK Ingolstadt";906;12;39;0;137392;659,43;59;42,94
"SK Kaufbeuren";220;1;9;0;44398;495,52;11;24,78
"SK Kempten";206;2;10;0;69151;297,9;11;15,91
"SK Landshut";478;2;9;0;73411;651,13;8;10,9
"SK Memmingen";195;11;2;1;44100;442,18;25;56,69
"SK München";13140;185;233;1;1484226;885,31;856;57,67
"SK Nürnberg";2508;66;54;0;518370;483,82;251;48,42
"SK Passau";250;10;18;0;52803;473,46;19;35,98
"SK Regensburg";1034;17;10;0;153094;675,4;69;45,07
"SK Rosenheim";814;16;23;0;63551;1280,86;46;72,38
"SK Schwabach";141;0;2;0;40981;344,06;10;24,4
"SK Schweinfurt";317;11;18;1;53426;593,34;44;82,36
"SK Straubing";512;1;48;0;47791;1071,33;7;14,65
"SK Weiden i.d.OPf.";449;9;20;0;42743;1050,46;40;93,58
"SK Würzburg";881;4;52;0;127934;688,64;40;31,27
