"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3179;14;70;2;134655;2360,85;76;56,44
"LK Altötting";3341;24;131;0;111516;2995,98;177;158,72
"LK Amberg-Sulzbach";2574;8;103;0;103049;2497,84;55;53,37
"LK Ansbach";4043;11;93;1;184591;2190,25;200;108,35
"LK Aschaffenburg";4903;39;148;4;174200;2814,58;263;150,98
"LK Augsburg";7065;-9;120;3;253468;2787,33;220;86,8
"LK Bad Kissingen";1899;5;70;0;103235;1839,49;92;89,12
"LK Bad Tölz-Wolfratshausen";3019;34;37;0;127917;2360,12;142;111,01
"LK Bamberg";3144;49;89;0;147163;2136,41;171;116,2
"LK Bayreuth";2618;26;78;5;103664;2525,47;204;196,79
"LK Berchtesgadener Land";3533;26;77;1;105929;3335,25;194;183,14
"LK Cham";3104;31;90;5;127998;2425,04;168;131,25
"LK Coburg";2928;19;125;5;86747;3375,33;123;141,79
"LK Dachau";5232;23;86;0;154899;3377,68;218;140,74
"LK Deggendorf";3638;38;98;6;119478;3044,91;199;166,56
"LK Dillingen a.d.Donau";2270;18;91;0;96562;2350,82;87;90,1
"LK Dingolfing-Landau";2940;9;68;0;96683;3040,87;83;85,85
"LK Donau-Ries";3348;25;107;4;133783;2502,56;186;139,03
"LK Ebersberg";4278;44;106;2;143649;2978,09;258;179,6
"LK Eichstätt";3024;19;54;0;132881;2275,72;147;110,63
"LK Erding";4627;17;62;0;138182;3348,48;143;103,49
"LK Erlangen-Höchstadt";3194;27;92;1;137262;2326,94;183;133,32
"LK Forchheim";2813;29;77;0;116203;2420,76;166;142,85
"LK Freising";5002;18;83;1;180007;2778,78;320;177,77
"LK Freyung-Grafenau";3028;26;81;3;78362;3864,12;128;163,34
"LK Fürstenfeldbruck";6346;22;100;1;219311;2893,61;190;86,63
"LK Fürth";3314;19;141;4;117853;2811,98;155;131,52
"LK Garmisch-Partenkirchen";2152;7;55;0;88424;2433,73;100;113,09
"LK Günzburg";4030;12;81;1;127027;3172,55;115;90,53
"LK Haßberge";2187;10;57;1;84384;2591,72;89;105,47
"LK Hof";2823;26;93;1;94801;2977,82;145;152,95
"LK Kelheim";2853;20;66;2;123058;2318,42;151;122,71
"LK Kitzingen";1733;32;49;0;91155;1901,16;147;161,26
"LK Kronach";1915;11;46;2;66743;2869,21;156;233,73
"LK Kulmbach";1846;35;70;1;71566;2579,44;174;243,13
"LK Landsberg a.Lech";2626;11;36;1;120302;2182,84;72;59,85
