"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";1606;63;25;0;134655;1192,68;270;200,51
"LK Altötting";1680;79;59;1;111516;1506,51;318;285,16
"LK Amberg-Sulzbach";1139;35;55;0;103049;1105,3;191;185,35
"LK Ansbach";1888;102;37;0;184591;1022,8;252;136,52
"LK Aschaffenburg";2002;90;44;0;174200;1149,25;266;152,7
"LK Augsburg";3275;140;25;1;253468;1292,08;551;217,38
"LK Bad Kissingen";638;12;18;0;103235;618,01;101;97,84
"LK Bad Tölz-Wolfratshausen";1550;79;13;0;127917;1211,72;265;207,17
"LK Bamberg";1378;23;45;0;147163;936,38;171;116,2
"LK Bayreuth";873;16;29;0;103664;842,14;77;74,28
"LK Berchtesgadener Land";1705;0;33;0;105929;1609,57;127;119,89
"LK Cham";1475;31;25;0;127998;1152,36;200;156,25
"LK Coburg";913;19;32;0;86747;1052,49;124;142,94
"LK Dachau";2651;0;55;0;154899;1711,44;268;173,02
"LK Deggendorf";1215;18;22;0;119478;1016,92;139;116,34
"LK Dillingen a.d.Donau";1074;32;40;0;96562;1112,24;149;154,31
"LK Dingolfing-Landau";1593;26;14;0;96683;1647,65;156;161,35
"LK Donau-Ries";1607;34;34;0;133783;1201,2;223;166,69
"LK Ebersberg";1915;55;15;0;143649;1333,11;246;171,25
"LK Eichstätt";1240;69;26;1;132881;933,17;236;177,6
"LK Erding";2005;42;16;0;138182;1450,98;286;206,97
"LK Erlangen-Höchstadt";1206;39;14;1;137262;878,61;232;169,02
"LK Forchheim";936;15;6;0;116203;805,49;143;123,06
"LK Freising";2656;64;50;0;180007;1475,5;244;135,55
"LK Freyung-Grafenau";1066;40;20;0;78362;1360,35;248;316,48
"LK Fürstenfeldbruck";3421;65;56;3;219311;1559,89;345;157,31
"LK Fürth";1585;66;74;0;117853;1344,9;265;224,86
"LK Garmisch-Partenkirchen";960;14;21;0;88424;1085,68;127;143,63
"LK Günzburg";1697;60;21;1;127027;1335,94;266;209,4
"LK Haßberge";785;60;8;0;84384;930,27;186;220,42
"LK Hof";1091;37;35;0;94801;1150,83;169;178,27
"LK Kelheim";1363;39;37;0;123058;1107,61;179;145,46
"LK Kitzingen";807;37;6;0;91155;885,31;86;94,34
"LK Kronach";659;22;6;0;66743;987,37;158;236,73
"LK Kulmbach";662;9;12;0;71566;925,02;32;44,71
"LK Landsberg a.Lech";1309;32;16;3;120302;1088,09;156;129,67
"LK Landshut";1973;66;43;0;159895;1233,93;280;175,11
"LK Lichtenfels";924;4;25;1;66776;1383,73;85;127,29
"LK Lindau";991;24;10;0;81981;1208,82;138;168,33
"LK Main-Spessart";801;40;11;0;126158;634,92;190;150,6
"LK Miesbach";1503;45;11;0;100010;1502,85;158;157,98
"LK Miltenberg";1520;30;23;1;128743;1180,65;260;201,95
"LK Mühldorf a.Inn";1847;44;30;0;115872;1594;206;177,78
"LK München";5017;85;100;0;350473;1431,49;546;155,79
"LK Neu-Ulm";2070;81;29;0;175204;1181,48;347;198,05
"LK Neuburg-Schrobenhausen";1172;29;34;0;97303;1204,48;139;142,85
"LK Neumarkt i.d.OPf.";1343;50;41;0;134573;997,97;131;97,34
