"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";3292;3072;0;109;6473
"'10-19";7214;6750;0;177;14141
"20-29";13506;12197;0;298;26001
"30-39";10531;9387;1;270;20189
"40-49";9559;10280;1;233;20073
"50-59";11474;11173;1;174;22822
"60-69";5753;5113;2;70;10938
"70-79";3964;3917;0;45;7926
"80-89";2514;4030;0;25;6569
"90-99";415;1270;0;6;1691
"100+";9;32;0;0;41
"Unbekannt";73;77;0;69;219
"Gesamt";68304;67298;5;1476;137083
