"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";4888;28;91;0;134655;3630,02;159;118,08
"LK Altötting";5691;35;205;0;111516;5103,3;212;190,11
"LK Amberg-Sulzbach";4612;7;151;1;103049;4475,54;77;74,72
"LK Ansbach";7812;39;168;0;184591;4232,06;253;137,06
"LK Aschaffenburg";7612;45;196;0;174200;4369,69;194;111,37
"LK Augsburg";10634;60;204;2;253468;4195,4;381;150,31
"LK Bad Kissingen";3350;15;96;2;103235;3245,02;121;117,21
"LK Bad Tölz-Wolfratshausen";4755;33;72;0;127917;3717,25;172;134,46
"LK Bamberg";5095;42;134;0;147163;3462,15;215;146,1
"LK Bayreuth";4764;23;155;0;103664;4595,62;94;90,68
"LK Berchtesgadener Land";5580;15;99;0;105929;5267,68;120;113,28
"LK Cham";6807;52;171;0;127998;5318,05;224;175
"LK Coburg";4323;29;150;0;86747;4983,46;232;267,44
"LK Dachau";7865;26;135;0;154899;5077,5;199;128,47
"LK Deggendorf";6472;37;146;0;119478;5416,9;257;215,1
"LK Dillingen a.d.Donau";3351;25;108;1;96562;3470,31;97;100,45
"LK Dingolfing-Landau";5289;23;85;0;96683;5470,45;213;220,31
"LK Donau-Ries";5505;26;154;0;133783;4114,87;192;143,52
"LK Ebersberg";5989;33;174;0;143649;4169,19;166;115,56
"LK Eichstätt";4759;10;79;0;132881;3581,4;130;97,83
"LK Erding";6626;17;110;1;138182;4795,13;122;88,29
"LK Erlangen-Höchstadt";5088;17;124;0;137262;3706,78;148;107,82
"LK Forchheim";4523;24;110;0;116203;3892,33;121;104,13
"LK Freising";7911;25;122;0;180007;4394,83;259;143,88
"LK Freyung-Grafenau";4651;9;118;0;78362;5935,27;86;109,75
"LK Fürstenfeldbruck";9218;0;133;0;219311;4203,16;199;90,74
"LK Fürth";4975;31;202;0;117853;4221,36;140;118,79
"LK Garmisch-Partenkirchen";3386;23;87;0;88424;3829,28;85;96,13
"LK Günzburg";6079;69;103;0;127027;4785,6;265;208,62
"LK Haßberge";3817;18;85;0;84384;4523,37;101;119,69
"LK Hof";6114;24;146;1;94801;6449,3;161;169,83
"LK Kelheim";5483;17;105;0;123058;4455,62;225;182,84
"LK Kitzingen";2969;9;83;0;91155;3257,09;71;77,89
"LK Kronach";3868;49;88;0;66743;5795,36;139;208,26
"LK Kulmbach";3943;21;111;0;71566;5509,6;82;114,58
"LK Landsberg a.Lech";3880;10;64;0;120302;3225,22;74;61,51
"LK Landshut";7451;43;165;1;159895;4659,93;296;185,12
"LK Lichtenfels";3279;22;79;1;66776;4910,45;133;199,17
"LK Lindau";3184;0;62;0;81981;3883,83;58;70,75
"LK Main-Spessart";4444;21;206;1;126158;3522,57;106;84,02
"LK Miesbach";4125;19;76;0;100010;4124,59;138;137,99
"LK Miltenberg";5520;47;121;0;128743;4287,61;232;180,2
"LK Mühldorf a.Inn";6677;35;146;3;115872;5762,39;226;195,04
"LK München";14573;23;287;0;350473;4158,09;327;93,3
"LK Neu-Ulm";6730;45;112;1;175204;3841,24;298;170,09
"LK Neuburg-Schrobenhausen";3895;20;73;0;97303;4002,96;86;88,38
"LK Neumarkt i.d.OPf.";5973;28;119;0;134573;4438,48;285;211,78
"LK Neustadt a.d.Aisch-Bad Windsheim";4103;19;100;2;101014;4061,81;173;171,26
"LK Neustadt a.d.Waldnaab";5108;4;163;1;94450;5408,15;44;46,59
"LK Nürnberger Land";6834;11;172;1;170792;4001,36;160;93,68
"LK Oberallgäu";5612;43;75;0;156008;3597,25;170;108,97
"LK Ostallgäu";6663;49;121;0;141182;4719,44;207;146,62
"LK Passau";12487;65;354;0;192656;6481,5;196;101,74
"LK Pfaffenhofen a.d.Ilm";5364;32;155;0;128227;4183,21;156;121,66
"LK Regen";5320;20;160;0;77410;6872,5;65;83,97
"LK Regensburg";7597;27;178;0;194070;3914,57;248;127,79
"LK Rhön-Grabfeld";3282;41;85;1;79635;4121,3;114;143,15
"LK Rosenheim";13142;47;449;0;261330;5028,89;264;101,02
"LK Roth";5411;16;165;0;126749;4269,07;137;108,09
"LK Rottal-Inn";6981;72;165;0;121502;5745,58;287;236,21
"LK Schwandorf";7895;23;151;0;147872;5339,08;149;100,76
"LK Schweinfurt";4656;36;124;0;115445;4033,09;243;210,49
"LK Starnberg";4875;26;111;0;136667;3567,06;93;68,05
"LK Straubing-Bogen";5037;38;135;0;101120;4981,21;151;149,33
"LK Tirschenreuth";5240;9;263;0;72046;7273,13;54;74,95
"LK Traunstein";10408;0;205;0;177319;5869,65;285;160,73
"LK Unterallgäu";6347;48;133;0;145341;4366,97;287;197,47
