"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";294;0;20;0;133596;220,07;1;0,75
"LK Altötting";604;0;53;0;111210;543,12;4;3,6
"LK Amberg-Sulzbach";496;0;47;0;103109;481,04;3;2,91
"LK Ansbach";602;1;27;0;183949;327,26;1;0,54
"LK Aschaffenburg";536;2;38;0;174208;307,68;3;1,72
"LK Augsburg";385;-3;9;0;251534;153,06;1;0,4
"LK Bad Kissingen";257;1;18;0;103218;248,99;4;3,88
"LK Bad Tölz-Wolfratshausen";423;0;10;0;127227;332,48;0;0
"LK Bamberg";417;1;36;0;147086;283,51;4;2,72
"LK Bayreuth";421;0;27;0;103656;406,15;3;2,89
"LK Berchtesgadener Land";304;0;22;0;105722;287,55;1;0,95
"LK Cham";430;0;21;0;127882;336,25;0;0
"LK Coburg";337;-1;24;1;86906;387,78;23;26,47
"LK Dachau";914;1;27;0;153884;593,95;0;0
"LK Deggendorf";324;1;13;0;119326;271,53;4;3,35
"LK Dillingen a.d.Donau";267;0;29;1;96021;278,06;0;0
"LK Dingolfing-Landau";213;1;9;0;96217;221,37;5;5,2
"LK Donau-Ries";353;0;23;0;133496;264,43;2;1,5
"LK Ebersberg";512;0;5;0;142142;360,2;7;4,92
"LK Eichstätt";290;0;18;0;132341;219,13;2;1,51
"LK Erding";615;0;12;0;137660;446,75;0;0
"LK Erlangen-Höchstadt";246;0;8;0;136271;180,52;0;0
"LK Forchheim";207;0;4;0;116099;178,3;0;0
"LK Freising";956;1;42;0;179116;533,73;5;2,79
"LK Freyung-Grafenau";191;0;12;0;78355;243,76;0;0
"LK Fürstenfeldbruck";897;0;35;0;219320;408,99;1;0,46
"LK Fürth";494;0;57;0;117387;420,83;0;0
"LK Garmisch-Partenkirchen";286;0;18;0;88467;323,28;0;0
"LK Günzburg";237;1;4;0;125747;188,47;0;0
"LK Haßberge";160;0;6;0;84599;189,13;3;3,55
"LK Hof";426;0;32;0;95311;446,96;1;1,05
"LK Kelheim";443;0;35;1;122258;362,35;1;0,82
"LK Kitzingen";192;0;3;0;90909;211,2;1;1,1
"LK Kronach";164;1;3;0;67135;244,28;5;7,45
"LK Kulmbach";245;0;11;0;71845;341,01;0;0
"LK Landsberg a.Lech";365;0;10;0;120071;303,99;1;0,83
"LK Landshut";673;4;29;0;158698;424,08;11;6,93
"LK Lichtenfels";282;2;15;0;66838;421,92;11;16,46
"LK Lindau";241;0;8;0;81669;295,09;0;0
"LK Main-Spessart";156;1;6;0;126365;123,45;5;3,96
"LK Miesbach";582;3;11;0;99726;583,6;4;4,01
"LK Miltenberg";294;0;5;0;128756;228,34;6;4,66
"LK Mühldorf a.Inn";498;0;27;0;115250;432,1;1;0,87
"LK München";1426;6;72;0;348871;408,75;17;4,87
"LK Neu-Ulm";427;1;25;0;174200;245,12;2;1,15
"LK Neuburg-Schrobenhausen";330;2;14;0;96680;341,33;3;3,1
"LK Neumarkt i.d.OPf.";380;0;15;0;133561;284,51;9;6,74
"LK Neustadt a.d.Aisch-Bad Windsheim";242;0;6;0;100364;241,12;0;0
"LK Neustadt a.d.Waldnaab";819;1;70;1;94352;868,03;2;2,12
"LK Nürnberger Land";627;1;44;0;170365;368,03;1;0,59
"LK Oberallgäu";182;0;7;0;155362;117,15;7;4,51
"LK Ostallgäu";503;0;38;0;140316;358,48;0;0
"LK Passau";581;0;26;0;192043;302,54;0;0
"LK Pfaffenhofen a.d.Ilm";373;0;19;0;127151;293,35;3;2,36
"LK Regen";196;0;11;0;77656;252,4;0;0
"LK Regensburg";493;1;15;0;193572;254,69;22;11,37
"LK Rhön-Grabfeld";193;0;6;0;79690;242,19;1;1,25
"LK Rosenheim";2273;2;190;2;260983;870,94;10;3,83
"LK Roth";291;0;7;0;126958;229,21;0;0
"LK Rottal-Inn";734;0;45;0;120659;608,33;0;0
"LK Schwandorf";505;0;19;0;147189;343,1;3;2,04
"LK Schweinfurt";510;2;25;0;115106;443,07;9;7,82
"LK Starnberg";537;2;12;0;136092;394,59;12;8,82
"LK Straubing-Bogen";551;3;28;0;100649;547,45;10;9,94
"LK Tirschenreuth";1133;0;137;2;72504;1562,67;0;0
"LK Traunstein";1313;1;87;0;177089;741,44;16;9,04
"LK Unterallgäu";271;0;14;0;144041;188,14;0;0
"LK Weilheim-Schongau";353;0;3;0;135348;260,81;0;0
"LK Weißenburg-Gunzenhausen";328;0;24;0;94393;347,48;1;1,06
"LK Wunsiedel i.Fichtelgebirge";656;0;39;0;73178;896,44;3;4,1
"LK Würzburg";411;0;9;0;161834;253,96;2;1,24
"SK Amberg";84;0;4;0;41970;200,14;4;9,53
"SK Ansbach";138;0;8;0;41847;329,77;0;0
"SK Aschaffenburg";114;0;1;0;70527;161,64;0;0
"SK Augsburg";409;0;15;0;295135;138,58;4;1,36
"SK Bamberg";198;0;20;1;77592;255,18;5;6,44
