"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";4368;4047;0;180;8595
"'10-19";9197;8637;0;235;18069
"20-29";16705;15023;1;457;32186
"30-39";13202;11893;1;413;25509
"40-49";12149;12858;3;373;25383
"50-59";14483;14138;2;259;28882
"60-69";7292;6559;3;113;13967
"70-79";4897;4916;0;59;9872
"80-89";3235;5285;0;38;8558
"90-99";532;1744;0;11;2287
"100+";11;45;0;1;57
"Unbekannt";80;73;0;228;381
"Gesamt";86151;85218;10;2367;173746
