"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";418;3;20;0;133596;312,88;12;8,98
"LK Altötting";669;3;55;0;111210;601,56;28;25,18
"LK Amberg-Sulzbach";500;0;54;0;103109;484,92;2;1,94
"LK Ansbach";608;0;28;0;183949;330,53;0;0
"LK Aschaffenburg";604;2;42;0;174208;346,71;9;5,17
"LK Augsburg";505;4;11;0;251534;200,77;33;13,12
"LK Bad Kissingen";273;0;18;0;103218;264,49;6;5,81
"LK Bad Tölz-Wolfratshausen";533;3;10;0;127227;418,94;9;7,07
"LK Bamberg";446;1;36;0;147086;303,22;6;4,08
"LK Bayreuth";436;1;28;0;103656;420,62;3;2,89
"LK Berchtesgadener Land";372;0;25;0;105722;351,87;7;6,62
"LK Cham";446;2;21;0;127882;348,76;9;7,04
"LK Coburg";421;5;29;0;86906;484,43;7;8,05
"LK Dachau";1028;0;31;0;153884;668,04;33;21,44
"LK Deggendorf";357;0;15;0;119326;299,18;9;7,54
"LK Dillingen a.d.Donau";295;5;29;0;96021;307,22;9;9,37
"LK Dingolfing-Landau";830;1;10;0;96217;862,63;29;30,14
"LK Donau-Ries";390;1;23;0;133496;292,14;12;8,99
"LK Ebersberg";578;6;5;0;142142;406,64;38;26,73
"LK Eichstätt";338;7;20;0;132341;255,4;15;11,33
"LK Erding";754;9;11;0;137660;547,73;29;21,07
"LK Erlangen-Höchstadt";313;2;11;0;136271;229,69;19;13,94
"LK Forchheim";237;0;4;0;116099;204,14;5;4,31
"LK Freising";1074;10;46;0;179116;599,61;32;17,87
"LK Freyung-Grafenau";197;0;12;0;78355;251,42;1;1,28
"LK Fürstenfeldbruck";1016;11;36;0;219320;463,25;25;11,4
"LK Fürth";519;2;58;0;117387;442,13;5;4,26
"LK Garmisch-Partenkirchen";313;0;18;0;88467;353,8;9;10,17
"LK Günzburg";284;5;4;0;125747;225,85;24;19,09
"LK Haßberge";180;-1;6;0;84599;212,77;1;1,18
"LK Hof";489;3;32;0;95311;513,06;9;9,44
"LK Kelheim";539;9;35;0;122258;440,87;31;25,36
"LK Kitzingen";208;0;3;0;90909;228,8;9;9,9
"LK Kronach";176;1;3;0;67135;262,16;1;1,49
"LK Kulmbach";253;0;11;0;71845;352,15;4;5,57
"LK Landsberg a.Lech";390;1;10;0;120071;324,81;10;8,33
"LK Landshut";748;-1;31;0;158698;471,34;24;15,12
"LK Lichtenfels";330;4;17;0;66838;493,73;7;10,47
"LK Lindau";265;1;8;0;81669;324,48;10;12,24
"LK Main-Spessart";173;1;6;0;126365;136,9;7;5,54
"LK Miesbach";643;10;11;0;99726;644,77;22;22,06
