"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";4721;33;91;0;134655;3506;218;161,9
"LK Altötting";5475;52;202;0;111516;4909,61;226;202,66
"LK Amberg-Sulzbach";4540;13;148;0;103049;4405,67;113;109,66
"LK Ansbach";7491;45;164;1;184591;4058,16;324;175,52
"LK Aschaffenburg";7375;38;196;1;174200;4233,64;208;119,4
"LK Augsburg";10253;91;199;0;253468;4045,09;499;196,87
"LK Bad Kissingen";3225;31;94;0;103235;3123,94;207;200,51
"LK Bad Tölz-Wolfratshausen";4578;69;71;1;127917;3578,88;219;171,2
"LK Bamberg";4861;14;132;0;147163;3303,14;207;140,66
"LK Bayreuth";4668;32;155;0;103664;4503,01;134;129,26
"LK Berchtesgadener Land";5439;23;99;0;105929;5134,57;124;117,06
"LK Cham";6583;57;166;1;127998;5143,05;263;205,47
"LK Coburg";4091;24;149;0;86747;4716,01;186;214,42
"LK Dachau";7669;36;135;0;154899;4950,97;241;155,59
"LK Deggendorf";6215;42;136;1;119478;5201,79;285;238,54
"LK Dillingen a.d.Donau";3254;37;106;0;96562;3369,86;169;175,02
"LK Dingolfing-Landau";5070;60;85;0;96683;5243,94;309;319,6
"LK Donau-Ries";5318;39;151;0;133783;3975,09;329;245,92
"LK Ebersberg";5825;60;174;0;143649;4055,02;220;153,15
"LK Eichstätt";4633;26;77;0;132881;3486,58;209;157,28
"LK Erding";6496;33;108;-3;138182;4701,05;241;174,41
"LK Erlangen-Höchstadt";4921;29;123;0;137262;3585,11;196;142,79
"LK Forchheim";4390;19;107;0;116203;3777,87;119;102,41
"LK Freising";7656;28;122;1;180007;4253,17;230;127,77
"LK Freyung-Grafenau";4564;15;118;0;78362;5824,25;162;206,73
"LK Fürstenfeldbruck";9004;47;131;1;219311;4105,59;315;143,63
"LK Fürth";4835;17;200;2;117853;4102,57;175;148,49
"LK Garmisch-Partenkirchen";3299;23;86;0;88424;3730,89;95;107,44
"LK Günzburg";5777;25;100;0;127027;4547,85;273;214,91
"LK Haßberge";3716;33;83;0;84384;4403,68;259;306,93
"LK Hof";5951;40;141;0;94801;6277,36;240;253,16
"LK Kelheim";5256;22;104;0;123058;4271,16;255;207,22
"LK Kitzingen";2902;11;82;0;91155;3183,59;106;116,29
"LK Kronach";3729;49;88;0;66743;5587,1;181;271,19
"LK Kulmbach";3861;21;109;0;71566;5395,02;140;195,62
"LK Landsberg a.Lech";3800;11;64;0;120302;3158,72;90;74,81
"LK Landshut";7166;107;161;0;159895;4481,69;397;248,29
"LK Lichtenfels";3147;18;75;0;66776;4712,77;170;254,58
"LK Lindau";3128;17;62;0;81981;3815,52;86;104,9
"LK Main-Spessart";4323;19;203;2;126158;3426,66;138;109,39
"LK Miesbach";3987;11;72;1;100010;3986,6;155;154,98
"LK Miltenberg";5286;42;120;0;128743;4105,85;256;198,85
"LK Mühldorf a.Inn";6451;44;139;0;115872;5567,35;332;286,52
"LK München";14231;70;286;3;350473;4060,51;438;124,97
"LK Neu-Ulm";6436;69;106;0;175204;3673,43;363;207,19
"LK Neuburg-Schrobenhausen";3797;27;70;0;97303;3902,24;134;137,71
"LK Neumarkt i.d.OPf.";5672;21;118;0;134573;4214,81;281;208,81
"LK Neustadt a.d.Aisch-Bad Windsheim";3924;35;98;1;101014;3884,61;249;246,5
"LK Neustadt a.d.Waldnaab";5049;4;160;0;94450;5345,69;78;82,58
"LK Nürnberger Land";6669;27;168;0;170792;3904,75;212;124,13
"LK Oberallgäu";5442;45;68;1;156008;3488,28;235;150,63
"LK Ostallgäu";6428;69;120;1;141182;4552,99;294;208,24
"LK Passau";12278;82;354;1;192656;6373,02;308;159,87
"LK Pfaffenhofen a.d.Ilm";5209;33;155;0;128227;4062,33;194;151,29
"LK Regen";5258;8;160;0;77410;6792,4;124;160,19
"LK Regensburg";7354;53;176;0;194070;3789,35;338;174,16
"LK Rhön-Grabfeld";3170;36;81;0;79635;3980,66;125;156,97
"LK Rosenheim";12885;36;446;1;261330;4930,55;299;114,41
"LK Roth";5263;22;165;1;126749;4152,3;168;132,55
"LK Rottal-Inn";6696;78;164;0;121502;5511,02;354;291,35
"LK Schwandorf";7716;20;149;1;147872;5218,03;139;94
"LK Schweinfurt";4377;43;122;0;115445;3791,42;178;154,19
"LK Starnberg";4779;19;109;0;136667;3496,82;110;80,49
"LK Straubing-Bogen";4881;35;134;0;101120;4826,94;178;176,03
"LK Tirschenreuth";5192;5;261;1;72046;7206,51;51;70,79
