"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";21807;20234;2;837;42880
"'10-19";34781;33398;7;989;69175
"20-29";55333;50432;5;1590;107360
"30-39";47922;44859;9;1467;94257
"40-49";44827;47061;7;1338;93233
"50-59";52448;51205;7;1072;104732
"60-69";26596;24830;3;465;51894
"70-79";16387;17550;6;293;34236
"80-89";11639;20689;18;326;32672
"90-99";2140;7312;5;108;9565
"100+";23;152;0;5;180
"Unbekannt";29;30;0;9;68
"Gesamt";313932;317752;69;8499;NA
