"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";283;0;20;0;133596;211,83;3;2,25
"LK Altötting";588;2;40;2;111210;528,73;5;4,5
"LK Amberg-Sulzbach";454;5;43;0;103109;440,31;12;11,64
"LK Ansbach";546;6;20;-1;183949;296,82;23;12,5
"LK Aschaffenburg";492;0;32;0;174208;282,42;12;6,89
"LK Augsburg";367;2;8;1;251534;145,9;5;1,99
"LK Bad Kissingen";236;0;18;1;103218;228,64;7;6,78
"LK Bad Tölz-Wolfratshausen";409;0;10;0;127227;321,47;4;3,14
"LK Bamberg";390;0;34;0;147086;265,15;6;4,08
"LK Bayreuth";396;1;24;11;103656;382,03;12;11,58
"LK Berchtesgadener Land";270;1;14;0;105722;255,39;1;0,95
"LK Cham";409;2;19;0;127882;319,83;3;2,35
"LK Coburg";200;0;8;0;86906;230,13;13;14,96
"LK Dachau";877;0;23;0;153884;569,91;29;18,85
"LK Deggendorf";277;5;12;0;119326;232,14;15;12,57
"LK Dillingen a.d.Donau";248;0;21;0;96021;258,28;16;16,66
"LK Dingolfing-Landau";196;1;5;0;96217;203,71;7;7,28
"LK Donau-Ries";336;1;23;0;133496;251,69;6;4,49
"LK Ebersberg";464;1;5;0;142142;326,43;21;14,77
"LK Eichstätt";274;2;16;0;132341;207,04;11;8,31
"LK Erding";595;2;9;0;137660;432,22;13;9,44
"LK Erlangen-Höchstadt";204;1;6;0;136271;149,7;4;2,94
"LK Forchheim";197;0;4;0;116099;169,68;1;0,86
"LK Freising";937;-8;37;0;179116;523,12;13;7,26
"LK Freyung-Grafenau";183;1;11;0;78355;233,55;7;8,93
"LK Fürstenfeldbruck";824;5;33;1;219320;375,71;27;12,31
"LK Fürth";475;4;55;0;117387;404,64;7;5,96
"LK Garmisch-Partenkirchen";267;2;15;0;88467;301,81;7;7,91
"LK Günzburg";225;0;2;0;125747;178,93;9;7,16
"LK Haßberge";154;0;5;0;84599;182,04;5;5,91
"LK Hof";409;5;26;0;95311;429,12;27;28,33
"LK Kelheim";437;1;32;0;122258;357,44;9;7,36
"LK Kitzingen";186;0;3;0;90909;204,6;16;17,6
"LK Kronach";143;2;3;0;67135;213;10;14,9
"LK Kulmbach";227;2;11;0;71845;315,96;19;26,45
"LK Landsberg a.Lech";336;4;10;0;120071;279,83;6;5
"LK Landshut";657;6;27;0;158698;413,99;16;10,08
"LK Lichtenfels";211;6;2;0;66838;315,69;17;25,43
"LK Lindau";240;0;6;0;81669;293,87;1;1,22
"LK Main-Spessart";148;1;6;0;126365;117,12;2;1,58
"LK Miesbach";524;4;7;0;99726;525,44;15;15,04
"LK Miltenberg";276;0;5;0;128756;214,36;8;6,21
"LK Mühldorf a.Inn";488;1;22;1;115250;423,43;9;7,81
"LK München";1331;16;44;0;348871;381,52;66;18,92
"LK Neu-Ulm";412;1;19;0;174200;236,51;5;2,87
"LK Neuburg-Schrobenhausen";285;0;13;0;96680;294,79;22;22,76
"LK Neumarkt i.d.OPf.";352;0;13;0;133561;263,55;11;8,24
"LK Neustadt a.d.Aisch-Bad Windsheim";219;0;6;0;100364;218,21;1;1
"LK Neustadt a.d.Waldnaab";783;1;56;2;94352;829,87;23;24,38
"LK Nürnberger Land";600;2;38;1;170365;352,19;10;5,87
"LK Oberallgäu";171;0;7;0;155362;110,07;4;2,57
"LK Ostallgäu";504;1;33;0;140316;359,19;4;2,85
"LK Passau";527;2;20;0;192043;274,42;17;8,85
"LK Pfaffenhofen a.d.Ilm";340;3;18;0;127151;267,4;8;6,29
"LK Regen";166;1;5;0;77656;213,76;5;6,44
"LK Regensburg";424;5;13;3;193572;219,04;17;8,78
"LK Rhön-Grabfeld";189;0;6;0;79690;237,17;4;5,02
"LK Rosenheim";2092;4;152;9;260983;801,58;89;34,1
"LK Roth";291;0;7;0;126958;229,21;2;1,58
"LK Rottal-Inn";708;2;39;0;120659;586,78;11;9,12
"LK Schwandorf";438;3;15;0;147189;297,58;7;4,76
"LK Schweinfurt";459;0;23;1;115106;398,76;8;6,95
"LK Starnberg";507;0;9;0;136092;372,54;4;2,94
"LK Straubing-Bogen";463;5;24;2;100649;460,01;24;23,85
"LK Tirschenreuth";1116;1;125;8;72504;1539,23;9;12,41
"LK Traunstein";1207;1;71;7;177089;681,58;45;25,41
"LK Unterallgäu";268;0;13;0;144041;186,06;0;0
"LK Weilheim-Schongau";333;-1;3;0;135348;246,03;2;1,48
"LK Weißenburg-Gunzenhausen";301;1;16;2;94393;318,88;11;11,65
"LK Wunsiedel i.Fichtelgebirge";627;0;35;0;73178;856,81;11;15,03
"LK Würzburg";406;1;7;0;161834;250,87;2;1,24
"SK Amberg";72;0;3;0;41970;171,55;1;2,38
"SK Ansbach";129;1;7;0;41847;308,27;2;4,78
"SK Aschaffenburg";110;0;1;0;70527;155,97;2;2,84
"SK Augsburg";385;0;13;3;295135;130,45;10;3,39
"SK Bamberg";189;0;15;0;77592;243,58;7;9,02
"SK Bayreuth";194;1;9;2;74657;259,86;6;8,04
"SK Coburg";57;0;0;0;41249;138,19;6;14,55
"SK Erlangen";245;1;7;0;111962;218,82;7;6,25
"SK Fürth";363;3;31;2;127748;284,15;7;5,48
"SK Hof";102;0;4;0;45930;222,08;1;2,18
"SK Ingolstadt";416;2;30;0;136981;303,69;8;5,84
"SK Kaufbeuren";103;0;4;0;43893;234,66;2;4,56
"SK Kempten";102;0;9;0;68907;148,03;0;0
"SK Landshut";269;0;10;0;72404;371,53;8;11,05
"SK Memmingen";51;0;0;0;43837;116,34;2;4,56
"SK München";6043;63;138;8;1471508;410,67;276;18,76
"SK Nürnberg";965;9;33;0;518365;186,16;53;10,22
"SK Passau";127;0;18;0;52469;242,05;2;3,81
"SK Regensburg";455;9;7;2;152610;298,15;29;19
"SK Rosenheim";462;0;21;0;63324;729,58;33;52,11
"SK Schwabach";79;2;2;0;40792;193,67;2;4,9
"SK Schweinfurt";171;0;18;0;54032;316,48;8;14,81
"SK Straubing";382;1;37;0;47794;799,26;16;33,48
"SK Weiden i.d.OPf.";299;2;14;0;42520;703,2;9;21,17
"SK Würzburg";463;0;50;1;127880;362,06;1;0,78
