"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";284;0;20;0;133596;212,58;6;4,49
"LK Altötting";586;0;34;0;111210;526,93;16;14,39
"LK Amberg-Sulzbach";453;3;43;0;103109;439,34;15;14,55
"LK Ansbach";538;2;21;1;183949;292,47;31;16,85
"LK Aschaffenburg";490;2;32;3;174208;281,27;13;7,46
"LK Augsburg";363;0;7;0;251534;144,31;3;1,19
"LK Bad Kissingen";236;0;17;0;103218;228,64;11;10,66
"LK Bad Tölz-Wolfratshausen";406;0;10;0;127227;319,11;5;3,93
"LK Bamberg";389;0;34;0;147086;264,47;10;6,8
"LK Bayreuth";393;2;13;0;103656;379,14;16;15,44
"LK Berchtesgadener Land";269;0;14;0;105722;254,44;1;0,95
"LK Cham";406;1;17;0;127882;317,48;8;6,26
"LK Coburg";197;0;8;0;86906;226,68;22;25,31
"LK Dachau";854;0;21;0;153884;554,96;24;15,6
"LK Deggendorf";268;0;11;0;119326;224,59;14;11,73
"LK Dillingen a.d.Donau";247;0;20;0;96021;257,24;21;21,87
"LK Dingolfing-Landau";195;0;4;0;96217;202,67;6;6,24
"LK Donau-Ries";335;0;22;0;133496;250,94;10;7,49
"LK Ebersberg";462;0;5;0;142142;325,03;27;19
"LK Eichstätt";271;0;16;0;132341;204,77;13;9,82
"LK Erding";585;0;8;0;137660;424,96;18;13,08
"LK Erlangen-Höchstadt";202;2;6;0;136271;148,23;3;2,2
"LK Forchheim";197;1;4;0;116099;169,68;2;1,72
"LK Freising";944;0;35;0;179116;527,03;22;12,28
"LK Freyung-Grafenau";182;0;11;0;78355;232,28;10;12,76
"LK Fürstenfeldbruck";801;0;32;0;219320;365,22;16;7,3
"LK Fürth";473;0;55;3;117387;402,94;13;11,07
"LK Garmisch-Partenkirchen";264;0;15;0;88467;298,42;6;6,78
"LK Günzburg";221;0;2;0;125747;175,75;5;3,98
"LK Haßberge";154;1;5;0;84599;182,04;8;9,46
"LK Hof";403;1;26;0;95311;422,83;27;28,33
"LK Kelheim";436;1;32;0;122258;356,62;11;9
"LK Kitzingen";178;0;3;0;90909;195,8;33;36,3
"LK Kronach";140;2;3;0;67135;208,54;9;13,41
"LK Kulmbach";220;8;11;0;71845;306,21;25;34,8
"LK Landsberg a.Lech";331;0;10;0;120071;275,67;7;5,83
"LK Landshut";651;1;27;0;158698;410,21;27;17,01
"LK Lichtenfels";201;1;2;0;66838;300,73;8;11,97
"LK Lindau";240;1;6;0;81669;293,87;2;2,45
"LK Main-Spessart";147;0;6;0;126365;116,33;2;1,58
