"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";1138;62;21;0;134655;845,12;294;218,34
"LK Altötting";1105;72;57;0;111516;990,89;199;178,45
"LK Amberg-Sulzbach";720;23;55;0;103049;698,7;77;74,72
"LK Ansbach";1280;170;29;1;184591;693,42;243;131,64
"LK Aschaffenburg";1269;37;43;0;174200;728,47;144;82,66
"LK Augsburg";2035;112;16;2;253468;802,86;528;208,31
"LK Bad Kissingen";457;11;18;0;103235;442,68;60;58,12
"LK Bad Tölz-Wolfratshausen";1035;54;12;2;127917;809,12;170;132,9
"LK Bamberg";992;49;39;0;147163;674,08;207;140,66
"LK Bayreuth";707;13;28;0;103664;682,01;87;83,92
"LK Berchtesgadener Land";1414;29;28;0;105929;1334,86;224;211,46
"LK Cham";1033;37;21;0;127998;807,04;193;150,78
"LK Coburg";646;14;31;0;86747;744,69;85;97,99
"LK Dachau";1988;45;40;2;154899;1283,42;325;209,81
"LK Deggendorf";898;13;20;0;119478;751,6;145;121,36
"LK Dillingen a.d.Donau";715;24;31;0;96562;740,46;160;165,7
"LK Dingolfing-Landau";1285;28;11;0;96683;1329,09;106;109,64
"LK Donau-Ries";1122;78;27;0;133783;838,67;291;217,52
"LK Ebersberg";1441;54;10;0;143649;1003,14;258;179,6
"LK Eichstätt";798;29;21;0;132881;600,54;146;109,87
"LK Erding";1439;75;12;0;138182;1041,38;294;212,76
"LK Erlangen-Höchstadt";720;18;11;0;137262;524,54;126;91,8
"LK Forchheim";617;18;4;0;116203;530,97;151;129,95
"LK Freising";2054;71;49;0;180007;1141,07;280;155,55
"LK Freyung-Grafenau";541;32;16;1;78362;690,39;145;185,04
"LK Fürstenfeldbruck";2594;78;38;0;219311;1182,8;386;176,01
"LK Fürth";1100;77;64;3;117853;933,37;207;175,64
"LK Garmisch-Partenkirchen";721;24;20;0;88424;815,39;157;177,55
"LK Günzburg";1115;84;6;0;127027;877,77;273;214,91
"LK Haßberge";464;18;6;0;84384;549,87;73;86,51
"LK Hof";766;5;33;0;94801;808,01;97;102,32
"LK Kelheim";954;32;36;0;123058;775,24;137;111,33
