"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";2884;15;49;0;134655;2141,77;95;70,55
"LK Altötting";2950;3;105;0;111516;2645,36;95;85,19
"LK Amberg-Sulzbach";2398;3;89;0;103049;2327,05;129;125,18
"LK Ansbach";3460;8;79;0;184591;1874,41;120;65,01
"LK Aschaffenburg";4105;44;86;0;174200;2356,49;265;152,12
"LK Augsburg";6317;153;86;0;253468;2492,23;343;135,32
"LK Bad Kissingen";1641;12;52;4;103235;1589,58;141;136,58
"LK Bad Tölz-Wolfratshausen";2634;10;27;0;127917;2059,15;145;113,35
"LK Bamberg";2640;6;61;0;147163;1793,93;209;142,02
"LK Bayreuth";2054;4;43;2;103664;1981,4;292;281,68
"LK Berchtesgadener Land";2878;34;65;0;105929;2716,91;279;263,38
"LK Cham";2580;14;57;1;127998;2015,66;163;127,35
"LK Coburg";2477;8;89;2;86747;2855,43;272;313,56
"LK Dachau";4705;0;80;0;154899;3037,46;181;116,85
"LK Deggendorf";3037;26;60;0;119478;2541,89;433;362,41
"LK Dillingen a.d.Donau";1977;5;81;1;96562;2047,39;100;103,56
"LK Dingolfing-Landau";2602;0;58;0;96683;2691,27;166;171,7
"LK Donau-Ries";2791;13;68;0;133783;2086,21;235;175,66
"LK Ebersberg";3633;0;64;0;143649;2529,08;203;141,32
"LK Eichstätt";2621;0;49;0;132881;1972,44;212;159,54
"LK Erding";4108;0;40;0;138182;2972,89;136;98,42
"LK Erlangen-Höchstadt";2765;31;74;3;137262;2014,4;261;190,15
"LK Forchheim";2348;0;46;0;116203;2020,6;189;162,65
"LK Freising";4458;9;60;0;180007;2476,57;278;154,44
"LK Freyung-Grafenau";2680;13;63;0;78362;3420,03;213;271,82
"LK Fürstenfeldbruck";5781;28;88;0;219311;2635,98;255;116,27
"LK Fürth";2926;50;109;0;117853;2482,75;212;179,89
"LK Garmisch-Partenkirchen";1895;9;41;0;88424;2143,08;143;161,72
"LK Günzburg";3680;1;68;0;127027;2897,02;129;101,55
"LK Haßberge";1884;14;40;2;84384;2232,65;193;228,72
"LK Hof";2457;16;72;1;94801;2591,74;176;185,65
"LK Kelheim";2459;58;52;1;123058;1998,24;214;173,9
"LK Kitzingen";1480;35;25;1;91155;1623,61;99;108,61
"LK Kronach";1560;3;31;2;66743;2337,32;105;157,32
"LK Kulmbach";1427;2;22;1;71566;1993,96;208;290,64
