"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3855;4;88;0;134655;2862,87;138;102,48
"LK Altötting";4492;9;190;0;111516;4028,12;149;133,61
"LK Amberg-Sulzbach";3932;1;134;1;103049;3815,66;262;254,25
"LK Ansbach";5913;37;153;0;184591;3203,3;338;183,11
"LK Aschaffenburg";6386;5;189;0;174200;3665,9;198;113,66
"LK Augsburg";8498;10;179;0;253468;3352,69;277;109,28
"LK Bad Kissingen";2645;6;86;1;103235;2562,12;92;89,12
"LK Bad Tölz-Wolfratshausen";3847;7;63;0;127917;3007,42;118;92,25
"LK Bamberg";4129;22;126;0;147163;2805,73;134;91,06
"LK Bayreuth";3979;7;142;0;103664;3838,36;174;167,85
"LK Berchtesgadener Land";4847;2;98;0;105929;4575,71;94;88,74
"LK Cham";5190;15;135;0;127998;4054,75;425;332,04
"LK Coburg";3516;0;142;0;86747;4053,17;67;77,24
"LK Dachau";6540;58;128;0;154899;4222,11;317;204,65
"LK Deggendorf";5026;-1;129;1;119478;4206,63;252;210,92
"LK Dillingen a.d.Donau";2739;0;101;0;96562;2836,52;86;89,06
"LK Dingolfing-Landau";3842;33;78;0;96683;3973,81;176;182,04
"LK Donau-Ries";4179;-6;143;0;133783;3123,72;218;162,95
"LK Ebersberg";5163;13;170;0;143649;3594,18;128;89,11
"LK Eichstätt";3794;22;71;0;132881;2855,19;233;175,34
"LK Erding";5559;25;103;0;138182;4022,96;111;80,33
"LK Erlangen-Höchstadt";4203;15;115;1;137262;3062,03;177;128,95
"LK Forchheim";3858;4;101;1;116203;3320,05;133;114,45
"LK Freising";6400;22;115;0;180007;3555,42;239;132,77
"LK Freyung-Grafenau";3980;14;111;3;78362;5078,99;114;145,48
"LK Fürstenfeldbruck";7761;18;125;4;219311;3538,81;250;113,99
"LK Fürth";4225;10;186;1;117853;3584,97;119;100,97
"LK Garmisch-Partenkirchen";2831;8;81;0;88424;3201,62;93;105,18
"LK Günzburg";4753;6;95;0;127027;3741,72;150;118,09
"LK Haßberge";2742;7;71;0;84384;3249,43;112;132,73
"LK Hof";4655;17;119;1;94801;4910,29;222;234,17
"LK Kelheim";3997;45;83;0;123058;3248,06;346;281,17
"LK Kitzingen";2390;-6;81;0;91155;2621,91;88;96,54
