"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3845;27;88;0;134655;2855,45;135;100,26
"LK Altötting";4473;25;190;0;111516;4011,08;155;138,99
"LK Amberg-Sulzbach";3922;43;133;0;103049;3805,96;271;262,98
"LK Ansbach";5853;61;153;0;184591;3170,79;309;167,4
"LK Aschaffenburg";6367;38;189;0;174200;3654,99;193;110,79
"LK Augsburg";8466;63;179;0;253468;3340,07;273;107,71
"LK Bad Kissingen";2639;15;85;0;103235;2556,3;93;90,09
"LK Bad Tölz-Wolfratshausen";3811;0;62;0;127917;2979,28;94;73,49
"LK Bamberg";4107;28;126;0;147163;2790,78;129;87,66
"LK Bayreuth";3961;20;142;0;103664;3821;169;163,03
"LK Berchtesgadener Land";4824;13;98;0;105929;4553,99;81;76,47
"LK Cham";5129;66;135;2;127998;4007,09;413;322,66
"LK Coburg";3510;15;142;0;86747;4046,25;68;78,39
"LK Dachau";6449;21;128;0;154899;4163,36;285;183,99
"LK Deggendorf";5005;50;128;0;119478;4189,06;249;208,41
"LK Dillingen a.d.Donau";2734;12;101;0;96562;2831,34;83;85,96
"LK Dingolfing-Landau";3795;23;78;0;96683;3925,2;151;156,18
"LK Donau-Ries";4157;24;143;0;133783;3107,27;218;162,95
"LK Ebersberg";5150;18;170;0;143649;3585,13;127;88,41
"LK Eichstätt";3752;26;70;0;132881;2823,58;200;150,51
"LK Erding";5534;1;103;0;138182;4004,86;127;91,91
"LK Erlangen-Höchstadt";4178;18;114;0;137262;3043,81;173;126,04
"LK Forchheim";3849;18;100;0;116203;3312,31;140;120,48
"LK Freising";6347;28;115;0;180007;3525,97;216;120
"LK Freyung-Grafenau";3959;19;108;0;78362;5052,19;113;144,2
"LK Fürstenfeldbruck";7695;29;121;1;219311;3508,72;207;94,39
"LK Fürth";4212;16;185;0;117853;3573,94;127;107,76
"LK Garmisch-Partenkirchen";2819;12;81;0;88424;3188,05;99;111,96
"LK Günzburg";4737;23;95;0;127027;3729,13;155;122,02
"LK Haßberge";2733;10;71;0;84384;3238,77;118;139,84
"LK Hof";4622;10;117;0;94801;4875,48;241;254,22
"LK Kelheim";3881;11;83;0;123058;3153,8;286;232,41
"LK Kitzingen";2391;13;81;0;91155;2623;92;100,93
"LK Kronach";2798;28;79;0;66743;4192,2;166;248,72
"LK Kulmbach";3172;50;97;0;71566;4432,27;226;315,79
"LK Landsberg a.Lech";3230;17;59;1;120302;2684,91;97;80,63
"LK Landshut";5787;35;154;0;159895;3619,25;257;160,73
"LK Lichtenfels";2525;17;66;0;66776;3781,3;98;146,76
"LK Lindau";2661;11;58;0;81981;3245,87;104;126,86
"LK Main-Spessart";3707;10;188;0;126158;2938,38;102;80,85
"LK Miesbach";3450;12;60;0;100010;3449,66;92;91,99
"LK Miltenberg";4613;23;114;0;128743;3583,11;94;73,01
"LK Mühldorf a.Inn";5159;42;131;0;115872;4452,33;178;153,62
"LK München";12298;49;273;0;350473;3508,97;339;96,73
"LK Neu-Ulm";5246;26;105;0;175204;2994,22;148;84,47
"LK Neuburg-Schrobenhausen";3069;31;65;0;97303;3154,07;129;132,58
"LK Neumarkt i.d.OPf.";4689;44;111;0;134573;3484,35;236;175,37
"LK Neustadt a.d.Aisch-Bad Windsheim";3083;7;87;0;101014;3052,05;83;82,17
"LK Neustadt a.d.Waldnaab";4551;21;153;0;94450;4818,42;105;111,17
"LK Nürnberger Land";5542;25;159;0;170792;3244,88;229;134,08
"LK Oberallgäu";4321;26;59;0;156008;2769,73;216;138,45
"LK Ostallgäu";4814;61;109;0;141182;3409,78;389;275,53
"LK Passau";10964;32;342;0;192656;5690,97;231;119,9
"LK Pfaffenhofen a.d.Ilm";4293;31;148;0;128227;3347,97;204;159,09
"LK Regen";4642;30;153;0;77410;5996,64;138;178,27
"LK Regensburg";5833;84;171;0;194070;3005,62;363;187,05
"LK Rhön-Grabfeld";2468;12;69;0;79635;3099,14;138;173,29
"LK Rosenheim";11632;19;428;0;261330;4451,08;262;100,26
"LK Roth";4532;36;161;0;126749;3575,57;232;183,04
"LK Rottal-Inn";5624;20;159;0;121502;4628,73;109;89,71
"LK Schwandorf";6542;65;126;0;147872;4424,1;428;289,44
"LK Schweinfurt";3628;6;115;1;115445;3142,62;87;75,36
"LK Starnberg";4114;0;104;0;136667;3010,24;148;108,29
"LK Straubing-Bogen";4006;25;124;0;101120;3961,63;151;149,33
"LK Tirschenreuth";4889;26;246;0;72046;6785,94;120;166,56
"LK Traunstein";8371;61;195;0;177319;4720,87;291;164,11
"LK Unterallgäu";4823;33;120;0;145341;3318,4;300;206,41
"LK Weilheim-Schongau";3730;15;58;1;135478;2753,21;177;130,65
"LK Weißenburg-Gunzenhausen";2890;19;106;0;94734;3050,65;137;144,62
"LK Wunsiedel i.Fichtelgebirge";4385;29;182;2;72655;6035,37;149;205,08
"LK Würzburg";3350;22;62;0;162302;2064,05;96;59,15
"SK Amberg";1294;11;19;0;42207;3065,84;75;177,7
"SK Ansbach";1386;7;42;1;41798;3315,95;21;50,24
"SK Aschaffenburg";2496;12;98;0;71002;3515,39;40;56,34
"SK Augsburg";13328;79;351;0;296582;4493,87;512;172,63
"SK Bamberg";2403;32;97;0;77373;3105,73;107;138,29
"SK Bayreuth";2668;14;99;0;74783;3567,66;125;167,15
"SK Coburg";1717;4;86;0;41072;4180,46;27;65,74
"SK Erlangen";3125;14;89;0;112528;2777,09;99;87,98
"SK Fürth";5541;26;182;0;128497;4312,16;196;152,53
"SK Hof";2866;13;91;0;45825;6254,23;162;353,52
"SK Ingolstadt";4447;25;92;0;137392;3236,72;128;93,16
"SK Kaufbeuren";1653;5;48;0;44398;3723,14;68;153,16
"SK Kempten";1829;17;34;0;69151;2644,94;117;169,19
"SK Landshut";3044;13;96;0;73411;4146,52;103;140,31
"SK Memmingen";1378;8;21;0;44100;3124,72;81;183,67
"SK München";58411;244;1107;0;1484226;3935,45;1466;98,77
"SK Nürnberg";26491;213;839;0;518370;5110,44;961;185,39
"SK Passau";3013;11;108;0;52803;5706,12;76;143,93
"SK Regensburg";5154;35;68;0;153094;3366,56;241;157,42
"SK Rosenheim";3232;13;53;0;63551;5085,68;73;114,87
"SK Schwabach";1725;7;100;0;40981;4209,27;47;114,69
"SK Schweinfurt";1790;6;62;0;53426;3350,43;80;149,74
"SK Straubing";1742;11;78;0;47791;3645,04;63;131,82
"SK Weiden i.d.OPf.";2404;6;71;0;42743;5624,31;56;131,02
"SK Würzburg";3313;11;100;0;127934;2589,62;83;64,88
