"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";617;7;20;0;134655;458,21;62;46,04
"LK Altötting";780;3;57;0;111516;699,45;20;17,93
"LK Amberg-Sulzbach";577;7;54;0;103049;559,93;16;15,53
"LK Ansbach";794;45;28;0;184591;430,14;51;27,63
"LK Aschaffenburg";815;15;42;0;174200;467,85;60;34,44
"LK Augsburg";999;42;13;1;253468;394,13;132;52,08
"LK Bad Kissingen";316;4;18;0;103235;306,1;11;10,66
"LK Bad Tölz-Wolfratshausen";712;3;10;0;127917;556,61;42;32,83
"LK Bamberg";597;13;38;0;147163;405,67;42;28,54
"LK Bayreuth";485;4;28;0;103664;467,86;21;20,26
"LK Berchtesgadener Land";769;21;25;0;105929;725,96;250;236,01
"LK Cham";647;10;21;0;127998;505,48;66;51,56
"LK Coburg";467;0;30;0;86747;538,35;11;12,68
"LK Dachau";1417;0;35;0;154899;914,79;81;52,29
"LK Deggendorf";572;2;20;0;119478;478,75;55;46,03
"LK Dillingen a.d.Donau";429;6;29;0;96562;444,27;31;32,1
"LK Dingolfing-Landau";1055;3;11;0;96683;1091,19;36;37,24
"LK Donau-Ries";592;39;26;0;133783;442,51;58;43,35
"LK Ebersberg";928;5;7;0;143649;646,02;74;51,51
"LK Eichstätt";504;5;20;0;132881;379,29;55;41,39
"LK Erding";946;6;11;0;138182;684,6;39;28,22
"LK Erlangen-Höchstadt";462;4;11;0;137262;336,58;41;29,87
"LK Forchheim";352;6;4;0;116203;302,92;27;23,24
"LK Freising";1483;43;47;0;180007;823,86;100;55,55
"LK Freyung-Grafenau";299;3;13;1;78362;381,56;23;29,35
"LK Fürstenfeldbruck";1730;83;38;1;219311;788,83;198;90,28
"LK Fürth";682;8;59;1;117853;578,69;28;23,76
"LK Garmisch-Partenkirchen";465;4;20;0;88424;525,88;23;26,01
"LK Günzburg";524;34;4;0;127027;412,51;62;48,81
"LK Haßberge";287;6;6;0;84384;340,11;39;46,22
"LK Hof";582;2;32;0;94801;613,92;19;20,04
"LK Kelheim";724;2;35;0;123058;588,34;30;24,38
"LK Kitzingen";345;4;4;0;91155;378,48;38;41,69
"LK Kronach";207;0;3;0;66743;310,14;9;13,48
"LK Kulmbach";349;0;11;0;71566;487,66;24;33,54
"LK Landsberg a.Lech";587;26;10;0;120302;487,94;69;57,36
"LK Landshut";981;5;34;0;159895;613,53;76;47,53
"LK Lichtenfels";420;0;17;0;66776;628,97;25;37,44
"LK Lindau";388;6;8;0;81981;473,28;42;51,23
"LK Main-Spessart";289;1;6;0;126158;229,08;24;19,02
"LK Miesbach";841;10;11;0;100010;840,92;40;40
