"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3027;87;49;0;134655;2247,97;148;109,91
"LK Altötting";3095;38;112;5;111516;2775,39;147;131,82
"LK Amberg-Sulzbach";2472;23;94;2;103049;2398,86;76;73,75
"LK Ansbach";3625;0;82;0;184591;1963,8;153;82,89
"LK Aschaffenburg";4418;79;119;2;174200;2536,17;276;158,44
"LK Augsburg";6639;41;98;1;253468;2619,27;464;183,06
"LK Bad Kissingen";1751;17;60;5;103235;1696,13;116;112,36
"LK Bad Tölz-Wolfratshausen";2795;20;33;1;127917;2185,01;172;134,46
"LK Bamberg";2844;13;79;0;147163;1932,55;171;116,2
"LK Bayreuth";2290;67;54;2;103664;2209,06;234;225,73
"LK Berchtesgadener Land";3201;45;68;0;105929;3021,84;369;348,35
"LK Cham";2827;64;63;2;127998;2208,63;261;203,91
"LK Coburg";2656;21;98;1;86747;3061,78;189;217,87
"LK Dachau";4896;32;82;0;154899;3160,77;185;119,43
"LK Deggendorf";3324;96;69;1;119478;2782,1;301;251,93
"LK Dillingen a.d.Donau";2103;22;87;0;96562;2177,88;130;134,63
"LK Dingolfing-Landau";2762;24;63;0;96683;2856,76;158;163,42
"LK Donau-Ries";3027;58;74;1;133783;2262,62;251;187,62
"LK Ebersberg";3909;48;66;0;143649;2721,22;227;158,02
"LK Eichstätt";2801;32;50;0;132881;2107,9;179;134,71
"LK Erding";4356;47;45;1;138182;3152,36;232;167,89
"LK Erlangen-Höchstadt";2895;21;81;4;137262;2109,11;150;109,28
"LK Forchheim";2515;16;65;2;116203;2164,32;155;133,39
"LK Freising";4632;6;65;1;180007;2573,23;190;105,55
"LK Freyung-Grafenau";2844;21;75;1;78362;3629,31;171;218,22
"LK Fürstenfeldbruck";5981;16;93;0;219311;2727,18;199;90,74
"LK Fürth";3084;19;117;-1;117853;2616,82;183;155,28
"LK Garmisch-Partenkirchen";1993;10;47;2;88424;2253,91;102;115,35
"LK Günzburg";3822;35;75;1;127027;3008,81;137;107,85
"LK Haßberge";2020;33;48;6;84384;2393,82;152;180,13
"LK Hof";2601;22;80;1;94801;2743,64;169;178,27
"LK Kelheim";2601;39;57;1;123058;2113,64;198;160,9
"LK Kitzingen";1542;13;37;1;91155;1691,62;70;76,79
"LK Kronach";1684;18;34;1;66743;2523,11;127;190,28
"LK Kulmbach";1631;82;49;9;71566;2279,02;206;287,85
"LK Landsberg a.Lech";2486;23;33;1;120302;2066,47;102;84,79
"LK Landshut";4236;30;114;7;159895;2649,24;190;118,83
"LK Lichtenfels";1648;45;42;0;66776;2467,95;123;184,2
"LK Lindau";1905;32;38;0;81981;2323,71;103;125,64
"LK Main-Spessart";2706;24;166;1;126158;2144,93;102;80,85
"LK Miesbach";2645;44;28;4;100010;2644,74;178;177,98
"LK Miltenberg";3103;51;63;2;128743;2410,23;253;196,52
"LK Mühldorf a.Inn";3571;18;88;6;115872;3081,85;166;143,26
"LK München";9398;73;148;1;350473;2681,52;406;115,84
"LK Neu-Ulm";4061;35;76;0;175204;2317,87;156;89,04
"LK Neuburg-Schrobenhausen";2319;15;50;2;97303;2383,28;131;134,63
"LK Neumarkt i.d.OPf.";3332;16;83;2;134573;2475,98;184;136,73
"LK Neustadt a.d.Aisch-Bad Windsheim";1994;28;39;1;101014;1973,98;90;89,1
"LK Neustadt a.d.Waldnaab";2993;23;107;2;94450;3168,87;165;174,7
"LK Nürnberger Land";3998;21;121;3;170792;2340,86;189;110,66
"LK Oberallgäu";2997;53;43;0;156008;1921,06;159;101,92
"LK Ostallgäu";3360;69;73;0;141182;2379,91;133;94,2
"LK Passau";7667;84;132;5;192656;3979,63;525;272,51
"LK Pfaffenhofen a.d.Ilm";3253;27;117;7;128227;2536,91;191;148,95
"LK Regen";3288;38;97;1;77410;4247,51;190;245,45
"LK Regensburg";4084;12;62;0;194070;2104,4;178;91,72
"LK Rhön-Grabfeld";1662;20;35;1;79635;2087,02;147;184,59
"LK Rosenheim";9046;63;353;3;261330;3461,52;311;119,01
"LK Roth";3190;31;74;2;126749;2516,79;302;238,27
"LK Rottal-Inn";4075;101;103;3;121502;3353,85;354;291,35
"LK Schwandorf";3622;13;77;1;147872;2449,42;89;60,19
"LK Schweinfurt";2866;15;89;3;115445;2482,57;124;107,41
"LK Starnberg";3038;34;28;1;136667;2222,92;171;125,12
"LK Straubing-Bogen";2796;25;90;0;101120;2765,03;140;138,45
"LK Tirschenreuth";2801;41;182;1;72046;3887,79;156;216,53
"LK Traunstein";6086;51;159;2;177319;3432,23;282;159,04
"LK Unterallgäu";3038;42;65;1;145341;2090,26;232;159,62
"LK Weilheim-Schongau";2693;50;29;1;135478;1987,78;181;133,6
"LK Weißenburg-Gunzenhausen";2146;68;49;4;94734;2265,29;205;216,4
"LK Wunsiedel i.Fichtelgebirge";2282;39;84;3;72655;3140,87;242;333,08
"LK Würzburg";2393;32;39;0;162302;1474,41;137;84,41
"SK Amberg";695;4;8;0;42207;1646,65;23;54,49
"SK Ansbach";804;0;15;0;41798;1923,54;67;160,29
"SK Aschaffenburg";1604;17;48;3;71002;2259,09;73;102,81
"SK Augsburg";10128;53;215;3;296582;3414,91;403;135,88
"SK Bamberg";1471;4;60;0;77373;1901,18;48;62,04
"SK Bayreuth";1487;42;37;0;74783;1988,42;115;153,78
"SK Coburg";1244;13;32;1;41072;3028,83;101;245,91
"SK Erlangen";2290;14;56;0;112528;2035,05;92;81,76
"SK Fürth";3932;40;89;2;128497;3059,99;257;200
"SK Hof";1534;8;53;0;45825;3347,52;106;231,31
"SK Ingolstadt";3472;35;62;0;137392;2527,08;268;195,06
"SK Kaufbeuren";1248;25;42;0;44398;2810,94;57;128,38
"SK Kempten";1357;26;27;0;69151;1962,37;64;92,55
"SK Landshut";2160;6;45;1;73411;2942,34;154;209,78
"SK Memmingen";971;9;14;0;44100;2201,81;52;117,91
"SK München";47101;437;645;7;1484226;3173,44;2370;159,68
"SK Nürnberg";18500;0;315;0;518370;3568,88;1067;205,84
"SK Passau";2137;41;46;1;52803;4047,12;142;268,92
"SK Regensburg";3816;10;34;0;153094;2492,59;123;80,34
"SK Rosenheim";2461;34;40;0;63551;3872,48;103;162,07
"SK Schwabach";1295;20;65;1;40981;3160;86;209,85
"SK Schweinfurt";1330;7;38;1;53426;2489,42;56;104,82
"SK Straubing";1344;3;61;0;47791;2812,24;32;66,96
"SK Weiden i.d.OPf.";1566;22;43;1;42743;3663,76;105;245,65
"SK Würzburg";2455;31;75;0;127934;1918,96;101;78,95
