"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";599;32;20;0;134655;444,84;60;44,56
"LK Altötting";770;3;57;0;111516;690,48;13;11,66
"LK Amberg-Sulzbach";568;2;54;0;103049;551,19;9;8,73
"LK Ansbach";749;0;28;0;184591;405,76;16;8,67
"LK Aschaffenburg";780;0;42;0;174200;447,76;38;21,81
"LK Augsburg";937;35;12;1;253468;369,67;113;44,58
"LK Bad Kissingen";312;1;18;0;103235;302,22;14;13,56
"LK Bad Tölz-Wolfratshausen";698;10;10;0;127917;545,67;35;27,36
"LK Bamberg";578;2;38;0;147163;392,76;31;21,07
"LK Bayreuth";474;4;28;0;103664;457,25;12;11,58
"LK Berchtesgadener Land";639;28;25;0;105929;603,23;158;149,16
"LK Cham";607;5;21;0;127998;474,23;49;38,28
"LK Coburg";466;2;30;0;86747;537,19;11;12,68
"LK Dachau";1382;30;35;0;154899;892,19;80;51,65
"LK Deggendorf";558;8;20;0;119478;467,03;52;43,52
"LK Dillingen a.d.Donau";420;6;29;0;96562;434,95;31;32,1
"LK Dingolfing-Landau";1040;4;11;0;96683;1075,68;28;28,96
"LK Donau-Ries";553;5;26;0;133783;413,36;30;22,42
"LK Ebersberg";911;6;7;0;143649;634,18;74;51,51
"LK Eichstätt";483;20;20;0;132881;363,48;44;33,11
"LK Erding";940;7;11;0;138182;680,26;40;28,95
"LK Erlangen-Höchstadt";453;17;11;0;137262;330,03;36;26,23
"LK Forchheim";345;4;4;0;116203;296,89;30;25,82
"LK Freising";1440;0;47;0;180007;799,97;71;39,44
"LK Freyung-Grafenau";291;6;12;0;78362;371,35;30;38,28
"LK Fürstenfeldbruck";1642;42;37;1;219311;748,71;143;65,2
"LK Fürth";663;6;58;0;117853;562,57;33;28
"LK Garmisch-Partenkirchen";459;7;20;0;88424;519,09;20;22,62
"LK Günzburg";490;11;4;0;127027;385,74;38;29,91
"LK Haßberge";265;4;6;0;84384;314,04;18;21,33
"LK Hof";578;6;32;0;94801;609,7;23;24,26
"LK Kelheim";711;5;35;0;123058;577,78;24;19,5
"LK Kitzingen";328;9;4;0;91155;359,83;23;25,23
"LK Kronach";206;1;3;0;66743;308,65;9;13,48
"LK Kulmbach";345;3;11;0;71566;482,07;20;27,95
"LK Landsberg a.Lech";561;23;10;0;120302;466,33;57;47,38
