"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";2891;7;49;0;134655;2146,97;101;75,01
"LK Altötting";2970;20;105;0;111516;2663,29;101;90,57
"LK Amberg-Sulzbach";2402;4;89;0;103049;2330,93;121;117,42
"LK Ansbach";3463;3;79;0;184591;1876,04;118;63,93
"LK Aschaffenburg";4155;50;88;2;174200;2385,19;309;177,38
"LK Augsburg";6317;0;86;0;253468;2492,23;343;135,32
"LK Bad Kissingen";1646;5;52;0;103235;1594,42;142;137,55
"LK Bad Tölz-Wolfratshausen";2641;7;27;0;127917;2064,62;147;114,92
"LK Bamberg";2648;8;61;0;147163;1799,37;202;137,26
"LK Bayreuth";2066;12;47;4;103664;1992,98;295;284,57
"LK Berchtesgadener Land";2922;44;65;0;105929;2758,45;305;287,93
"LK Cham";2588;8;58;1;127998;2021,91;171;133,6
"LK Coburg";2490;13;89;0;86747;2870,42;274;315,86
"LK Dachau";4705;0;80;0;154899;3037,46;149;96,19
"LK Deggendorf";3061;24;61;1;119478;2561,98;432;361,57
"LK Dillingen a.d.Donau";1989;12;82;1;96562;2059,82;105;108,74
"LK Dingolfing-Landau";2606;4;58;0;96683;2695,41;165;170,66
"LK Donau-Ries";2818;27;71;3;133783;2106,4;239;178,65
"LK Ebersberg";3708;75;65;1;143649;2581,29;271;188,65
"LK Eichstätt";2648;27;49;0;132881;1992,76;225;169,32
"LK Erding";4108;0;40;0;138182;2972,89;136;98,42
"LK Erlangen-Höchstadt";2774;9;74;0;137262;2020,95;261;190,15
"LK Forchheim";2348;0;46;0;116203;2020,6;164;141,13
"LK Freising";4501;43;60;0;180007;2500,46;270;149,99
"LK Freyung-Grafenau";2730;50;64;1;78362;3483,83;233;297,34
"LK Fürstenfeldbruck";5803;22;88;0;219311;2646,01;269;122,66
"LK Fürth";2953;27;109;0;117853;2505,66;226;191,76
"LK Garmisch-Partenkirchen";1898;3;41;0;88424;2146,48;141;159,46
"LK Günzburg";3688;8;69;1;127027;2903,32;136;107,06
"LK Haßberge";1893;9;40;0;84384;2243,32;199;235,83
"LK Hof";2466;9;72;0;94801;2601,24;177;186,71
"LK Kelheim";2466;7;52;0;123058;2003,93;213;173,09
"LK Kitzingen";1481;1;25;0;91155;1624,71;98;107,51
"LK Kronach";1561;1;31;0;66743;2338,82;103;154,32
"LK Kulmbach";1428;1;26;4;71566;1995,36;202;282,26
"LK Landsberg a.Lech";2425;59;30;0;120302;2015,76;110;91,44
"LK Landshut";4099;54;101;0;159895;2563,56;319;199,51
"LK Lichtenfels";1546;9;38;0;66776;2315,2;119;178,21
"LK Lindau";1808;3;37;1;81981;2205,39;89;108,56
"LK Main-Spessart";2613;5;157;0;126158;2071,21;168;133,17
"LK Miesbach";2486;9;24;1;100010;2485,75;130;129,99
"LK Miltenberg";2911;37;54;0;128743;2261,09;258;200,4
"LK Mühldorf a.Inn";3413;1;78;0;115872;2945,49;174;150,17
"LK München";8945;83;142;1;350473;2552,27;569;162,35
"LK Neu-Ulm";3924;-6;68;1;175204;2239,67;142;81,05
"LK Neuburg-Schrobenhausen";2217;26;48;0;97303;2278,45;133;136,69
"LK Neumarkt i.d.OPf.";3161;3;77;1;134573;2348,91;255;189,49
"LK Neustadt a.d.Aisch-Bad Windsheim";1922;6;34;0;101014;1902,71;125;123,75
"LK Neustadt a.d.Waldnaab";2854;20;101;0;94450;3021,7;150;158,81
