"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";5186;2;101;0;134655;3851,32;7;5,2
"LK Altötting";6061;2;210;0;111516;5435,09;5;4,48
"LK Amberg-Sulzbach";4832;0;160;0;103049;4689,03;1;0,97
"LK Ansbach";8412;1;196;0;184591;4557,1;17;9,21
"LK Aschaffenburg";7995;0;212;0;174200;4589,55;10;5,74
"LK Augsburg";11419;7;226;1;253468;4505,11;25;9,86
"LK Bad Kissingen";3640;1;104;0;103235;3525,94;6;5,81
"LK Bad Tölz-Wolfratshausen";5059;0;78;0;127917;3954,91;7;5,47
"LK Bamberg";5594;0;141;0;147163;3801,23;16;10,87
"LK Bayreuth";4929;1;161;0;103664;4754,78;3;2,89
"LK Berchtesgadener Land";6002;3;102;0;105929;5666,06;9;8,5
"LK Cham";7127;5;182;0;127998;5568,06;11;8,59
"LK Coburg";4886;0;161;0;86747;5632,47;0;0
"LK Dachau";8220;2;143;0;154899;5306,68;5;3,23
"LK Deggendorf";6986;3;159;2;119478;5847,1;8;6,7
"LK Dillingen a.d.Donau";3767;1;115;0;96562;3901,12;2;2,07
"LK Dingolfing-Landau";5808;1;97;0;96683;6007,26;8;8,27
"LK Donau-Ries";5977;2;164;0;133783;4467,68;8;5,98
"LK Ebersberg";6358;1;180;0;143649;4426,07;12;8,35
"LK Eichstätt";5060;2;83;0;132881;3807,92;14;10,54
"LK Erding";6966;0;118;0;138182;5041,18;3;2,17
"LK Erlangen-Höchstadt";5401;0;130;0;137262;3934,81;7;5,1
"LK Forchheim";4784;3;113;0;116203;4116,93;10;8,61
"LK Freising";8148;2;130;0;180007;4526,49;11;6,11
"LK Freyung-Grafenau";4913;0;128;0;78362;6269,62;0;0
"LK Fürstenfeldbruck";9717;4;140;0;219311;4430,69;7;3,19
"LK Fürth";5346;0;208;0;117853;4536,16;6;5,09
"LK Garmisch-Partenkirchen";3641;0;87;0;88424;4117,66;10;11,31
"LK Günzburg";6947;4;110;0;127027;5468,92;15;11,81
"LK Haßberge";4069;0;87;0;84384;4822;2;2,37
"LK Hof";6397;1;157;0;94801;6747,82;8;8,44
"LK Kelheim";5932;0;109;0;123058;4820,49;5;4,06
"LK Kitzingen";3283;2;87;0;91155;3601,56;7;7,68
"LK Kronach";4222;2;96;0;66743;6325,76;7;10,49
"LK Kulmbach";4083;5;117;0;71566;5705,22;5;6,99
"LK Landsberg a.Lech";4093;1;71;0;120302;3402,27;5;4,16
"LK Landshut";8049;2;174;0;159895;5033,93;7;4,38
"LK Lichtenfels";3561;9;84;0;66776;5332,75;21;31,45
"LK Lindau";3440;0;63;0;81981;4196,09;16;19,52
"LK Main-Spessart";4739;3;215;0;126158;3756,4;9;7,13
"LK Miesbach";4573;1;82;0;100010;4572,54;27;27
"LK Miltenberg";5985;2;129;0;128743;4648,8;21;16,31
"LK Mühldorf a.Inn";6967;6;155;1;115872;6012,67;11;9,49
"LK München";15343;2;293;0;350473;4377,8;61;17,41
"LK Neu-Ulm";7728;6;119;1;175204;4410,86;24;13,7
"LK Neuburg-Schrobenhausen";4168;3;80;0;97303;4283,53;7;7,19
"LK Neumarkt i.d.OPf.";6559;0;140;0;134573;4873,93;5;3,72
"LK Neustadt a.d.Aisch-Bad Windsheim";4383;0;107;0;101014;4339;6;5,94
"LK Neustadt a.d.Waldnaab";5251;0;188;0;94450;5559,56;17;18
