"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";5167;6;100;1;134655;3837,21;37;27,48
"LK Altötting";6031;7;208;0;111516;5408,19;34;30,49
"LK Amberg-Sulzbach";4818;13;157;0;103049;4675,45;33;32,02
"LK Ansbach";8254;-2;180;1;184591;4471,51;44;23,84
"LK Aschaffenburg";7949;9;209;0;174200;4563,15;51;29,28
"LK Augsburg";11323;5;224;0;253468;4467,23;66;26,04
"LK Bad Kissingen";3618;4;103;1;103235;3504,63;28;27,12
"LK Bad Tölz-Wolfratshausen";5028;5;78;0;127917;3930,67;37;28,93
"LK Bamberg";5525;16;141;0;147163;3754,34;60;40,77
"LK Bayreuth";4924;3;161;0;103664;4749,96;16;15,43
"LK Berchtesgadener Land";5933;9;102;1;105929;5600,92;59;55,7
"LK Cham";7104;0;182;0;127998;5550,09;8;6,25
"LK Coburg";4840;8;160;0;86747;5579,44;45;51,87
"LK Dachau";8195;3;141;0;154899;5290,54;40;25,82
"LK Deggendorf";6944;1;155;0;119478;5811,95;37;30,97
"LK Dillingen a.d.Donau";3726;7;111;0;96562;3858,66;51;52,82
"LK Dingolfing-Landau";5744;7;96;3;96683;5941,07;45;46,54
"LK Donau-Ries";5868;7;161;0;133783;4386,21;52;38,87
"LK Ebersberg";6297;1;178;0;143649;4383,6;33;22,97
"LK Eichstätt";5016;8;82;0;132881;3774,81;19;14,3
"LK Erding";6895;7;117;1;138182;4989,8;23;16,64
"LK Erlangen-Höchstadt";5365;12;129;0;137262;3908,58;66;48,08
"LK Forchheim";4722;3;113;0;116203;4063,58;16;13,77
"LK Freising";8065;-1;130;0;180007;4480,38;35;19,44
"LK Freyung-Grafenau";4895;0;128;0;78362;6246,65;23;29,35
"LK Fürstenfeldbruck";9649;6;140;0;219311;4399,69;57;25,99
"LK Fürth";5310;4;207;0;117853;4505,61;49;41,58
"LK Garmisch-Partenkirchen";3585;5;87;0;88424;4054,33;39;44,11
"LK Günzburg";6816;13;108;0;127027;5365,79;125;98,4
"LK Haßberge";4032;3;87;1;84384;4778,16;23;27,26
"LK Hof";6361;4;154;1;94801;6709,84;57;60,13
"LK Kelheim";5907;4;107;0;123058;4800,18;37;30,07
"LK Kitzingen";3226;9;86;0;91155;3539,03;59;64,72
"LK Kronach";4165;14;94;0;66743;6240,35;55;82,41
"LK Kulmbach";4069;3;117;0;71566;5685,66;12;16,77
"LK Landsberg a.Lech";4070;1;70;0;120302;3383,15;22;18,29
"LK Landshut";7976;2;171;1;159895;4988,27;54;33,77
"LK Lichtenfels";3516;5;83;0;66776;5265,36;31;46,42
"LK Lindau";3331;5;63;0;81981;4063,14;25;30,49
"LK Main-Spessart";4705;4;215;0;126158;3729,45;39;30,91
"LK Miesbach";4521;1;81;0;100010;4520,55;40;40
"LK Miltenberg";5918;9;127;0;128743;4596,75;31;24,08
"LK Mühldorf a.Inn";6933;8;153;0;115872;5983,33;18;15,53
"LK München";15208;-55;287;0;350473;4339,28;82;23,4
"LK Neu-Ulm";7550;20;115;0;175204;4309,26;118;67,35
"LK Neuburg-Schrobenhausen";4121;1;77;0;97303;4235,22;24;24,67
"LK Neumarkt i.d.OPf.";6522;21;129;2;134573;4846,44;90;66,88
"LK Neustadt a.d.Aisch-Bad Windsheim";4363;4;107;0;101014;4319,2;35;34,65
"LK Neustadt a.d.Waldnaab";5223;3;188;1;94450;5529,91;12;12,71
"LK Nürnberger Land";7367;7;175;0;170792;4313,43;75;43,91
"LK Oberallgäu";5875;11;86;1;156008;3765,83;76;48,72
"LK Ostallgäu";7109;7;127;1;141182;5035,34;38;26,92
"LK Passau";12899;6;366;1;192656;6695,35;39;20,24
"LK Pfaffenhofen a.d.Ilm";5615;7;159;0;128227;4378,95;29;22,62
"LK Regen";5518;1;161;0;77410;7128,28;16;20,67
"LK Regensburg";8188;19;189;0;194070;4219,1;88;45,34
"LK Rhön-Grabfeld";3519;4;87;0;79635;4418,91;21;26,37
"LK Rosenheim";13784;11;454;1;261330;5274,56;73;27,93
"LK Roth";5659;0;174;0;126749;4464,73;19;14,99
"LK Rottal-Inn";7506;5;180;2;121502;6177,68;70;57,61
"LK Schwandorf";8348;2;156;1;147872;5645,42;25;16,91
"LK Schweinfurt";5090;9;133;0;115445;4409,03;64;55,44
"LK Starnberg";5064;2;112;0;136667;3705,36;12;8,78
"LK Straubing-Bogen";5353;4;141;0;101120;5293,71;26;25,71
"LK Tirschenreuth";5318;3;265;0;72046;7381,4;8;11,1
"LK Traunstein";10955;8;215;1;177319;6178,13;51;28,76
"LK Unterallgäu";7176;19;151;0;145341;4937,35;106;72,93
"LK Weilheim-Schongau";5079;30;82;1;135478;3748,95;87;64,22
"LK Weißenburg-Gunzenhausen";3899;4;114;0;94734;4115,73;14;14,78
"LK Wunsiedel i.Fichtelgebirge";5013;0;197;0;72655;6899,73;8;11,01
"LK Würzburg";4352;5;72;0;162302;2681,42;19;11,71
"SK Amberg";1729;3;23;0;42207;4096,48;7;16,58
"SK Ansbach";1810;0;44;0;41798;4330,35;4;9,57
"SK Aschaffenburg";3440;14;113;0;71002;4844,93;36;50,7
"SK Augsburg";17723;19;400;1;296582;5975,75;113;38,1
"SK Bamberg";3051;5;106;0;77373;3943,24;12;15,51
"SK Bayreuth";3465;2;109;0;74783;4633,41;7;9,36
"SK Coburg";2383;6;92;0;41072;5802,01;22;53,56
"SK Erlangen";3950;7;93;0;112528;3510,24;36;31,99
"SK Fürth";7638;13;218;0;128497;5944,11;51;39,69
"SK Hof";3938;4;116;0;45825;8593,56;7;15,28
"SK Ingolstadt";6083;15;108;0;137392;4427,48;84;61,14
"SK Kaufbeuren";2366;3;54;0;44398;5329,07;6;13,51
"SK Kempten";3249;2;47;0;69151;4698,41;36;52,06
"SK Landshut";4050;4;109;1;73411;5516,88;25;34,05
"SK Memmingen";2229;5;25;0;44100;5054,42;39;88,44
