"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";669;0;20;0;134655;496,83;70;51,98
"LK Altötting";816;24;57;0;111516;731,73;46;41,25
"LK Amberg-Sulzbach";607;9;54;0;103049;589,04;39;37,85
"LK Ansbach";833;0;28;0;184591;451,27;61;33,05
"LK Aschaffenburg";897;25;42;0;174200;514,93;98;56,26
"LK Augsburg";1207;89;13;0;253468;476,19;264;104,16
"LK Bad Kissingen";350;15;18;0;103235;339,03;38;36,81
"LK Bad Tölz-Wolfratshausen";761;9;10;0;127917;594,92;62;48,47
"LK Bamberg";639;8;38;0;147163;434,21;59;40,09
"LK Bayreuth";543;17;28;-1;103664;523,81;69;66,56
"LK Berchtesgadener Land";919;0;26;0;105929;867,56;272;256,78
"LK Cham";705;17;21;0;127998;550,79;92;71,88
"LK Coburg";511;7;31;0;86747;589,07;45;51,87
"LK Dachau";1526;30;36;1;154899;985,16;128;82,63
"LK Deggendorf";635;11;20;0;119478;531,48;77;64,45
"LK Dillingen a.d.Donau";457;4;29;0;96562;473,27;38;39,35
"LK Dingolfing-Landau";1103;14;11;0;96683;1140,84;63;65,16
"LK Donau-Ries";692;23;26;0;133783;517,26;139;103,9
"LK Ebersberg";1023;26;8;0;143649;712,15;112;77,97
"LK Eichstätt";558;16;20;0;132881;419,92;74;55,69
"LK Erding";1021;23;11;0;138182;738,88;81;58,62
"LK Erlangen-Höchstadt";509;18;11;0;137262;370,82;56;40,8
"LK Forchheim";381;11;4;0;116203;327,87;36;30,98
"LK Freising";1555;19;48;0;180007;863,86;115;63,89
"LK Freyung-Grafenau";319;2;14;0;78362;407,09;29;37,01
"LK Fürstenfeldbruck";1898;26;38;0;219311;865,44;236;107,61
"LK Fürth";745;-1;60;0;117853;632,14;81;68,73
"LK Garmisch-Partenkirchen";491;5;20;0;88424;555,28;32;36,19
"LK Günzburg";590;17;4;0;127027;464,47;90;70,85
"LK Haßberge";333;15;6;0;84384;394,62;68;80,58
"LK Hof";624;22;32;0;94801;658,22;46;48,52
"LK Kelheim";750;8;36;0;123058;609,47;39;31,69
"LK Kitzingen";391;15;4;0;91155;428,94;63;69,11
"LK Kronach";231;3;3;0;66743;346,1;25;37,46
"LK Kulmbach";379;22;11;0;71566;529,58;34;47,51
"LK Landsberg a.Lech";641;15;10;0;120302;532,83;80;66,5
"LK Landshut";1085;27;34;0;159895;678,57;130;81,3
"LK Lichtenfels";466;12;17;0;66776;697,86;56;83,86
"LK Lindau";415;5;8;0;81981;506,21;53;64,65
"LK Main-Spessart";322;6;6;0;126158;255,24;40;31,71
"LK Miesbach";905;22;11;0;100010;904,91;83;82,99
"LK Miltenberg";645;50;9;1;128743;501;109;84,66
"LK Mühldorf a.Inn";913;11;27;0;115872;787,94;125;107,88
"LK München";2681;72;96;0;350473;764,97;290;82,75
"LK Neu-Ulm";1066;17;26;0;175204;608,43;124;70,77
"LK Neuburg-Schrobenhausen";597;15;18;0;97303;613,55;82;84,27
"LK Neumarkt i.d.OPf.";702;5;17;0;134573;521,65;70;52,02
"LK Neustadt a.d.Aisch-Bad Windsheim";345;4;6;0;101014;341,54;25;24,75
"LK Neustadt a.d.Waldnaab";1138;37;75;0;94450;1204,87;132;139,76
"LK Nürnberger Land";979;23;44;0;170792;573,21;88;51,52
"LK Oberallgäu";434;34;8;0;156008;278,19;80;51,28
"LK Ostallgäu";938;12;40;0;141182;664,39;123;87,12
"LK Passau";1179;28;31;0;192656;611,97;202;104,85
"LK Pfaffenhofen a.d.Ilm";707;32;23;0;128227;551,37;110;85,79
"LK Regen";408;4;12;0;77410;527,06;45;58,13
"LK Regensburg";913;22;17;0;194070;470,45;84;43,28
"LK Rhön-Grabfeld";360;8;9;0;79635;452,06;36;45,21
"LK Rosenheim";3151;82;202;0;261330;1205,76;270;103,32
"LK Roth";484;6;7;0;126749;381,86;50;39,45
"LK Rottal-Inn";1278;41;51;0;121502;1051,83;225;185,18
"LK Schwandorf";714;15;21;0;147872;482,85;68;45,99
"LK Schweinfurt";966;26;25;0;115445;836,76;145;125,6
"LK Starnberg";986;16;13;0;136667;721,46;90;65,85
"LK Straubing-Bogen";721;12;29;0;101120;713,01;59;58,35
"LK Tirschenreuth";1341;6;142;1;72046;1861,31;54;74,95
"LK Traunstein";1681;19;88;0;177319;948,01;122;68,8
"LK Unterallgäu";723;8;18;0;145341;497,45;129;88,76
"LK Weilheim-Schongau";690;30;4;1;135478;509,31;127;93,74
"LK Weißenburg-Gunzenhausen";536;10;25;0;94734;565,79;45;47,5
"LK Wunsiedel i.Fichtelgebirge";866;7;46;0;72655;1191,93;57;78,45
"LK Würzburg";834;16;7;0;162302;513,86;97;59,77
"SK Amberg";168;2;4;0;42207;398,04;9;21,32
"SK Ansbach";216;0;8;0;41798;516,77;7;16,75
"SK Aschaffenburg";255;5;2;1;71002;359,14;35;49,29
"SK Augsburg";1950;126;18;1;296582;657,49;487;164,2
"SK Bamberg";318;5;22;0;77373;411;27;34,9
"SK Bayreuth";380;16;12;0;74783;508,14;71;94,94
"SK Coburg";175;3;4;0;41072;426,08;21;51,13
"SK Erlangen";527;14;12;0;112528;468,33;65;57,76
"SK Fürth";741;18;38;0;128497;576,67;48;37,35
"SK Hof";217;2;5;0;45825;473,54;17;37,1
"SK Ingolstadt";1053;39;39;0;137392;766,42;133;96,8
"SK Kaufbeuren";268;4;10;0;44398;603,63;42;94,6
"SK Kempten";274;28;10;0;69151;396,23;60;86,77
"SK Landshut";524;13;9;0;73411;713,79;43;58,57
"SK Memmingen";255;30;2;0;44100;578,23;51;115,65
"SK München";14881;370;237;-1;1484226;1002,61;1459;98,3
"SK Nürnberg";2928;52;56;1;518370;564,85;394;76,01
"SK Passau";301;8;18;0;52803;570,04;45;85,22
"SK Regensburg";1131;16;10;0;153094;738,76;93;60,75
"SK Rosenheim";908;20;23;0;63551;1428,77;84;132,18
"SK Schwabach";168;1;2;0;40981;409,95;15;36,6
"SK Schweinfurt";387;7;18;0;53426;724,37;58;108,56
"SK Straubing";562;3;48;0;47791;1175,95;42;87,88
"SK Weiden i.d.OPf.";530;27;20;0;42743;1239,97;74;173,13
"SK Würzburg";1018;23;52;0;127934;795,72;115;89,89
