"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";1076;48;21;0;134655;799,08;260;193,09
"LK Altötting";1033;30;57;0;111516;926,32;152;136,3
"LK Amberg-Sulzbach";697;18;55;0;103049;676,38;75;72,78
"LK Ansbach";1110;1;28;0;184591;601,33;104;56,34
"LK Aschaffenburg";1232;47;43;0;174200;707,23;163;93,57
"LK Augsburg";1923;83;14;0;253468;758,68;500;197,26
"LK Bad Kissingen";446;9;18;0;103235;432,02;60;58,12
"LK Bad Tölz-Wolfratshausen";981;20;10;0;127917;766,9;137;107,1
"LK Bamberg";943;36;39;0;147163;640,79;201;136,58
"LK Bayreuth";694;15;28;0;103664;669,47;91;87,78
"LK Berchtesgadener Land";1385;33;28;0;105929;1307,48;229;216,18
"LK Cham";996;33;21;0;127998;778,14;177;138,28
"LK Coburg";632;12;31;0;86747;728,56;86;99,14
"LK Dachau";1943;79;38;0;154899;1254,37;327;211,11
"LK Deggendorf";885;62;20;0;119478;740,72;157;131,4
"LK Dillingen a.d.Donau";691;34;31;0;96562;715,6;165;170,87
"LK Dingolfing-Landau";1257;16;11;0;96683;1300,13;94;97,22
"LK Donau-Ries";1044;0;27;0;133783;780,37;237;177,15
"LK Ebersberg";1387;34;10;0;143649;965,55;230;160,11
"LK Eichstätt";769;26;21;0;132881;578,71;137;103,1
"LK Erding";1364;43;12;0;138182;987,1;255;184,54
"LK Erlangen-Höchstadt";702;24;11;0;137262;511,43;119;86,7
"LK Forchheim";599;31;4;0;116203;515,48;144;123,92
"LK Freising";1983;40;49;1;180007;1101,62;254;141,11
"LK Freyung-Grafenau";509;49;15;0;78362;649,55;127;162,07
"LK Fürstenfeldbruck";2516;68;38;0;219311;1147,23;349;159,13
"LK Fürth";1023;35;61;0;117853;868,03;181;153,58
"LK Garmisch-Partenkirchen";697;21;20;0;88424;788,25;151;170,77
"LK Günzburg";1031;115;6;0;127027;811,64;253;199,17
"LK Haßberge";446;14;6;0;84384;528,54;59;69,92
"LK Hof";761;8;33;0;94801;802,73;97;102,32
"LK Kelheim";922;31;36;0;123058;749,24;116;94,26
"LK Kitzingen";594;9;4;0;91155;651,64;112;122,87
"LK Kronach";378;23;3;0;66743;566,35;106;158,82
"LK Kulmbach";588;19;11;0;71566;821,62;107;149,51
"LK Landsberg a.Lech";942;67;12;1;120302;783,03;231;192,02
"LK Landshut";1400;36;35;1;159895;875,57;185;115,7
"LK Lichtenfels";682;13;21;0;66776;1021,33;132;197,68
"LK Lindau";673;33;8;0;81981;820,92;187;228,1
"LK Main-Spessart";473;15;6;0;126158;374,93;91;72,13
"LK Miesbach";1165;21;11;0;100010;1164,88;140;139,99
"LK Miltenberg";1010;42;14;0;128743;784,51;243;188,75
"LK Mühldorf a.Inn";1287;33;27;0;115872;1110,71;233;201,08
"LK München";3612;106;97;1;350473;1030,61;550;156,93
"LK Neu-Ulm";1437;46;26;0;175204;820,19;215;122,71
"LK Neuburg-Schrobenhausen";874;39;18;0;97303;898,23;171;175,74
"LK Neumarkt i.d.OPf.";931;39;20;2;134573;691,82;139;103,29
"LK Neustadt a.d.Aisch-Bad Windsheim";470;6;6;0;101014;465,28;88;87,12
"LK Neustadt a.d.Waldnaab";1344;21;75;0;94450;1422,98;85;89,99
"LK Nürnberger Land";1219;59;46;0;170792;713,73;153;89,58
"LK Oberallgäu";815;44;9;1;156008;522,41;218;139,74
"LK Ostallgäu";1359;53;41;0;141182;962,59;280;198,33
"LK Passau";1817;93;33;0;192656;943,13;400;207,62
"LK Pfaffenhofen a.d.Ilm";979;13;25;0;128227;763,49;172;134,14
"LK Regen";546;35;12;0;77410;705,34;107;138,23
"LK Regensburg";1246;47;17;0;194070;642,04;205;105,63
"LK Rhön-Grabfeld";482;21;9;0;79635;605,26;94;118,04
"LK Rosenheim";4134;161;207;0;261330;1581,91;645;246,81
"LK Roth";700;23;9;0;126749;552,27;132;104,14
"LK Rottal-Inn";1878;38;58;0;121502;1545,65;322;265,02
"LK Schwandorf";919;54;21;0;147872;621,48;128;86,56
"LK Schweinfurt";1346;30;29;1;115445;1165,92;190;164,58
"LK Starnberg";1247;41;13;0;136667;912,44;160;117,07
"LK Straubing-Bogen";877;27;29;0;101120;867,29;99;97,9
"LK Tirschenreuth";1447;24;142;0;72046;2008,44;68;94,38
"LK Traunstein";2244;101;91;1;177319;1265,52;368;207,54
"LK Unterallgäu";1070;34;27;0;145341;736,2;209;143,8
"LK Weilheim-Schongau";1030;38;4;0;135478;760,27;193;142,46
"LK Weißenburg-Gunzenhausen";692;26;25;0;94734;730,47;106;111,89
