"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";4015;14;89;0;134655;2981,69;116;86,15
"LK Altötting";4689;34;194;0;111516;4204,78;163;146,17
"LK Amberg-Sulzbach";4107;9;139;2;103049;3985,48;128;124,21
"LK Ansbach";6242;18;157;1;184591;3381,53;227;122,97
"LK Aschaffenburg";6621;32;193;0;174200;3800,8;175;100,46
"LK Augsburg";8839;60;183;3;253468;3487,23;278;109,68
"LK Bad Kissingen";2748;0;88;0;103235;2661,89;78;75,56
"LK Bad Tölz-Wolfratshausen";3948;7;64;1;127917;3086,38;70;54,72
"LK Bamberg";4225;10;127;0;147163;2870,97;99;67,27
"LK Bayreuth";4144;7;146;2;103664;3997,53;122;117,69
"LK Berchtesgadener Land";4974;24;99;1;105929;4695,6;98;92,51
"LK Cham";5598;29;144;1;127998;4373,51;328;256,25
"LK Coburg";3604;1;143;0;86747;4154,61;74;85,31
"LK Dachau";6789;23;132;1;154899;4382,86;190;122,66
"LK Deggendorf";5323;58;132;0;119478;4455,21;254;212,59
"LK Dillingen a.d.Donau";2820;7;102;0;96562;2920,4;65;67,31
"LK Dingolfing-Landau";4061;49;79;0;96683;4200,32;188;194,45
"LK Donau-Ries";4362;4;143;0;133783;3260,5;155;115,86
"LK Ebersberg";5300;22;170;0;143649;3689,55;106;73,79
"LK Eichstätt";4005;13;72;0;132881;3013,97;178;133,95
"LK Erding";5766;49;104;0;138182;4172,76;153;110,72
"LK Erlangen-Höchstadt";4375;22;117;0;137262;3187,34;139;101,27
"LK Forchheim";3983;10;103;1;116203;3427,62;83;71,43
"LK Freising";6675;58;118;0;180007;3708,19;226;125,55
"LK Freyung-Grafenau";4099;22;113;2;78362;5230,85;104;132,72
"LK Fürstenfeldbruck";8001;25;127;0;219311;3648,24;185;84,36
"LK Fürth";4360;24;186;0;117853;3699,52;115;97,58
"LK Garmisch-Partenkirchen";2949;6;83;1;88424;3335,07;91;102,91
"LK Günzburg";4893;27;96;0;127027;3851,94;113;88,96
"LK Haßberge";2920;17;73;0;84384;3460,37;132;156,43
"LK Hof";4988;35;119;0;94801;5261,55;312;329,11
"LK Kelheim";4336;30;87;0;123058;3523,54;257;208,84
"LK Kitzingen";2549;8;80;0;91155;2796,34;126;138,23
"LK Kronach";3094;23;83;0;66743;4635,69;236;353,6
"LK Kulmbach";3395;18;101;1;71566;4743,87;148;206,8
"LK Landsberg a.Lech";3377;7;62;0;120302;2807,1;110;91,44
"LK Landshut";6049;27;155;0;159895;3783,11;207;129,46
"LK Lichtenfels";2661;5;68;1;66776;3984,96;100;149,75
"LK Lindau";2827;13;60;0;81981;3448,36;126;153,69
"LK Main-Spessart";3862;23;189;0;126158;3061,24;113;89,57
"LK Miesbach";3561;9;62;1;100010;3560,64;82;81,99
"LK Miltenberg";4756;7;117;1;128743;3694,18;108;83,89
"LK Mühldorf a.Inn";5372;47;134;0;115872;4636,15;161;138,95
"LK München";12712;25;279;0;350473;3627,1;286;81,6
"LK Neu-Ulm";5427;14;105;0;175204;3097,53;120;68,49
"LK Neuburg-Schrobenhausen";3265;29;65;0;97303;3355,5;136;139,77
"LK Neumarkt i.d.OPf.";4941;28;114;1;134573;3671,61;186;138,21
"LK Neustadt a.d.Aisch-Bad Windsheim";3224;7;90;1;101014;3191,64;98;97,02
"LK Neustadt a.d.Waldnaab";4708;12;153;0;94450;4984,65;113;119,64
"LK Nürnberger Land";5850;38;162;1;170792;3425,22;227;132,91
"LK Oberallgäu";4643;16;59;0;156008;2976,13;251;160,89
"LK Ostallgäu";5281;3;111;0;141182;3740,56;239;169,29
"LK Passau";11309;79;348;1;192656;5870,05;267;138,59
"LK Pfaffenhofen a.d.Ilm";4540;29;150;1;128227;3540,6;171;133,36
"LK Regen";4799;25;154;0;77410;6199,46;112;144,68
"LK Regensburg";6217;18;171;0;194070;3203,48;282;145,31
"LK Rhön-Grabfeld";2675;36;74;4;79635;3359,08;145;182,08
"LK Rosenheim";11921;23;434;0;261330;4561,67;211;80,74
"LK Roth";4761;24;162;0;126749;3756,24;143;112,82
"LK Rottal-Inn";5823;32;159;0;121502;4792,51;162;133,33
"LK Schwandorf";6999;17;134;0;147872;4733,15;255;172,45
"LK Schweinfurt";3700;-127;113;-2;115445;3204,99;80;69,3
"LK Starnberg";4291;7;108;1;136667;3139,75;93;68,05
"LK Straubing-Bogen";4196;21;125;0;101120;4149,53;153;151,31
"LK Tirschenreuth";5016;14;252;0;72046;6962,22;89;123,53
"LK Traunstein";8772;63;197;0;177319;4947,02;279;157,34
"LK Unterallgäu";5138;28;124;1;145341;3535,13;229;157,56
"LK Weilheim-Schongau";3902;28;60;0;135478;2880,17;127;93,74
"LK Weißenburg-Gunzenhausen";3040;14;106;0;94734;3208,99;115;121,39
"LK Wunsiedel i.Fichtelgebirge";4559;5;183;0;72655;6274,86;104;143,14
"LK Würzburg";3556;1;63;0;162302;2190,98;158;97,35
"SK Amberg";1363;4;20;1;42207;3229,32;45;106,62
"SK Ansbach";1431;5;42;0;41798;3423,61;29;69,38
"SK Aschaffenburg";2584;9;100;1;71002;3639,33;52;73,24
"SK Augsburg";13876;54;355;1;296582;4678,64;384;129,48
"SK Bamberg";2536;3;99;0;77373;3277,63;59;76,25
"SK Bayreuth";2821;3;102;1;74783;3772,25;115;153,78
"SK Coburg";1763;1;86;0;41072;4292,46;33;80,35
"SK Erlangen";3226;13;89;0;112528;2866,84;70;62,21
"SK Fürth";5810;33;184;0;128497;4521,51;199;154,87
"SK Hof";3135;19;92;0;45825;6841,24;209;456,08
"SK Ingolstadt";4653;15;93;0;137392;3386,66;152;110,63
"SK Kaufbeuren";1789;2;48;0;44398;4029,46;83;186,95
"SK Kempten";2015;5;36;0;69151;2913,91;141;203,9
"SK Landshut";3157;17;98;0;73411;4300,45;91;123,96
"SK Memmingen";1485;7;21;0;44100;3367,35;81;183,67
"SK München";60235;164;1126;7;1484226;4058,34;1228;82,74
"SK Nürnberg";27722;170;857;1;518370;5347,92;945;182,3
"SK Passau";3104;24;109;0;52803;5878,45;72;136,36
"SK Regensburg";5415;13;68;0;153094;3537,04;199;129,99
"SK Rosenheim";3323;14;55;0;63551;5228,87;65;102,28
"SK Schwabach";1806;13;100;0;40981;4406,92;59;143,97
"SK Schweinfurt";2058;151;67;2;53426;3852,06;73;136,64
"SK Straubing";1823;3;78;0;47791;3814,53;57;119,27
"SK Weiden i.d.OPf.";2453;4;72;0;42743;5738,95;39;91,24
"SK Würzburg";3434;5;101;0;127934;2684,2;88;68,79
