"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3425;11;77;0;134655;2543,54;41;30,45
"LK Altötting";3724;8;154;0;111516;3339,43;86;77,12
"LK Amberg-Sulzbach";2792;11;104;0;103049;2709,39;80;77,63
"LK Ansbach";4697;74;114;2;184591;2544,54;165;89,39
"LK Aschaffenburg";5556;17;175;1;174200;3189,44;92;52,81
"LK Augsburg";7444;9;160;2;253468;2936,86;93;36,69
"LK Bad Kissingen";2214;9;80;1;103235;2144,62;49;47,46
"LK Bad Tölz-Wolfratshausen";3420;10;55;0;127917;2673,61;85;66,45
"LK Bamberg";3513;20;100;1;147163;2387,15;154;104,65
"LK Bayreuth";3143;24;122;0;103664;3031,91;108;104,18
"LK Berchtesgadener Land";4126;25;89;0;105929;3895,06;109;102,9
"LK Cham";3575;19;111;1;127998;2793,01;114;89,06
"LK Coburg";3199;15;137;0;86747;3687,74;62;71,47
"LK Dachau";5648;11;111;2;154899;3646,25;57;36,8
"LK Deggendorf";4143;19;118;0;119478;3467,58;96;80,35
"LK Dillingen a.d.Donau";2483;3;93;0;96562;2571,4;55;56,96
"LK Dingolfing-Landau";3162;15;72;0;96683;3270,48;59;61,02
"LK Donau-Ries";3569;6;135;0;133783;2667,75;47;35,13
"LK Ebersberg";4616;5;147;3;143649;3213,39;68;47,34
"LK Eichstätt";3277;2;68;0;132881;2466,12;26;19,57
"LK Erding";4914;3;87;0;138182;3556,18;50;36,18
"LK Erlangen-Höchstadt";3491;9;109;0;137262;2543,31;58;42,25
"LK Forchheim";3214;17;93;0;116203;2765,85;82;70,57
"LK Freising";5516;19;104;2;180007;3064,33;112;62,22
"LK Freyung-Grafenau";3360;9;97;1;78362;4287,79;81;103,37
"LK Fürstenfeldbruck";6851;25;117;0;219311;3123,87;85;38,76
"LK Fürth";3624;18;169;1;117853;3075,02;87;73,82
"LK Garmisch-Partenkirchen";2446;7;73;0;88424;2766,22;65;73,51
"LK Günzburg";4273;5;91;0;127027;3363,85;44;34,64
"LK Haßberge";2359;4;66;0;84384;2795,55;28;33,18
"LK Hof";3584;53;102;1;94801;3780,55;168;177,21
"LK Kelheim";3110;4;81;0;123058;2527,26;45;36,57
"LK Kitzingen";2079;9;66;0;91155;2280,73;93;102,02
"LK Kronach";2122;10;57;0;66743;3179,36;67;100,39
"LK Kulmbach";2089;10;89;0;71566;2918,98;55;76,85
"LK Landsberg a.Lech";2886;8;39;1;120302;2398,96;48;39,9
"LK Landshut";4938;15;145;0;159895;3088,28;67;41,9
"LK Lichtenfels";2115;5;55;0;66776;3167,31;42;62,9
"LK Lindau";2229;7;49;1;81981;2718,92;42;51,23
"LK Main-Spessart";3094;10;183;0;126158;2452,48;49;38,84
"LK Miesbach";3062;20;53;0;100010;3061,69;60;59,99
"LK Miltenberg";4064;16;104;0;128743;3156,68;132;102,53
