"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3595;4;86;0;134655;2669,79;53;39,36
"LK Altötting";4212;9;181;0;111516;3777,04;120;107,61
"LK Amberg-Sulzbach";3435;24;125;0;103049;3333,37;165;160,12
"LK Ansbach";5335;0;147;0;184591;2890,17;163;88,3
"LK Aschaffenburg";6010;0;188;0;174200;3450,06;136;78,07
"LK Augsburg";7994;13;176;0;253468;3153,85;182;71,8
"LK Bad Kissingen";2452;4;82;0;103235;2375,16;90;87,18
"LK Bad Tölz-Wolfratshausen";3643;10;59;0;127917;2847,94;63;49,25
"LK Bamberg";3903;9;122;0;147163;2652,16;59;40,09
"LK Bayreuth";3669;29;131;0;103664;3539,32;121;116,72
"LK Berchtesgadener Land";4604;25;96;0;105929;4346,31;136;128,39
"LK Cham";4389;23;124;1;127998;3428,96;252;196,88
"LK Coburg";3397;5;141;0;86747;3915,99;36;41,5
"LK Dachau";5979;15;127;0;154899;3859,93;128;82,63
"LK Deggendorf";4629;11;125;0;119478;3874,35;119;99,6
"LK Dillingen a.d.Donau";2613;0;100;0;96562;2706,03;45;46,6
"LK Dingolfing-Landau";3521;10;76;0;96683;3641,8;116;119,98
"LK Donau-Ries";3725;14;142;0;133783;2784,36;77;57,56
"LK Ebersberg";4916;12;170;0;143649;3422,23;105;73,09
"LK Eichstätt";3447;3;70;0;132881;2594,05;32;24,08
"LK Erding";5288;0;101;0;138182;3826,84;85;61,51
"LK Erlangen-Höchstadt";3848;10;112;0;137262;2803,4;113;82,32
"LK Forchheim";3591;5;97;0;116203;3090,28;99;85,2
"LK Freising";5921;0;110;0;180007;3289,32;104;57,78
"LK Freyung-Grafenau";3749;2;108;0;78362;4784,21;105;133,99
"LK Fürstenfeldbruck";7356;13;120;0;219311;3354,14;137;62,47
"LK Fürth";3991;9;180;0;117853;3386,42;111;94,19
"LK Garmisch-Partenkirchen";2618;2;80;0;88424;2960,73;51;57,68
"LK Günzburg";4476;5;95;0;127027;3523,66;51;40,15
"LK Haßberge";2516;5;69;0;84384;2981,61;47;55,7
"LK Hof";4203;26;116;0;94801;4433,5;122;128,69
"LK Kelheim";3414;8;83;0;123058;2774,3;123;99,95
"LK Kitzingen";2251;4;80;0;91155;2469,42;15;16,46
"LK Kronach";2483;7;72;0;66743;3720,24;133;199,27
"LK Kulmbach";2762;6;96;0;71566;3859,37;191;266,89
"LK Landsberg a.Lech";3090;4;57;0;120302;2568,54;39;32,42
"LK Landshut";5342;21;151;0;159895;3340,94;172;107,57
"LK Lichtenfels";2347;5;61;0;66776;3514,74;72;107,82
"LK Lindau";2463;0;57;0;81981;3004,35;74;90,26
"LK Main-Spessart";3455;13;186;0;126158;2738,63;177;140,3
"LK Miesbach";3308;0;57;0;100010;3307,67;69;68,99
"LK Miltenberg";4416;10;113;0;128743;3430,09;91;70,68
"LK Mühldorf a.Inn";4867;7;127;0;115872;4200,32;124;107,01
"LK München";11717;38;272;0;350473;3343,2;235;67,05
"LK Neu-Ulm";5049;7;104;0;175204;2881,78;82;46,8
"LK Neuburg-Schrobenhausen";2822;1;64;0;97303;2900,22;76;78,11
"LK Neumarkt i.d.OPf.";4344;19;109;0;134573;3227,99;91;67,62
"LK Neustadt a.d.Aisch-Bad Windsheim";2928;7;82;0;101014;2898,61;85;84,15
"LK Neustadt a.d.Waldnaab";4334;9;149;0;94450;4588,67;130;137,64
"LK Nürnberger Land";5151;21;155;0;170792;3015,95;127;74,36
"LK Oberallgäu";3931;0;57;0;156008;2519,74;102;65,38
"LK Ostallgäu";4166;4;105;0;141182;2950,8;161;114,04
"LK Passau";10497;4;332;0;192656;5448,57;216;112,12
"LK Pfaffenhofen a.d.Ilm";3960;15;147;0;128227;3088,27;100;77,99
"LK Regen";4450;4;153;0;77410;5748,61;87;112,39
"LK Regensburg";5260;-3;155;0;194070;2710,36;133;68,53
"LK Rhön-Grabfeld";2241;0;67;0;79635;2814,09;58;72,83
"LK Rosenheim";11126;36;424;0;261330;4257,45;225;86,1
"LK Roth";4143;11;160;0;126749;3268,66;104;82,05
"LK Rottal-Inn";5422;6;157;0;121502;4462,48;84;69,13
