"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";447;0;20;0;133596;334,59;6;4,49
"LK Altötting";712;0;55;0;111210;640,23;7;6,29
"LK Amberg-Sulzbach";513;0;54;0;103109;497,53;4;3,88
"LK Ansbach";644;5;28;0;183949;350,1;14;7,61
"LK Aschaffenburg";639;4;42;0;174208;366,8;16;9,18
"LK Augsburg";599;7;11;0;251534;238,14;21;8,35
"LK Bad Kissingen";280;1;18;0;103218;271,27;2;1,94
"LK Bad Tölz-Wolfratshausen";596;2;10;0;127227;468,45;26;20,44
"LK Bamberg";453;0;36;0;147086;307,98;4;2,72
"LK Bayreuth";440;0;28;0;103656;424,48;0;0
"LK Berchtesgadener Land";393;0;25;0;105722;371,73;4;3,78
"LK Cham";471;0;21;0;127882;368,31;6;4,69
"LK Coburg";430;3;30;0;86906;494,79;4;4,6
"LK Dachau";1116;0;33;0;153884;725,22;27;17,55
"LK Deggendorf";407;1;15;0;119326;341,08;16;13,41
"LK Dillingen a.d.Donau";345;6;29;0;96021;359,3;12;12,5
"LK Dingolfing-Landau";863;3;10;0;96217;896,93;11;11,43
"LK Donau-Ries";413;6;23;0;133496;309,37;11;8,24
"LK Ebersberg";658;4;5;0;142142;462,92;27;19
"LK Eichstätt";383;5;20;0;132341;289,4;19;14,36
"LK Erding";795;11;11;0;137660;577,51;19;13,8
"LK Erlangen-Höchstadt";336;0;11;0;136271;246,57;14;10,27
"LK Forchheim";267;0;4;0;116099;229,98;17;14,64
"LK Freising";1165;6;46;0;179116;650,42;34;18,98
"LK Freyung-Grafenau";205;2;12;0;78355;261,63;3;3,83
"LK Fürstenfeldbruck";1101;8;36;0;219320;502,01;22;10,03
"LK Fürth";540;3;58;0;117387;460,02;10;8,52
"LK Garmisch-Partenkirchen";335;0;18;0;88467;378,67;6;6,78
"LK Günzburg";335;2;4;0;125747;266,41;30;23,86
"LK Haßberge";185;0;6;0;84599;218,68;4;4,73
"LK Hof";503;0;32;0;95311;527,75;1;1,05
"LK Kelheim";613;1;35;0;122258;501,4;22;17,99
"LK Kitzingen";232;7;4;0;90909;255,2;11;12,1
"LK Kronach";179;0;3;0;67135;266,63;1;1,49
"LK Kulmbach";258;0;11;0;71845;359,11;0;0
"LK Landsberg a.Lech";435;6;10;0;120071;362,29;21;17,49
"LK Landshut";803;2;31;0;158698;505,99;21;13,23
"LK Lichtenfels";337;-1;17;0;66838;504,2;1;1,5
"LK Lindau";269;1;8;0;81669;329,38;2;2,45
"LK Main-Spessart";186;0;6;0;126365;147,19;0;0
"LK Miesbach";670;1;11;0;99726;671,84;7;7,02
"LK Miltenberg";369;3;5;0;128756;286,59;13;10,1
"LK Mühldorf a.Inn";594;3;27;0;115250;515,4;24;20,82
"LK München";1746;14;96;0;348871;500,47;57;16,34
"LK Neu-Ulm";600;0;26;0;174200;344,43;23;13,2
"LK Neuburg-Schrobenhausen";390;3;18;0;96680;403,39;11;11,38
"LK Neumarkt i.d.OPf.";469;0;17;0;133561;351,15;12;8,98
"LK Neustadt a.d.Aisch-Bad Windsheim";273;0;6;0;100364;272,01;2;1,99
"LK Neustadt a.d.Waldnaab";861;4;73;0;94352;912,54;6;6,36
"LK Nürnberger Land";715;4;44;0;170365;419,69;13;7,63
"LK Oberallgäu";235;0;7;0;155362;151,26;1;0,64
"LK Ostallgäu";596;5;39;0;140316;424,76;18;12,83
"LK Passau";684;3;31;0;192043;356,17;18;9,37
"LK Pfaffenhofen a.d.Ilm";439;4;21;0;127151;345,26;13;10,22
"LK Regen";212;1;12;0;77656;273;4;5,15
"LK Regensburg";615;10;16;0;193572;317,71;36;18,6
"LK Rhön-Grabfeld";215;2;8;0;79690;269,8;3;3,76
"LK Rosenheim";2445;6;199;0;260983;936,84;26;9,96
"LK Roth";333;2;7;0;126958;262,29;9;7,09
"LK Rottal-Inn";798;2;50;0;120659;661,37;8;6,63
"LK Schwandorf";562;1;20;0;147189;381,82;7;4,76
"LK Schweinfurt";590;7;25;0;115106;512,57;16;13,9
"LK Starnberg";690;3;13;0;136092;507,01;20;14,7
"LK Straubing-Bogen";588;1;29;0;100649;584,21;8;7,95
"LK Tirschenreuth";1155;0;138;0;72504;1593,02;5;6,9
"LK Traunstein";1392;2;88;0;177089;786,05;19;10,73
"LK Unterallgäu";332;1;14;0;144041;230,49;9;6,25
"LK Weilheim-Schongau";404;5;3;0;135348;298,49;14;10,34
"LK Weißenburg-Gunzenhausen";419;6;25;0;94393;443,89;30;31,78
"LK Wunsiedel i.Fichtelgebirge";687;2;41;0;73178;938,81;4;5,47
"LK Würzburg";490;0;7;0;161834;302,78;7;4,33
"SK Amberg";104;0;4;0;41970;247,8;2;4,77
"SK Ansbach";171;9;8;0;41847;408,63;9;21,51
