"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";4847;40;91;0;134655;3599,57;175;129,96
"LK Altötting";5624;43;203;0;111516;5043,22;230;206,25
"LK Amberg-Sulzbach";4601;8;150;0;103049;4464,87;80;77,63
"LK Ansbach";7746;58;165;0;184591;4196,3;300;162,52
"LK Aschaffenburg";7547;44;196;0;174200;4332,38;222;127,44
"LK Augsburg";10508;74;202;0;253468;4145,69;425;167,67
"LK Bad Kissingen";3330;36;94;0;103235;3225,65;150;145,3
"LK Bad Tölz-Wolfratshausen";4701;16;71;0;127917;3675,04;200;156,35
"LK Bamberg";5043;47;134;0;147163;3426,81;226;153,57
"LK Bayreuth";4740;10;155;0;103664;4572,46;106;102,25
"LK Berchtesgadener Land";5554;28;99;0;105929;5243,13;148;139,72
"LK Cham";6737;24;169;2;127998;5263,36;253;197,66
"LK Coburg";4243;35;149;0;86747;4891,24;217;250,15
"LK Dachau";7813;36;135;0;154899;5043,93;212;136,86
"LK Deggendorf";6409;47;143;0;119478;5364,17;268;224,31
"LK Dillingen a.d.Donau";3322;14;107;0;96562;3440,28;119;123,24
"LK Dingolfing-Landau";5219;28;85;0;96683;5398,05;252;260,65
"LK Donau-Ries";5456;19;154;0;133783;4078,25;216;161,46
"LK Ebersberg";5935;26;174;0;143649;4131,6;203;141,32
"LK Eichstätt";4733;16;79;0;132881;3561,83;145;109,12
"LK Erding";6587;13;109;0;138182;4766,9;199;144,01
"LK Erlangen-Höchstadt";5052;35;123;0;137262;3680,55;185;134,78
"LK Forchheim";4480;17;109;0;116203;3855,32;116;99,83
"LK Freising";7816;25;122;0;180007;4342,05;246;136,66
"LK Freyung-Grafenau";4621;22;118;0;78362;5896,99;98;125,06
"LK Fürstenfeldbruck";9154;20;132;1;219311;4173,98;236;107,61
"LK Fürth";4933;32;202;1;117853;4185,72;136;115,4
"LK Garmisch-Partenkirchen";3360;19;87;0;88424;3799,87;102;115,35
"LK Günzburg";5961;36;103;0;127027;4692,7;257;202,32
"LK Haßberge";3791;4;84;0;84384;4492,56;126;149,32
"LK Hof";6067;16;144;0;94801;6399,72;190;200,42
"LK Kelheim";5394;23;105;1;123058;4383,3;190;154,4
"LK Kitzingen";2962;10;83;0;91155;3249,41;86;94,34
"LK Kronach";3818;22;88;0;66743;5720,45;145;217,25
"LK Kulmbach";3917;12;111;0;71566;5473,27;86;120,17
"LK Landsberg a.Lech";3853;8;64;0;120302;3202,77;77;64,01
"LK Landshut";7362;44;163;0;159895;4604,27;345;215,77
"LK Lichtenfels";3246;6;78;1;66776;4861,03;135;202,17
"LK Lindau";3159;8;62;0;81981;3853,33;54;65,87
"LK Main-Spessart";4409;24;205;0;126158;3494,82;121;95,91
"LK Miesbach";4091;21;76;1;100010;4090,59;144;143,99
"LK Miltenberg";5451;32;121;0;128743;4234,02;235;182,53
"LK Mühldorf a.Inn";6626;44;142;0;115872;5718,38;239;206,26
"LK München";14490;34;286;0;350473;4134,41;452;128,97
"LK Neu-Ulm";6649;35;110;0;175204;3795;348;198,63
