"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";21358;19802;2;824;41986
"'10-19";34234;32865;7;981;68087
"20-29";54642;49819;5;1588;106054
"30-39";47304;44271;9;1458;93042
"40-49";44286;46521;7;1346;92160
"50-59";51921;50699;7;1075;103702
"60-69";26368;24616;3;471;51458
"70-79";16291;17425;6;293;34015
"80-89";11597;20589;18;329;32533
"90-99";2133;7268;5;110;9516
"100+";25;152;0;5;182
"Unbekannt";35;36;0;10;81
"Gesamt";310194;314063;69;8490;NA
