"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";5180;1;101;0;134655;3846,87;1;0,74
"LK Altötting";6052;4;210;0;111516;5427,02;6;5,38
"LK Amberg-Sulzbach";4832;0;160;0;103049;4689,03;0;0
"LK Ansbach";8409;1;197;-1;184591;4555,48;8;4,33
"LK Aschaffenburg";8020;2;212;0;174200;4603,9;11;6,31
"LK Augsburg";11449;2;228;0;253468;4516,94;11;4,34
"LK Bad Kissingen";3643;0;104;0;103235;3528,84;3;2,91
"LK Bad Tölz-Wolfratshausen";5072;0;79;0;127917;3965,07;2;1,56
"LK Bamberg";5615;1;145;0;147163;3815,5;3;2,04
"LK Bayreuth";4935;2;163;0;103664;4760,57;4;3,86
"LK Berchtesgadener Land";6027;5;102;0;105929;5689,66;13;12,27
"LK Cham";7133;0;182;0;127998;5572,74;0;0
"LK Coburg";4890;0;161;0;86747;5637,08;1;1,15
"LK Dachau";8247;3;143;0;154899;5324,11;8;5,16
"LK Deggendorf";6992;0;160;0;119478;5852,12;4;3,35
"LK Dillingen a.d.Donau";3776;0;115;0;96562;3910,44;2;2,07
"LK Dingolfing-Landau";5818;2;98;0;96683;6017,6;6;6,21
"LK Donau-Ries";5999;5;165;0;133783;4484,13;8;5,98
"LK Ebersberg";6369;3;180;0;143649;4433,72;5;3,48
"LK Eichstätt";5075;2;85;0;132881;3819,21;9;6,77
"LK Erding";6972;1;118;0;138182;5045,52;4;2,89
"LK Erlangen-Höchstadt";5416;0;130;0;137262;3945,74;5;3,64
"LK Forchheim";4790;0;113;0;116203;4122,1;5;4,3
"LK Freising";8183;4;130;0;180007;4545,93;11;6,11
"LK Freyung-Grafenau";4914;0;128;0;78362;6270,9;1;1,28
"LK Fürstenfeldbruck";9727;3;140;0;219311;4435,25;7;3,19
"LK Fürth";5371;5;208;0;117853;4557,37;15;12,73
"LK Garmisch-Partenkirchen";3650;2;87;0;88424;4127,84;3;3,39
"LK Günzburg";6966;2;110;0;127027;5483,87;7;5,51
"LK Haßberge";4073;1;87;0;84384;4826,74;1;1,19
"LK Hof";6404;1;157;0;94801;6755,2;3;3,16
"LK Kelheim";5938;0;109;0;123058;4825,37;4;3,25
"LK Kitzingen";3292;1;87;0;91155;3611,43;5;5,49
"LK Kronach";4228;2;96;0;66743;6334,75;4;5,99
"LK Kulmbach";4087;0;117;0;71566;5710,81;0;0
"LK Landsberg a.Lech";4096;0;71;0;120302;3404,76;2;1,66
"LK Landshut";8019;2;175;0;159895;5015,17;3;1,88
"LK Lichtenfels";3588;2;84;0;66776;5373,19;3;4,49
"LK Lindau";3451;0;63;0;81981;4209,51;3;3,66
"LK Main-Spessart";4759;3;215;0;126158;3772,25;8;6,34
"LK Miesbach";4588;1;82;0;100010;4587,54;5;5
"LK Miltenberg";6003;4;129;0;128743;4662,78;6;4,66
"LK Mühldorf a.Inn";6971;1;155;0;115872;6016,12;4;3,45
"LK München";15377;8;294;0;350473;4387,5;18;5,14
"LK Neu-Ulm";7765;3;122;0;175204;4431,98;14;7,99
"LK Neuburg-Schrobenhausen";4174;0;80;0;97303;4289,69;1;1,03
"LK Neumarkt i.d.OPf.";6571;0;140;0;134573;4882,85;5;3,72
"LK Neustadt a.d.Aisch-Bad Windsheim";4386;-1;107;0;101014;4341,97;2;1,98
"LK Neustadt a.d.Waldnaab";5257;0;188;0;94450;5565,91;1;1,06
"LK Nürnberger Land";7448;2;184;0;170792;4360,86;8;4,68
"LK Oberallgäu";5973;1;90;1;156008;3828,65;10;6,41
"LK Ostallgäu";7162;0;134;0;141182;5072,88;7;4,96
"LK Passau";12962;1;370;0;192656;6728,05;2;1,04
"LK Pfaffenhofen a.d.Ilm";5653;4;159;0;128227;4408,59;8;6,24
"LK Regen";5531;0;163;0;77410;7145,07;0;0
"LK Regensburg";8303;5;206;0;194070;4278,35;14;7,21
"LK Rhön-Grabfeld";3547;0;89;0;79635;4454,07;1;1,26
"LK Rosenheim";13937;3;462;0;261330;5333,1;10;3,83
"LK Roth";5688;0;174;0;126749;4487,61;4;3,16
"LK Rottal-Inn";7550;0;182;0;121502;6213,89;1;0,82
"LK Schwandorf";8380;3;157;0;147872;5667,06;10;6,76
"LK Schweinfurt";5146;0;139;0;115445;4457,53;9;7,8
"LK Starnberg";5110;1;113;0;136667;3739,02;9;6,59
"LK Straubing-Bogen";5369;0;141;0;101120;5309,53;2;1,98
"LK Tirschenreuth";5316;1;265;0;72046;7378,62;2;2,78
"LK Traunstein";11081;5;216;0;177319;6249,19;11;6,2
"LK Unterallgäu";7283;0;166;0;145341;5010,97;4;2,75
"LK Weilheim-Schongau";5162;1;84;0;135478;3810,21;9;6,64
"LK Weißenburg-Gunzenhausen";3921;0;117;0;94734;4138,96;1;1,06
"LK Wunsiedel i.Fichtelgebirge";5027;3;198;0;72655;6919;3;4,13
"LK Würzburg";4458;0;73;0;162302;2746,73;10;6,16
"SK Amberg";1748;0;24;0;42207;4141,49;1;2,37
"SK Ansbach";1873;0;45;0;41798;4481,08;3;7,18
"SK Aschaffenburg";3495;1;115;0;71002;4922,4;11;15,49
"SK Augsburg";17987;5;404;0;296582;6064,76;23;7,76
"SK Bamberg";3108;2;108;0;77373;4016,91;7;9,05
