"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";20334;18762;1;789;39886
"'10-19";32841;31646;5;958;65450
"20-29";52968;48393;5;1569;102935
"30-39";45878;42860;8;1442;90188
"40-49";42908;45149;6;1338;89401
"50-59";50433;49400;7;1052;100892
"60-69";25723;23992;3;456;50174
"70-79";15993;17124;6;293;33416
"80-89";11456;20352;18;330;32156
"90-99";2117;7209;5;108;9439
"100+";26;150;0;6;182
"Unbekannt";27;32;0;26;85
"Gesamt";300704;305069;64;8367;614204
