"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";22399;20751;1;723;43874
"'10-19";35538;34150;5;897;70590
"20-29";56156;51194;4;1464;108818
"30-39";48618;45531;5;1366;95520
"40-49";45405;47689;4;1239;94337
"50-59";52941;51692;6;971;105610
"60-69";26853;25048;2;428;52331
"70-79";16469;17660;2;261;34392
"80-89";11685;20791;12;289;32777
"90-99";2150;7346;2;86;9584
"100+";22;151;0;4;177
"Unbekannt";22;22;0;6;50
"Gesamt";318258;322025;43;7734;648060
