"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";4966;15;92;1;134655;3687,94;139;103,23
"LK Altötting";5775;27;206;0;111516;5178,63;184;165
"LK Amberg-Sulzbach";4662;7;154;0;103049;4524,06;70;67,93
"LK Ansbach";7939;48;171;1;184591;4300,86;218;118,1
"LK Aschaffenburg";7711;24;197;1;174200;4426,52;165;94,72
"LK Augsburg";10787;41;209;3;253468;4255,76;351;138,48
"LK Bad Kissingen";3417;27;96;0;103235;3309,92;121;117,21
"LK Bad Tölz-Wolfratshausen";4791;0;73;0;127917;3745,4;104;81,3
"LK Bamberg";5179;9;135;0;147163;3519,23;181;122,99
"LK Bayreuth";4795;8;156;0;103664;4625,52;62;59,81
"LK Berchtesgadener Land";5610;11;99;0;105929;5296;70;66,08
"LK Cham";6884;54;172;0;127998;5378,21;176;137,5
"LK Coburg";4469;39;153;0;86747;5151,76;262;302,03
"LK Dachau";7959;23;136;0;154899;5138,19;172;111,04
"LK Deggendorf";6561;28;147;0;119478;5491,39;193;161,54
"LK Dillingen a.d.Donau";3400;23;108;0;96562;3521,05;92;95,28
"LK Dingolfing-Landau";5398;26;87;1;96683;5583,19;195;201,69
"LK Donau-Ries";5582;18;155;0;133783;4172,43;146;109,13
"LK Ebersberg";6077;51;175;0;143649;4230,45;167;116,26
"LK Eichstätt";4845;35;81;0;132881;3646,12;132;99,34
"LK Erding";6707;18;112;1;138182;4853,74;134;96,97
"LK Erlangen-Höchstadt";5149;7;124;0;137262;3751,22;124;90,34
"LK Forchheim";4571;24;110;0;116203;3933,63;110;94,66
"LK Freising";7978;14;123;0;180007;4432,05;192;106,66
"LK Freyung-Grafenau";4712;25;119;0;78362;6013,12;107;136,55
"LK Fürstenfeldbruck";9353;44;134;0;219311;4264,72;220;100,31
"LK Fürth";5048;15;202;0;117853;4283,3;149;126,43
"LK Garmisch-Partenkirchen";3427;17;87;0;88424;3875,64;86;97,26
"LK Günzburg";6202;35;103;0;127027;4882,43;248;195,23
"LK Haßberge";3880;27;86;0;84384;4598,03;93;110,21
"LK Hof";6171;11;147;0;94801;6509,43;120;126,58
"LK Kelheim";5579;25;105;0;123058;4533,63;235;190,97
"LK Kitzingen";3016;20;83;0;91155;3308,65;66;72,4
"LK Kronach";3926;17;89;0;66743;5882,26;130;194,78
"LK Kulmbach";3974;6;112;1;71566;5552,92;69;96,41
"LK Landsberg a.Lech";3931;15;65;1;120302;3267,61;85;70,66
"LK Landshut";7610;34;166;1;159895;4759,37;294;183,87
"LK Lichtenfels";3344;13;80;0;66776;5007,79;104;155,74
"LK Lindau";3218;8;62;0;81981;3925,3;65;79,29
"LK Main-Spessart";4494;24;207;0;126158;3562,2;104;82,44
"LK Miesbach";4213;23;77;0;100010;4212,58;143;142,99
"LK Miltenberg";5592;28;122;0;128743;4343,54;171;132,82
"LK Mühldorf a.Inn";6753;22;149;1;115872;5827,98;171;147,58
"LK München";14722;29;287;0;350473;4200,61;278;79,32
"LK Neu-Ulm";6912;59;112;0;175204;3945,12;301;171,8
"LK Neuburg-Schrobenhausen";3950;25;74;0;97303;4059,48;89;91,47
"LK Neumarkt i.d.OPf.";6093;40;119;0;134573;4527,65;183;135,99
"LK Neustadt a.d.Aisch-Bad Windsheim";4175;21;102;1;101014;4133,09;125;123,75
"LK Neustadt a.d.Waldnaab";5131;5;164;0;94450;5432,5;36;38,12
"LK Nürnberger Land";6940;30;172;0;170792;4063,42;161;94,27
"LK Oberallgäu";5730;40;77;1;156008;3672,89;199;127,56
"LK Ostallgäu";6778;32;123;0;141182;4800,9;189;133,87
"LK Passau";12604;33;356;0;192656;6542,23;200;103,81
"LK Pfaffenhofen a.d.Ilm";5434;10;157;0;128227;4237,8;152;118,54
"LK Regen";5371;11;160;0;77410;6938,38;79;102,05
"LK Regensburg";7720;26;178;0;194070;3977,95;216;111,3
"LK Rhön-Grabfeld";3322;11;85;0;79635;4171,53;88;110,5
"LK Rosenheim";13295;38;450;0;261330;5087,44;265;101,4
"LK Roth";5483;17;166;0;126749;4325,87;133;104,93
"LK Rottal-Inn";7113;54;166;0;121502;5854,22;240;197,53
"LK Schwandorf";7981;23;151;0;147872;5397,24;137;92,65
"LK Schweinfurt";4794;45;124;0;115445;4152,63;248;214,82
"LK Starnberg";4911;5;111;0;136667;3593,41;81;59,27
"LK Straubing-Bogen";5105;24;136;1;101120;5048,46;142;140,43
"LK Tirschenreuth";5256;2;263;0;72046;7295,34;40;55,52
"LK Traunstein";10583;35;210;2;177319;5968,34;270;152,27
"LK Unterallgäu";6531;46;135;0;145341;4493,57;292;200,91
"LK Weilheim-Schongau";4712;28;74;0;135478;3478,06;131;96,69
