"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";9880;9169;1;467;19517
"'10-19";18585;18214;1;569;37369
"20-29";31670;29615;5;1112;62402
"30-39";26403;25310;7;1050;52770
"40-49";24623;27165;7;944;52739
"50-59";29501;30579;5;711;60796
"60-69";15500;14487;8;324;30319
"70-79";10665;11476;8;196;22345
"80-89";8328;15287;23;209;23847
"90-99";1631;5717;8;71;7427
"100+";43;143;0;7;193
"Unbekannt";122;134;0;51;307
"Gesamt";176951;187296;73;5711;370031
