"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3261;3;70;0;134655;2421,74;98;72,78
"LK Altötting";3443;6;137;1;111516;3087,45;120;107,61
"LK Amberg-Sulzbach";2623;3;104;0;103049;2545,39;58;56,28
"LK Ansbach";4209;16;100;3;184591;2280,18;161;87,22
"LK Aschaffenburg";5161;12;148;0;174200;2962,69;297;170,49
"LK Augsburg";7195;14;137;8;253468;2838,62;201;79,3
"LK Bad Kissingen";1980;0;73;1;103235;1917,95;85;82,34
"LK Bad Tölz-Wolfratshausen";3152;10;38;1;127917;2464,1;166;129,77
"LK Bamberg";3274;26;102;1;147163;2224,74;141;95,81
"LK Bayreuth";2755;2;97;6;103664;2657,62;164;158,2
"LK Berchtesgadener Land";3735;8;83;1;105929;3525,95;225;212,41
"LK Cham";3217;7;100;0;127998;2513,32;139;108,6
"LK Coburg";3022;7;127;1;86747;3483,69;112;129,11
"LK Dachau";5359;8;91;3;154899;3459,67;152;98,13
"LK Deggendorf";3822;3;103;-1;119478;3198,92;219;183,3
"LK Dillingen a.d.Donau";2312;0;90;0;96562;2394,32;62;64,21
"LK Dingolfing-Landau";3003;15;71;1;96683;3106,03;71;73,44
"LK Donau-Ries";3434;7;115;1;133783;2566,84;114;85,21
"LK Ebersberg";4394;4;116;6;143649;3058,84;173;120,43
"LK Eichstätt";3124;0;61;0;132881;2350,98;115;86,54
"LK Erding";4730;34;65;3;138182;3423,02;117;84,67
"LK Erlangen-Höchstadt";3284;8;97;0;137262;2392,5;112;81,6
"LK Forchheim";2886;29;84;5;116203;2483,58;105;90,36
"LK Freising";5168;11;86;0;180007;2871;194;107,77
"LK Freyung-Grafenau";3127;4;85;1;78362;3990,45;123;156,96
"LK Fürstenfeldbruck";6487;8;102;0;219311;2957,9;151;68,85
"LK Fürth";3397;1;148;0;117853;2882,4;132;112
"LK Garmisch-Partenkirchen";2260;7;64;1;88424;2555,87;106;119,88
"LK Günzburg";4099;4;87;0;127027;3226,87;83;65,34
"LK Haßberge";2240;3;60;0;84384;2654,53;59;69,92
"LK Hof";2980;-7;94;1;94801;3143,43;190;200,42
"LK Kelheim";2962;12;72;2;123058;2407;125;101,58
"LK Kitzingen";1814;1;53;1;91155;1990,02;113;123,96
"LK Kronach";1981;6;50;2;66743;2968,1;72;107,88
"LK Kulmbach";1909;1;77;4;71566;2667,47;98;136,94
"LK Landsberg a.Lech";2686;10;36;1;120302;2232,71;70;58,19
"LK Landshut";4688;0;133;0;159895;2931,92;159;99,44
"LK Lichtenfels";1921;6;51;4;66776;2876,78;72;107,82
"LK Lindau";2084;1;42;1;81981;2542,05;67;81,73
"LK Main-Spessart";2962;0;182;1;126158;2347,85;121;95,91
"LK Miesbach";2914;2;43;2;100010;2913,71;70;69,99
"LK Miltenberg";3583;9;83;5;128743;2783,06;236;183,31
"LK Mühldorf a.Inn";4009;10;99;0;115872;3459,85;193;166,56
"LK München";10505;0;159;1;350473;2997,38;273;77,89
