"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Regen";193;2;6;0;77656;248,53;22;28,33
"LK Regensburg";447;3;14;0;193572;230,92;12;6,2
"LK Rhön-Grabfeld";191;0;6;0;79690;239,68;1;1,25
"LK Rosenheim";2197;6;169;3;260983;841,82;68;26,06
"LK Roth";290;1;7;0;126958;228,42;2;1,58
"LK Rottal-Inn";731;0;43;0;120659;605,84;17;14,09
"LK Schwandorf";457;2;15;0;147189;310,49;17;11,55
"LK Schweinfurt";481;5;24;0;115106;417,88;11;9,56
"LK Starnberg";512;0;12;0;136092;376,22;0;0
"LK Straubing-Bogen";492;0;24;0;100649;488,83;20;19,87
"LK Tirschenreuth";1122;0;128;0;72504;1547,5;5;6,9
"LK Traunstein";1266;0;83;0;177089;714,89;21;11,86
"LK Unterallgäu";271;0;13;0;144041;188,14;2;1,39
"LK Weilheim-Schongau";335;0;3;0;135348;247,51;2;1,48
"LK Weißenburg-Gunzenhausen";313;0;19;0;94393;331,59;9;9,53
"LK Wunsiedel i.Fichtelgebirge";648;10;39;0;73178;885,51;6;8,2
"LK Würzburg";409;0;9;0;161834;252,73;3;1,85
"SK Amberg";77;1;3;0;41970;183,46;4;9,53
"SK Ansbach";135;1;7;0;41847;322,6;3;7,17
"SK Aschaffenburg";112;0;1;0;70527;158,8;0;0
"SK Augsburg";390;1;14;0;295135;132,14;2;0,68
"SK Bamberg";190;0;16;0;77592;244,87;2;2,58
"SK Bayreuth";206;1;11;0;74657;275,93;5;6,7
"SK Coburg";69;0;0;0;41249;167,28;3;7,27
"SK Erlangen";252;1;9;0;111962;225,08;5;4,47
"SK Fürth";378;0;34;0;127748;295,9;4;3,13
"SK Hof";105;0;4;0;45930;228,61;2;4,35
"SK Ingolstadt";434;1;35;1;136981;316,83;16;11,68
"SK Kaufbeuren";107;1;4;0;43893;243,77;1;2,28
"SK Kempten";102;0;10;0;68907;148,03;0;0
"SK Landshut";274;0;10;0;72404;378,43;3;4,14
"SK Memmingen";51;0;0;0;43837;116,34;0;0
"SK München";6363;31;191;3;1471508;432,41;239;16,24
"SK Nürnberg";1020;4;38;1;518365;196,77;24;4,63
"SK Passau";128;0;18;0;52469;243,95;0;0
"SK Regensburg";484;2;9;0;152610;317,15;17;11,14
"SK Rosenheim";504;1;23;0;63324;795,91;15;23,69
"SK Schwabach";78;0;2;0;40792;191,21;0;0
"SK Schweinfurt";170;0;18;0;54032;314,63;0;0
"SK Straubing";400;0;44;0;47794;836,93;10;20,92
"SK Weiden i.d.OPf.";312;0;18;0;42520;733,77;9;21,17
"SK Würzburg";467;0;49;1;127880;365,19;3;2,35
