"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";4384;0;89;0;134655;3255,73;179;132,93
"LK Altötting";5241;58;200;1;111516;4699,77;257;230,46
"LK Amberg-Sulzbach";4423;27;147;0;103049;4292,13;143;138,77
"LK Ansbach";7082;26;161;0;184591;3836,59;360;195,03
"LK Aschaffenburg";7129;31;195;0;174200;4092,42;205;117,68
"LK Augsburg";9752;55;190;0;253468;3847,43;497;196,08
"LK Bad Kissingen";3017;18;93;0;103235;2922,46;150;145,3
"LK Bad Tölz-Wolfratshausen";4360;62;68;2;127917;3408,46;208;162,61
"LK Bamberg";4645;35;129;1;147163;3156,36;204;138,62
"LK Bayreuth";4530;39;151;0;103664;4369,89;178;171,71
"LK Berchtesgadener Land";5306;36;99;0;105929;5009,02;134;126,5
"LK Cham";6304;65;162;1;127998;4925,08;299;233,6
"LK Coburg";3905;29;146;0;86747;4501,6;160;184,44
"LK Dachau";7426;59;134;0;154899;4794,09;410;264,69
"LK Deggendorf";5926;35;133;0;119478;4959,91;302;252,77
"LK Dillingen a.d.Donau";3085;43;103;1;96562;3194,84;139;143,95
"LK Dingolfing-Landau";4730;35;83;1;96683;4892,28;313;323,74
"LK Donau-Ries";4990;38;150;2;133783;3729,92;332;248,16
"LK Ebersberg";5605;32;172;-1;143649;3901,87;161;112,08
"LK Eichstätt";4424;44;77;0;132881;3329,29;205;154,27
"LK Erding";6252;52;105;0;138182;4524,47;249;180,2
"LK Erlangen-Höchstadt";4719;31;119;0;137262;3437,95;177;128,95
"LK Forchheim";4266;36;105;0;116203;3671,16;138;118,76
"LK Freising";7438;88;120;0;180007;4132,06;383;212,77
"LK Freyung-Grafenau";4403;39;115;0;78362;5618,79;185;236,08
"LK Fürstenfeldbruck";8673;51;130;0;219311;3954,66;339;154,58
"LK Fürth";4658;39;195;4;117853;3952,38;166;140,85
"LK Garmisch-Partenkirchen";3204;14;85;0;88424;3623,45;109;123,27
"LK Günzburg";5481;42;98;1;127027;4314,83;350;275,53
"LK Haßberge";3457;56;79;0;84384;4096,75;282;334,19
"LK Hof";5714;44;132;0;94801;6027,36;290;305,9
"LK Kelheim";4971;72;94;0;123058;4039,56;305;247,85
"LK Kitzingen";2791;8;81;0;91155;3061,82;82;89,96
"LK Kronach";3546;68;88;0;66743;5312,92;259;388,06
"LK Kulmbach";3721;51;109;1;71566;5199,4;143;199,82
"LK Landsberg a.Lech";3700;13;64;0;120302;3075,59;132;109,72
"LK Landshut";6769;126;160;0;159895;4233,4;476;297,7
"LK Lichtenfels";2978;29;73;2;66776;4459,69;177;265,07
"LK Lindau";3042;28;62;0;81981;3710,62;115;140,28
"LK Main-Spessart";4179;33;194;1;126158;3312,51;161;127,62
"LK Miesbach";3832;28;70;1;100010;3831,62;141;140,99
"LK Miltenberg";5028;20;120;0;128743;3905,46;175;135,93
"LK Mühldorf a.Inn";6119;75;137;0;115872;5280,83;377;325,36
"LK München";13789;83;283;0;350473;3934,4;611;174,34
"LK Neu-Ulm";6073;89;106;1;175204;3466,25;349;199,2
"LK Neuburg-Schrobenhausen";3643;46;70;0;97303;3743,98;165;169,57
"LK Neumarkt i.d.OPf.";5357;55;118;0;134573;3980,74;219;162,74
"LK Neustadt a.d.Aisch-Bad Windsheim";3646;36;97;1;101014;3609,4;229;226,7
"LK Neustadt a.d.Waldnaab";4966;23;160;0;94450;5257,81;125;132,35
"LK Nürnberger Land";6441;32;164;0;170792;3771,25;272;159,26
"LK Oberallgäu";5210;57;65;1;156008;3339,57;282;180,76
"LK Ostallgäu";6127;92;118;2;141182;4339,79;351;248,62
"LK Passau";11928;81;353;0;192656;6191,35;277;143,78
"LK Pfaffenhofen a.d.Ilm";5012;48;154;0;128227;3908,69;252;196,53
"LK Regen";5134;19;156;0;77410;6632,22;163;210,57
"LK Regensburg";7035;108;175;4;194070;3624,98;420;216,42
"LK Rhön-Grabfeld";3049;45;78;2;79635;3828,72;164;205,94
"LK Rosenheim";12591;71;440;1;261330;4818,05;338;129,34
"LK Roth";5091;29;163;0;126749;4016,6;184;145,17
"LK Rottal-Inn";6343;98;162;0;121502;5220,49;286;235,39
"LK Schwandorf";7563;50;145;1;147872;5114,56;199;134,58
"LK Schweinfurt";4152;39;117;0;115445;3596,52;151;130,8
"LK Starnberg";4665;40;108;0;136667;3413,41;209;152,93
"LK Straubing-Bogen";4703;43;134;1;101120;4650,91;256;253,16
"LK Tirschenreuth";5137;12;256;1;72046;7130,17;47;65,24
"LK Traunstein";9725;112;202;0;177319;5484,47;500;281,98
"LK Unterallgäu";5756;56;128;1;145341;3960,34;324;222,92
"LK Weilheim-Schongau";4309;37;68;0;135478;3180,59;184;135,82
"LK Weißenburg-Gunzenhausen";3415;34;110;0;94734;3604,83;175;184,73
"LK Wunsiedel i.Fichtelgebirge";4752;6;187;0;72655;6540,5;76;104,6
"LK Würzburg";3925;44;65;0;162302;2418,33;189;116,45
"SK Amberg";1572;17;21;0;42207;3724,5;106;251,14
"SK Ansbach";1557;3;43;0;41798;3725,06;67;160,29
"SK Aschaffenburg";2834;21;103;2;71002;3991,44;115;161,97
"SK Augsburg";15394;182;371;0;296582;5190,47;825;278,17
"SK Bamberg";2728;21;99;0;77373;3525,78;93;120,2
"SK Bayreuth";3158;35;104;0;74783;4222,88;143;191,22
"SK Coburg";1916;11;86;0;41072;4664,98;70;170,43
"SK Erlangen";3508;25;91;1;112528;3117,45;138;122,64
"SK Fürth";6394;55;189;1;128497;4975,99;355;276,27
"SK Hof";3535;20;110;1;45825;7714,13;140;305,51
"SK Ingolstadt";5149;36;96;0;137392;3747,67;268;195,06
"SK Kaufbeuren";2048;29;49;0;44398;4612,82;110;247,76
"SK Kempten";2417;46;37;0;69151;3495,25;225;325,37
"SK Landshut";3485;54;104;1;73411;4747,24;220;299,68
"SK Memmingen";1694;17;23;0;44100;3841,27;96;217,69
"SK München";65027;493;1152;4;1484226;4381,21;2323;156,51
"SK Nürnberg";29868;0;874;0;518370;5761,91;1082;208,73
"SK Passau";3226;16;112;0;52803;6109,5;57;107,95
"SK Regensburg";6087;124;71;1;153094;3975,99;385;251,48
"SK Rosenheim";3522;13;56;0;63551;5542,01;96;151,06
"SK Schwabach";1966;12;104;0;40981;4797,35;64;156,17
"SK Schweinfurt";2292;25;70;0;53426;4290,05;89;166,59
"SK Straubing";2008;15;78;0;47791;4201,63;90;188,32
"SK Weiden i.d.OPf.";2563;7;73;0;42743;5996,3;60;140,37
"SK Würzburg";3873;43;107;0;127934;3027,34;221;172,75
