"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3393;16;76;1;134655;2519,77;51;37,87
"LK Altötting";3652;15;150;0;111516;3274,87;133;119,27
"LK Amberg-Sulzbach";2721;13;104;0;103049;2640,49;56;54,34
"LK Ansbach";4540;40;107;-1;184591;2459,49;196;106,18
"LK Aschaffenburg";5487;26;171;0;174200;3149,83;127;72,9
"LK Augsburg";7384;24;151;1;253468;2913,19;114;44,98
"LK Bad Kissingen";2161;19;78;0;103235;2093,28;103;99,77
"LK Bad Tölz-Wolfratshausen";3343;10;48;1;127917;2613,41;101;78,96
"LK Bamberg";3359;-237;91;-18;147163;2282,5;117;79,5
"LK Bayreuth";3048;17;112;2;103664;2940,27;164;158,2
"LK Berchtesgadener Land";4021;19;89;0;105929;3795,94;147;138,77
"LK Cham";3479;20;109;0;127998;2718,01;129;100,78
"LK Coburg";3148;10;134;0;86747;3628,94;69;79,54
"LK Dachau";5582;17;104;0;154899;3603,64;96;61,98
"LK Deggendorf";4057;16;115;0;119478;3395,6;115;96,25
"LK Dillingen a.d.Donau";2453;25;92;0;96562;2540,34;95;98,38
"LK Dingolfing-Landau";3110;7;71;0;96683;3216,7;48;49,65
"LK Donau-Ries";3534;9;130;2;133783;2641,59;59;44,1
"LK Ebersberg";4563;15;138;10;143649;3176,49;87;60,56
"LK Eichstätt";3250;0;66;0;132881;2445,8;44;33,11
"LK Erding";4875;11;77;3;138182;3527,96;62;44,87
"LK Erlangen-Höchstadt";3436;24;104;0;137262;2503,24;71;51,73
"LK Forchheim";3139;18;91;0;116203;2701,31;165;141,99
"LK Freising";5415;10;102;1;180007;3008,22;147;81,66
"LK Freyung-Grafenau";3293;8;95;1;78362;4202,29;76;96,99
"LK Fürstenfeldbruck";6785;22;115;0;219311;3093,78;148;67,48
"LK Fürth";3559;25;164;4;117853;3019,86;79;67,03
"LK Garmisch-Partenkirchen";2383;12;69;2;88424;2694,97;75;84,82
"LK Günzburg";4237;13;90;0;127027;3335,51;63;49,6
"LK Haßberge";2335;4;66;-1;84384;2767,11;47;55,7
"LK Hof";3440;22;98;0;94801;3628,65;293;309,07
"LK Kelheim";3074;10;75;0;123058;2498,01;66;53,63
"LK Kitzingen";1999;14;61;3;91155;2192,97;108;118,48
"LK Kronach";2060;4;55;0;66743;3086,47;36;53,94
"LK Kulmbach";2043;9;84;0;71566;2854,71;69;96,41
"LK Landsberg a.Lech";2842;7;37;0;120302;2362,39;66;54,86
"LK Landshut";4875;4;142;0;159895;3048,88;106;66,29
"LK Lichtenfels";2080;5;55;0;66776;3114,89;75;112,32
"LK Lindau";2188;1;45;-1;81981;2668,91;46;56,11
"LK Main-Spessart";3051;7;182;0;126158;2418,4;38;30,12
"LK Miesbach";3014;14;47;0;100010;3013,7;54;53,99
"LK Miltenberg";3942;11;100;0;128743;3061,91;177;137,48
"LK Mühldorf a.Inn";4284;23;110;0;115872;3697,18;160;138,08
"LK München";11006;30;205;4;350473;3140,33;217;61,92
"LK Neu-Ulm";4616;11;99;0;175204;2634,64;112;63,93
"LK Neuburg-Schrobenhausen";2636;0;61;0;97303;2709,06;36;37
"LK Neumarkt i.d.OPf.";3802;13;104;0;134573;2825,23;73;54,25
"LK Neustadt a.d.Aisch-Bad Windsheim";2446;11;55;0;101014;2421,45;95;94,05
"LK Neustadt a.d.Waldnaab";3598;29;133;2;94450;3809,42;159;168,34
"LK Nürnberger Land";4530;21;145;0;170792;2652,35;135;79,04
"LK Oberallgäu";3542;16;49;0;156008;2270,4;82;52,56
"LK Ostallgäu";3733;6;98;0;141182;2644,1;47;33,29
"LK Passau";9284;63;265;2;192656;4818,95;286;148,45
"LK Pfaffenhofen a.d.Ilm";3658;12;143;0;128227;2852,75;56;43,67
"LK Regen";4006;19;138;1;77410;5175,04;149;192,48
"LK Regensburg";4637;19;119;0;194070;2389,34;129;66,47
"LK Rhön-Grabfeld";1990;9;62;0;79635;2498,9;52;65,3
"LK Rosenheim";10168;18;407;2;261330;3890,87;197;75,38
"LK Roth";3817;7;143;2;126749;3011,46;62;48,92
"LK Rottal-Inn";4904;31;133;0;121502;4036,15;167;137,45
"LK Schwandorf";4337;15;106;0;147872;2932,94;149;100,76
"LK Schweinfurt";3214;3;104;0;115445;2784,01;61;52,84
"LK Starnberg";3553;9;74;3;136667;2599,75;66;48,29
"LK Straubing-Bogen";3278;5;110;0;101120;3241,69;75;74,17
"LK Tirschenreuth";3610;43;203;0;72046;5010,69;254;352,55
"LK Traunstein";7063;30;187;0;177319;3983,22;228;128,58
"LK Unterallgäu";3899;12;109;0;145341;2682,66;94;64,68
"LK Weilheim-Schongau";3083;13;45;0;135478;2275,65;77;56,84
"LK Weißenburg-Gunzenhausen";2530;1;93;0;94734;2670,64;50;52,78
"LK Wunsiedel i.Fichtelgebirge";3059;39;132;3;72655;4210,31;216;297,3
"LK Würzburg";2850;3;47;1;162302;1755,99;121;74,55
"SK Amberg";837;11;8;0;42207;1983,08;36;85,29
"SK Ansbach";1196;8;29;0;41798;2861,38;82;196,18
"SK Aschaffenburg";2059;61;75;4;71002;2899,92;76;107,04
"SK Augsburg";11527;42;287;3;296582;3886,61;269;90,7
"SK Bamberg";1963;274;85;19;77373;2537,06;86;111,15
"SK Bayreuth";2077;16;67;2;74783;2777,37;119;159,13
"SK Coburg";1529;13;79;0;41072;3722,73;51;124,17
"SK Erlangen";2673;9;77;0;112528;2375,41;38;33,77
"SK Fürth";4679;16;163;1;128497;3641,33;96;74,71
"SK Hof";1967;4;65;0;45825;4292,42;137;298,96
"SK Ingolstadt";3996;6;87;0;137392;2908,47;47;34,21
