"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";5179;0;101;0;134655;3846,13;2;1,49
"LK Altötting";6046;1;210;0;111516;5421,64;3;2,69
"LK Amberg-Sulzbach";4832;0;160;0;103049;4689,03;0;0
"LK Ansbach";8406;1;198;0;184591;4553,85;6;3,25
"LK Aschaffenburg";8015;1;212;0;174200;4601,03;8;4,59
"LK Augsburg";11442;2;227;0;253468;4514,18;14;5,52
"LK Bad Kissingen";3643;1;104;0;103235;3528,84;3;2,91
"LK Bad Tölz-Wolfratshausen";5071;0;79;1;127917;3964,29;6;4,69
"LK Bamberg";5613;-1;145;0;147163;3814,14;10;6,8
"LK Bayreuth";4933;2;163;0;103664;4758,64;4;3,86
"LK Berchtesgadener Land";6018;4;102;0;105929;5681,16;9;8,5
"LK Cham";7133;0;182;0;127998;5572,74;5;3,91
"LK Coburg";4889;0;161;0;86747;5635,93;1;1,15
"LK Dachau";8241;0;143;0;154899;5320,24;10;6,46
"LK Deggendorf";6990;2;160;0;119478;5850,45;2;1,67
"LK Dillingen a.d.Donau";3774;0;115;0;96562;3908,37;3;3,11
"LK Dingolfing-Landau";5815;1;98;0;96683;6014,5;4;4,14
"LK Donau-Ries";5991;0;165;0;133783;4478,15;5;3,74
"LK Ebersberg";6365;1;180;0;143649;4430,94;4;2,78
"LK Eichstätt";5071;0;85;0;132881;3816,2;8;6,02
"LK Erding";6970;0;118;0;138182;5044,07;3;2,17
"LK Erlangen-Höchstadt";5416;0;130;0;137262;3945,74;8;5,83
"LK Forchheim";4790;1;113;0;116203;4122,1;6;5,16
"LK Freising";8175;0;130;0;180007;4541,49;8;4,44
"LK Freyung-Grafenau";4914;0;128;0;78362;6270,9;1;1,28
"LK Fürstenfeldbruck";9721;0;140;0;219311;4432,52;2;0,91
"LK Fürth";5366;4;208;0;117853;4553,13;14;11,88
"LK Garmisch-Partenkirchen";3648;0;87;0;88424;4125,58;4;4,52
"LK Günzburg";6961;2;110;0;127027;5479,94;10;7,87
"LK Haßberge";4071;1;87;0;84384;4824,37;2;2,37
"LK Hof";6401;0;157;0;94801;6752,04;2;2,11
"LK Kelheim";5938;0;109;0;123058;4825,37;6;4,88
"LK Kitzingen";3290;0;87;0;91155;3609,24;5;5,49
"LK Kronach";4225;0;96;0;66743;6330,25;2;3
"LK Kulmbach";4087;0;117;0;71566;5710,81;2;2,79
"LK Landsberg a.Lech";4094;0;71;0;120302;3403,1;0;0
"LK Landshut";8016;0;175;0;159895;5013,29;1;0,63
"LK Lichtenfels";3584;0;84;0;66776;5367,2;14;20,97
"LK Lindau";3449;1;63;0;81981;4207,07;3;3,66
"LK Main-Spessart";4754;0;215;0;126158;3768,29;6;4,76
"LK Miesbach";4586;1;82;0;100010;4585,54;7;7
"LK Miltenberg";5998;0;129;0;128743;4658,89;4;3,11
"LK Mühldorf a.Inn";6970;1;155;0;115872;6015,26;4;3,45
"LK München";15363;3;294;0;350473;4383,5;12;3,42
"LK Neu-Ulm";7759;2;120;0;175204;4428,55;14;7,99
"LK Neuburg-Schrobenhausen";4173;0;80;0;97303;4288,67;4;4,11
"LK Neumarkt i.d.OPf.";6569;0;140;0;134573;4881,37;7;5,2
"LK Neustadt a.d.Aisch-Bad Windsheim";4385;0;107;0;101014;4340,98;1;0,99
"LK Neustadt a.d.Waldnaab";5257;0;188;0;94450;5565,91;3;3,18
"LK Nürnberger Land";7445;1;183;1;170792;4359,1;10;5,86
"LK Oberallgäu";5967;0;89;0;156008;3824,8;7;4,49
"LK Ostallgäu";7157;-4;134;0;141182;5069,34;6;4,25
"LK Passau";12961;0;370;0;192656;6727,54;1;0,52
"LK Pfaffenhofen a.d.Ilm";5647;1;159;0;128227;4403,91;4;3,12
"LK Regen";5531;0;163;0;77410;7145,07;0;0
"LK Regensburg";8293;1;206;0;194070;4273,2;7;3,61
"LK Rhön-Grabfeld";3547;0;89;0;79635;4454,07;2;2,51
"LK Rosenheim";13931;2;462;0;261330;5330,81;17;6,51
"LK Roth";5688;4;174;0;126749;4487,61;3;2,37
"LK Rottal-Inn";7549;0;182;0;121502;6213,07;1;0,82
"LK Schwandorf";8374;0;157;0;147872;5663,01;8;5,41
"LK Schweinfurt";5142;0;139;1;115445;4454,07;7;6,06
"LK Starnberg";5102;1;113;0;136667;3733,16;6;4,39
"LK Straubing-Bogen";5369;1;141;0;101120;5309,53;2;1,98
"LK Tirschenreuth";5315;0;265;0;72046;7377,23;1;1,39
"LK Traunstein";11072;1;216;0;177319;6244,11;14;7,9
"LK Unterallgäu";7280;-5;166;0;145341;5008,91;8;5,5
"LK Weilheim-Schongau";5160;2;84;0;135478;3808,74;7;5,17
"LK Weißenburg-Gunzenhausen";3921;0;116;0;94734;4138,96;3;3,17
"LK Wunsiedel i.Fichtelgebirge";5024;0;198;0;72655;6914,87;0;0
"LK Würzburg";4456;1;73;0;162302;2745,5;19;11,71
"SK Amberg";1747;0;24;0;42207;4139,12;0;0
"SK Ansbach";1872;0;45;0;41798;4478,68;6;14,35
"SK Aschaffenburg";3489;0;115;0;71002;4913,95;7;9,86
"SK Augsburg";17976;5;404;0;296582;6061,06;38;12,81
"SK Bamberg";3103;0;108;0;77373;4010,44;3;3,88
"SK Bayreuth";3469;1;109;0;74783;4638,75;1;1,34
"SK Coburg";2403;0;92;0;41072;5850,7;3;7,3
"SK Erlangen";3999;0;95;0;112528;3553,78;4;3,55
"SK Fürth";7735;2;224;0;128497;6019,6;16;12,45
"SK Hof";3961;0;117;1;45825;8643,75;1;2,18
"SK Ingolstadt";6187;0;114;0;137392;4503,17;5;3,64
"SK Kaufbeuren";2386;0;56;0;44398;5374,12;0;0
"SK Kempten";3278;0;48;0;69151;4740,35;2;2,89
"SK Landshut";4087;0;110;0;73411;5567,29;6;8,17
"SK Memmingen";2253;0;26;0;44100;5108,84;1;2,27
"SK München";73629;33;1261;1;1484226;4960,77;171;11,52
"SK Nürnberg";34673;11;962;0;518370;6688,85;61;11,77
"SK Passau";3399;0;113;0;52803;6437,13;0;0
"SK Regensburg";6994;1;88;0;153094;4568,44;13;8,49
