"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";7842;7256;0;356;15454
"'10-19";15105;14462;0;445;30012
"20-29";25256;22952;2;822;49032
"30-39";20637;19351;2;763;40753
"40-49";19303;20879;3;680;40865
"50-59";22953;23129;3;515;46600
"60-69";11670;10807;3;219;22699
"70-79";7984;8384;0;127;16495
"80-89";5810;10449;1;100;16360
"90-99";1126;3749;0;32;4907
"100+";25;92;0;4;121
"Unbekannt";102;100;0;34;236
"Gesamt";137813;141610;14;4097;283534
