"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3402;9;77;1;134655;2526,46;54;40,1
"LK Altötting";3663;11;150;0;111516;3284,73;128;114,78
"LK Amberg-Sulzbach";2735;14;104;0;103049;2654,08;66;64,05
"LK Ansbach";4540;0;107;0;184591;2459,49;167;90,47
"LK Aschaffenburg";5489;2;166;-5;174200;3150,98;125;71,76
"LK Augsburg";7406;22;151;0;253468;2921,87;130;51,29
"LK Bad Kissingen";2182;21;79;1;103235;2113,62;113;109,46
"LK Bad Tölz-Wolfratshausen";3354;11;48;0;127917;2622,01;80;62,54
"LK Bamberg";3375;16;92;1;147163;2293,38;115;78,14
"LK Bayreuth";3064;16;113;1;103664;2955,7;158;152,42
"LK Berchtesgadener Land";4034;13;89;0;105929;3808,21;110;103,84
"LK Cham";3494;15;109;0;127998;2729,73;115;89,85
"LK Coburg";3152;4;134;0;86747;3633,56;63;72,62
"LK Dachau";5590;8;104;0;154899;3608,8;87;56,17
"LK Deggendorf";4076;19;116;1;119478;3411,51;115;96,25
"LK Dillingen a.d.Donau";2463;10;92;0;96562;2550,69;99;102,52
"LK Dingolfing-Landau";3118;8;71;0;96683;3224,97;48;49,65
"LK Donau-Ries";3542;8;130;0;133783;2647,57;55;41,11
"LK Ebersberg";4574;11;138;0;143649;3184,15;72;50,12
"LK Eichstätt";3262;12;67;1;132881;2454,83;43;32,36
"LK Erding";4875;0;77;0;138182;3527,96;52;37,63
"LK Erlangen-Höchstadt";3451;15;105;1;137262;2514,17;76;55,37
"LK Forchheim";3161;22;91;0;116203;2720,24;143;123,06
"LK Freising";5443;28;102;0;180007;3023,77;149;82,77
"LK Freyung-Grafenau";3308;15;95;0;78362;4221,43;77;98,26
"LK Fürstenfeldbruck";6799;14;115;0;219311;3100,16;130;59,28
"LK Fürth";3576;17;164;0;117853;3034,29;88;74,67
"LK Garmisch-Partenkirchen";2393;10;70;1;88424;2706,28;66;74,64
"LK Günzburg";4245;8;90;0;127027;3341,81;67;52,74
"LK Haßberge";2335;0;66;0;84384;2767,11;35;41,48
"LK Hof";3479;39;99;1;94801;3669,79;308;324,89
"LK Kelheim";3075;1;75;0;123058;2498,82;66;53,63
"LK Kitzingen";2020;21;63;2;91155;2216,01;111;121,77
"LK Kronach";2074;14;55;0;66743;3107,44;44;65,92
"LK Kulmbach";2054;11;86;2;71566;2870,08;64;89,43
"LK Landsberg a.Lech";2852;10;37;0;120302;2370,7;64;53,2
"LK Landshut";4890;15;142;0;159895;3058,26;91;56,91
"LK Lichtenfels";2091;11;55;0;66776;3131,36;82;122,8
"LK Lindau";2200;12;45;0;81981;2683,55;51;62,21
"LK Main-Spessart";3056;5;182;0;126158;2422,36;40;31,71
"LK Miesbach";3023;9;50;3;100010;3022,7;55;54,99
"LK Miltenberg";3986;44;100;0;128743;3096,09;187;145,25
"LK Mühldorf a.Inn";4313;29;110;0;115872;3722,21;165;142,4
"LK München";11034;28;206;1;350473;3148,32;198;56,5
"LK Neu-Ulm";4631;15;99;0;175204;2643,2;107;61,07
"LK Neuburg-Schrobenhausen";2646;10;59;-2;97303;2719,34;25;25,69
"LK Neumarkt i.d.OPf.";3820;18;104;0;134573;2838,61;78;57,96
"LK Neustadt a.d.Aisch-Bad Windsheim";2454;8;55;0;101014;2429,37;95;94,05
"LK Neustadt a.d.Waldnaab";3623;25;134;1;94450;3835,89;143;151,4
"LK Nürnberger Land";4560;30;145;0;170792;2669,91;147;86,07
