"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";5071;10;94;1;134655;3765,92;78;57,93
"LK Altötting";5900;9;208;0;111516;5290,72;95;85,19
"LK Amberg-Sulzbach";4743;10;156;0;103049;4602,66;65;63,08
"LK Ansbach";8112;18;172;0;184591;4394,58;123;66,63
"LK Aschaffenburg";7846;16;204;2;174200;4504,02;155;88,98
"LK Augsburg";11089;20;213;0;253468;4374,91;222;87,59
"LK Bad Kissingen";3510;3;99;0;103235;3400,01;57;55,21
"LK Bad Tölz-Wolfratshausen";4912;0;76;0;127917;3839,99;84;65,67
"LK Bamberg";5350;0;137;0;147163;3635,42;123;83,58
"LK Bayreuth";4871;1;157;0;103664;4698,83;60;57,88
"LK Berchtesgadener Land";5726;13;99;0;105929;5405,51;103;97,23
"LK Cham";7022;10;175;0;127998;5486,02;107;83,6
"LK Coburg";4660;16;158;0;86747;5371,94;143;164,85
"LK Dachau";8088;5;137;0;154899;5221,47;95;61,33
"LK Deggendorf";6782;6;149;0;119478;5676,36;179;149,82
"LK Dillingen a.d.Donau";3545;12;111;0;96562;3671,22;110;113,92
"LK Dingolfing-Landau";5602;18;90;0;96683;5794,19;145;149,97
"LK Donau-Ries";5709;23;158;0;133783;4267,36;130;97,17
"LK Ebersberg";6213;5;175;0;143649;4325,13;110;76,58
"LK Eichstätt";4926;11;81;0;132881;3707,08;70;52,68
"LK Erding";6818;13;115;0;138182;4934,07;89;64,41
"LK Erlangen-Höchstadt";5232;6;127;0;137262;3811,69;71;51,73
"LK Forchheim";4636;10;113;0;116203;3989,57;49;42,17
"LK Freising";8083;0;126;0;180007;4490,38;79;43,89
"LK Freyung-Grafenau";4814;8;122;1;78362;6143,28;79;100,81
"LK Fürstenfeldbruck";9530;8;134;0;219311;4345,43;135;61,56
"LK Fürth";5148;17;205;1;117853;4368,15;81;68,73
"LK Garmisch-Partenkirchen";3495;3;87;0;88424;3952,55;51;57,68
"LK Günzburg";6440;7;106;0;127027;5069,79;172;135,4
"LK Haßberge";3946;2;86;0;84384;4676,24;54;63,99
"LK Hof";6239;5;151;0;94801;6581,15;59;62,24
"LK Kelheim";5794;17;105;0;123058;4708,35;170;138,15
"LK Kitzingen";3084;1;83;0;91155;3383,25;53;58,14
"LK Kronach";4023;4;90;0;66743;6027,6;74;110,87
"LK Kulmbach";4034;0;116;2;71566;5636,75;47;65,67
"LK Landsberg a.Lech";3997;14;66;0;120302;3322,47;53;44,06
"LK Landshut";7826;6;166;0;159895;4894,46;170;106,32
"LK Lichtenfels";3433;17;81;0;66776;5141,07;81;121,3
"LK Lindau";3270;0;62;0;81981;3988,73;39;47,57
"LK Main-Spessart";4575;1;209;0;126158;3626,4;64;50,73
"LK Miesbach";4383;21;79;0;100010;4382,56;141;140,99
"LK Miltenberg";5768;33;126;0;128743;4480,24;140;108,74
"LK Mühldorf a.Inn";6873;4;153;0;115872;5931,55;91;78,53
"LK München";15021;24;287;0;350473;4285,92;208;59,35
"LK Neu-Ulm";7196;14;115;0;175204;4107,21;214;122,14
"LK Neuburg-Schrobenhausen";4029;2;74;0;97303;4140,67;69;70,91
"LK Neumarkt i.d.OPf.";6270;19;120;0;134573;4659,18;123;91,4
"LK Neustadt a.d.Aisch-Bad Windsheim";4274;11;106;0;101014;4231,1;73;72,27
"LK Neustadt a.d.Waldnaab";5175;3;164;0;94450;5479,09;40;42,35
"LK Nürnberger Land";7151;13;175;1;170792;4186,96;154;90,17
"LK Oberallgäu";5899;2;82;0;156008;3781,22;121;77,56
"LK Ostallgäu";6947;18;124;1;141182;4920,6;130;92,08
"LK Passau";12768;3;361;0;192656;6627,36;129;66,96
"LK Pfaffenhofen a.d.Ilm";5528;7;157;0;128227;4311,1;71;55,37
"LK Regen";5457;13;160;0;77410;7049,48;73;94,3
"LK Regensburg";7929;17;179;0;194070;4085,64;158;81,41
"LK Rhön-Grabfeld";3438;0;86;0;79635;4317,2;84;105,48
"LK Rosenheim";13523;11;450;0;261330;5174,68;176;67,35
"LK Roth";5594;8;169;0;126749;4413,45;74;58,38
"LK Rottal-Inn";7298;0;172;0;121502;6006,49;156;128,39
"LK Schwandorf";8195;13;153;0;147872;5541,96;156;105,5
"LK Schweinfurt";4922;20;126;0;115445;4263,5;152;131,66
"LK Starnberg";5001;1;111;0;136667;3659,26;76;55,61
"LK Straubing-Bogen";5243;10;139;0;101120;5184,93;109;107,79
"LK Tirschenreuth";5292;2;265;0;72046;7345,31;30;41,64
"LK Traunstein";10761;20;212;0;177319;6068,72;146;82,34
"LK Unterallgäu";6885;27;141;0;145341;4737,14;269;185,08
"LK Weilheim-Schongau";4855;0;76;0;135478;3583,61;98;72,34
"LK Weißenburg-Gunzenhausen";3828;4;114;0;94734;4040,79;108;114
"LK Wunsiedel i.Fichtelgebirge";4985;1;196;0;72655;6861,19;30;41,29
"LK Würzburg";4277;6;71;0;162302;2635,21;56;34,5
"SK Amberg";1713;0;22;0;42207;4058,57;19;45,02
"SK Ansbach";1775;7;44;0;41798;4246,61;31;74,17
"SK Aschaffenburg";3302;20;108;0;71002;4650,57;61;85,91
"SK Augsburg";17301;37;387;0;296582;5833,46;344;115,99
"SK Bamberg";2988;0;104;0;77373;3861,81;53;68,5
"SK Bayreuth";3437;0;108;0;74783;4595,96;42;56,16
"SK Coburg";2286;7;88;0;41072;5565,84;90;219,13
"SK Erlangen";3857;10;92;0;112528;3427,59;58;51,54
"SK Fürth";7402;16;213;0;128497;5760,45;171;133,08
"SK Hof";3897;6;114;0;45825;8504,09;47;102,56
"SK Ingolstadt";5866;9;104;1;137392;4269,54;139;101,17
"SK Kaufbeuren";2291;9;53;1;44398;5160,14;44;99,1
"SK Kempten";2851;-1;42;-1;69151;4122,86;61;88,21
"SK Landshut";3963;2;107;0;73411;5398,37;111;151,2
"SK Memmingen";2068;0;24;0;44100;4689,34;69;156,46
"SK München";70989;85;1217;0;1484226;4782,9;806;54,3
"SK Nürnberg";33207;51;923;0;518370;6406,04;603;116,33
"SK Passau";3357;0;112;0;52803;6357,59;32;60,6
"SK Regensburg";6769;8;74;0;153094;4421,47;122;79,69
"SK Rosenheim";3848;4;60;0;63551;6054,98;57;89,69
"SK Schwabach";2101;6;104;0;40981;5126,77;24;58,56
"SK Schweinfurt";2934;5;79;0;53426;5491,71;122;228,35
"SK Straubing";2320;2;84;0;47791;4854,47;62;129,73
"SK Weiden i.d.OPf.";2684;2;73;0;42743;6279,39;15;35,09
"SK Würzburg";4329;8;117;0;127934;3383,78;89;69,57
