"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";1028;23;21;0;134655;763,43;256;190,12
"LK Altötting";1003;20;57;0;111516;899,42;152;136,3
"LK Amberg-Sulzbach";679;8;55;0;103049;658,91;62;60,17
"LK Ansbach";1109;0;28;0;184591;600,79;133;72,05
"LK Aschaffenburg";1185;76;43;1;174200;680,25;140;80,37
"LK Augsburg";1840;225;14;1;253468;725,93;481;189,77
"LK Bad Kissingen";437;9;18;0;103235;423,31;62;60,06
"LK Bad Tölz-Wolfratshausen";961;25;10;0;127917;751,27;145;113,35
"LK Bamberg";907;25;39;1;147163;616,32;182;123,67
"LK Bayreuth";679;13;28;0;103664;655;85;82
"LK Berchtesgadener Land";1352;34;28;0;105929;1276,33;247;233,18
"LK Cham";963;41;21;0;127998;752,36;182;142,19
"LK Coburg";620;9;31;0;86747;714,72;87;100,29
"LK Dachau";1864;89;38;-1;154899;1203,36;273;176,24
"LK Deggendorf";823;21;20;0;119478;688,83;117;97,93
"LK Dillingen a.d.Donau";657;17;31;0;96562;680,39;154;159,48
"LK Dingolfing-Landau";1241;15;11;0;96683;1283,58;99;102,4
"LK Donau-Ries";1044;34;27;0;133783;780,37;280;209,29
"LK Ebersberg";1353;41;10;0;143649;941,88;260;181
"LK Eichstätt";743;19;21;0;132881;559,15;141;106,11
"LK Erding";1321;62;12;1;138182;955,99;244;176,58
"LK Erlangen-Höchstadt";678;44;11;0;137262;493,95;112;81,6
"LK Forchheim";568;30;4;0;116203;488,8;128;110,15
"LK Freising";1943;44;48;0;180007;1079,4;268;148,88
"LK Freyung-Grafenau";460;11;15;0;78362;587,02;90;114,85
"LK Fürstenfeldbruck";2448;117;38;0;219311;1116,22;336;153,21
"LK Fürth";988;21;61;0;117853;838,33;172;145,94
"LK Garmisch-Partenkirchen";676;57;20;0;88424;764,5;153;173,03
"LK Günzburg";916;69;6;0;127027;721,11;197;155,09
"LK Haßberge";432;8;6;0;84384;511,95;60;71,1
"LK Hof";753;41;33;0;94801;794,3;98;103,37
"LK Kelheim";891;25;36;0;123058;724,05;114;92,64
"LK Kitzingen";585;17;4;0;91155;641,76;117;128,35
"LK Kronach";355;18;3;0;66743;531,89;93;139,34
"LK Kulmbach";569;8;11;0;71566;795,07;107;149,51
"LK Landsberg a.Lech";875;44;11;1;120302;727,34;181;150,45
"LK Landshut";1364;28;34;0;159895;853,06;165;103,19
"LK Lichtenfels";669;27;21;2;66776;1001,86;146;218,64
"LK Lindau";640;53;8;0;81981;780,67;174;212,24
"LK Main-Spessart";458;29;6;0;126158;363,04;99;78,47
"LK Miesbach";1144;33;11;0;100010;1143,89;147;146,99
"LK Miltenberg";968;68;14;2;128743;751,89;226;175,54
"LK Mühldorf a.Inn";1254;55;27;0;115872;1082,23;226;195,04
"LK München";3506;123;96;0;350473;1000,36;534;152,37
"LK Neu-Ulm";1391;22;26;0;175204;793,93;229;130,7
"LK Neuburg-Schrobenhausen";835;25;18;0;97303;858,14;159;163,41
"LK Neumarkt i.d.OPf.";892;19;18;0;134573;662,84;143;106,26
"LK Neustadt a.d.Aisch-Bad Windsheim";464;44;6;0;101014;459,34;93;92,07
"LK Neustadt a.d.Waldnaab";1323;9;75;0;94450;1400,74;95;100,58
"LK Nürnberger Land";1160;26;46;0;170792;679,19;134;78,46
"LK Oberallgäu";771;43;8;0;156008;494,21;195;124,99
