"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3460;1;78;0;134655;2569,53;27;20,05
"LK Altötting";3817;12;155;0;111516;3422,83;76;68,15
"LK Amberg-Sulzbach";2888;22;110;0;103049;2802,55;77;74,72
"LK Ansbach";4783;16;125;1;184591;2591,13;105;56,88
"LK Aschaffenburg";5666;7;179;0;174200;3252,58;81;46,5
"LK Augsburg";7545;16;164;0;253468;2976,71;99;39,06
"LK Bad Kissingen";2241;5;81;0;103235;2170,78;23;22,28
"LK Bad Tölz-Wolfratshausen";3474;3;57;0;127917;2715,82;47;36,74
"LK Bamberg";3668;12;110;2;147163;2492,47;120;81,54
"LK Bayreuth";3272;14;127;1;103664;3156,35;109;105,15
"LK Berchtesgadener Land";4244;19;90;0;105929;4006,46;98;92,51
"LK Cham";3704;26;114;1;127998;2893,8;115;89,85
"LK Coburg";3268;7;139;0;86747;3767,28;49;56,49
"LK Dachau";5692;9;125;1;154899;3674,65;52;33,57
"LK Deggendorf";4274;23;119;0;119478;3577,23;116;97,09
"LK Dillingen a.d.Donau";2511;4;95;0;96562;2600,4;17;17,61
"LK Dingolfing-Landau";3228;18;72;0;96683;3338,75;58;59,99
"LK Donau-Ries";3594;5;136;0;133783;2686,44;22;16,44
"LK Ebersberg";4675;7;161;6;143649;3254,46;50;34,81
"LK Eichstätt";3330;5;68;0;132881;2506;41;30,85
"LK Erding";4961;12;88;0;138182;3590,19;39;28,22
"LK Erlangen-Höchstadt";3546;17;110;0;137262;2583,38;47;34,24
"LK Forchheim";3282;26;95;0;116203;2824,37;67;57,66
"LK Freising";5616;5;107;0;180007;3119,88;93;51,66
"LK Freyung-Grafenau";3436;13;97;0;78362;4384,78;65;82,95
"LK Fürstenfeldbruck";6914;10;119;1;219311;3152,6;57;25,99
"LK Fürth";3679;16;175;1;117853;3121,69;79;67,03
"LK Garmisch-Partenkirchen";2482;11;77;0;88424;2806,93;30;33,93
"LK Günzburg";4301;5;92;0;127027;3385,89;25;19,68
"LK Haßberge";2404;4;68;0;84384;2848,88;35;41,48
"LK Hof";3776;34;106;1;94801;3983,08;198;208,86
"LK Kelheim";3159;8;82;0;123058;2567,08;39;31,69
"LK Kitzingen";2150;9;74;0;91155;2358,62;53;58,14
"LK Kronach";2176;9;57;0;66743;3260,27;49;73,42
"LK Kulmbach";2201;24;91;0;71566;3075,48;103;143,92
"LK Landsberg a.Lech";2941;6;46;1;120302;2444,68;58;48,21
"LK Landshut";5018;6;147;-1;159895;3138,31;70;43,78
"LK Lichtenfels";2135;0;56;0;66776;3197,26;19;28,45
"LK Lindau";2290;23;56;0;81981;2793,33;53;64,65
"LK Main-Spessart";3148;3;184;0;126158;2495,28;50;39,63
"LK Miesbach";3105;3;57;1;100010;3104,69;39;39
"LK Miltenberg";4149;5;108;0;128743;3222,7;60;46,6
"LK Mühldorf a.Inn";4489;13;122;2;115872;3874,1;87;75,08
"LK München";11058;17;235;3;350473;3155,16;117;33,38
"LK Neu-Ulm";4781;8;102;0;175204;2728,82;77;43,95
"LK Neuburg-Schrobenhausen";2685;5;62;0;97303;2759,42;25;25,69
"LK Neumarkt i.d.OPf.";4039;11;107;0;134573;3001,34;100;74,31
"LK Neustadt a.d.Aisch-Bad Windsheim";2607;10;64;1;101014;2580,83;49;48,51
"LK Neustadt a.d.Waldnaab";3840;36;139;1;94450;4065,64;148;156,7
"LK Nürnberger Land";4787;12;152;1;170792;2802,82;106;62,06
"LK Oberallgäu";3659;11;56;4;156008;2345,39;63;40,38
"LK Ostallgäu";3831;10;102;0;141182;2713,52;36;25,5
"LK Passau";9770;21;294;4;192656;5071,22;218;113,16
"LK Pfaffenhofen a.d.Ilm";3748;7;146;0;128227;2922,94;55;42,89
"LK Regen";4160;18;150;0;77410;5373,98;62;80,09
"LK Regensburg";4917;15;139;1;194070;2533,62;117;60,29
"LK Rhön-Grabfeld";2087;7;65;0;79635;2620,71;33;41,44
"LK Rosenheim";10423;27;418;-2;261330;3988,44;147;56,25
"LK Roth";3915;12;150;0;126749;3088,78;53;41,81
"LK Rottal-Inn";5142;16;144;0;121502;4232,03;107;88,06
"LK Schwandorf";4697;35;111;0;147872;3176,4;142;96,03
"LK Schweinfurt";3296;9;110;0;115445;2855,04;23;19,92
"LK Starnberg";3665;10;89;5;136667;2681,7;54;39,51
"LK Straubing-Bogen";3377;7;116;1;101120;3339,6;53;52,41
"LK Tirschenreuth";4113;48;213;1;72046;5708,85;249;345,61
