"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";5174;3;100;0;134655;3842,41;13;9,65
"LK Altötting";6047;3;210;2;111516;5422,54;23;20,62
"LK Amberg-Sulzbach";4828;5;157;0;103049;4685,15;19;18,44
"LK Ansbach";8294;11;182;1;184591;4493,18;40;21,67
"LK Aschaffenburg";7974;5;211;1;174200;4577,5;35;20,09
"LK Augsburg";11373;11;225;0;253468;4486,96;54;21,3
"LK Bad Kissingen";3629;3;103;0;103235;3515,28;15;14,53
"LK Bad Tölz-Wolfratshausen";5046;6;78;0;127917;3944,75;21;16,42
"LK Bamberg";5545;12;141;0;147163;3767,93;34;23,1
"LK Bayreuth";4924;1;161;0;103664;4749,96;3;2,89
"LK Berchtesgadener Land";5946;6;102;0;105929;5613,19;14;13,22
"LK Cham";7110;1;182;0;127998;5554,77;7;5,47
"LK Coburg";4864;10;160;0;86747;5607,11;32;36,89
"LK Dachau";8203;1;141;0;154899;5295,71;11;7,1
"LK Deggendorf";6957;1;157;1;119478;5822,83;16;13,39
"LK Dillingen a.d.Donau";3745;3;114;1;96562;3878,34;26;26,93
"LK Dingolfing-Landau";5768;8;96;0;96683;5965,89;29;29,99
"LK Donau-Ries";5918;10;161;0;133783;4423,58;54;40,36
"LK Ebersberg";6327;8;179;0;143649;4404,49;32;22,28
"LK Eichstätt";5030;7;82;0;132881;3785,34;17;12,79
"LK Erding";6937;2;118;0;138182;5020,19;47;34,01
"LK Erlangen-Höchstadt";5383;4;129;0;137262;3921,7;29;21,13
"LK Forchheim";4747;16;113;0;116203;4085,09;27;23,24
"LK Freising";8083;4;130;0;180007;4490,38;16;8,89
"LK Freyung-Grafenau";4904;1;128;0;78362;6258,14;9;11,49
"LK Fürstenfeldbruck";9687;9;140;0;219311;4417,02;44;20,06
"LK Fürth";5325;2;207;0;117853;4518,34;18;15,27
"LK Garmisch-Partenkirchen";3612;1;87;0;88424;4084,86;31;35,06
"LK Günzburg";6873;14;110;0;127027;5410,66;64;50,38
"LK Haßberge";4043;3;87;0;84384;4791,19;14;16,59
"LK Hof";6382;2;155;0;94801;6732;24;25,32
"LK Kelheim";5915;6;107;0;123058;4806,68;12;9,75
"LK Kitzingen";3258;7;86;0;91155;3574,13;39;42,78
"LK Kronach";4193;10;94;0;66743;6282,31;42;62,93
"LK Kulmbach";4075;1;117;0;71566;5694,04;6;8,38
"LK Landsberg a.Lech";4078;2;70;0;120302;3389,8;8;6,65
"LK Landshut";8018;22;173;0;159895;5014,54;45;28,14
"LK Lichtenfels";3527;7;83;0;66776;5281,84;16;23,96
"LK Lindau";3372;21;63;0;81981;4113,15;44;53,67
"LK Main-Spessart";4718;5;215;0;126158;3739,75;17;13,48
"LK Miesbach";4533;3;82;0;100010;4532,55;15;15
"LK Miltenberg";5951;7;128;0;128743;4622,39;40;31,07
"LK Mühldorf a.Inn";6949;10;153;0;115872;5997,13;23;19,85
"LK München";15253;11;291;2;350473;4352,12;56;15,98
"LK Neu-Ulm";7617;14;116;0;175204;4347,5;96;54,79
"LK Neuburg-Schrobenhausen";4141;5;78;0;97303;4255,78;21;21,58
"LK Neumarkt i.d.OPf.";6534;0;134;1;134573;4855,36;23;17,09
"LK Neustadt a.d.Aisch-Bad Windsheim";4381;0;107;0;101014;4337,02;20;19,8
"LK Neustadt a.d.Waldnaab";5233;7;188;0;94450;5540,5;11;11,65
"LK Nürnberger Land";7397;2;176;1;170792;4331;38;22,25
"LK Oberallgäu";5958;13;86;0;156008;3819,03;46;29,49
"LK Ostallgäu";7121;3;134;7;141182;5043,84;17;12,04
"LK Passau";12925;18;368;0;192656;6708,85;28;14,53
"LK Pfaffenhofen a.d.Ilm";5635;4;159;0;128227;4394,55;24;18,72
"LK Regen";5528;2;162;0;77410;7141,2;13;16,79
"LK Regensburg";8239;10;189;0;194070;4245,38;69;35,55
"LK Rhön-Grabfeld";3529;3;87;0;79635;4431,47;14;17,58
"LK Rosenheim";13839;10;458;0;261330;5295,6;66;25,26
"LK Roth";5667;1;174;0;126749;4471,04;9;7,1
"LK Rottal-Inn";7524;7;180;0;121502;6192,49;23;18,93
"LK Schwandorf";8371;7;157;0;147872;5660,98;23;15,55
"LK Schweinfurt";5104;-5;134;0;115445;4421,15;29;25,12
"LK Starnberg";5071;3;112;0;136667;3710,48;9;6,59
"LK Straubing-Bogen";5362;3;141;0;101120;5302,61;11;10,88
"LK Tirschenreuth";5319;1;265;0;72046;7382,78;2;2,78
"LK Traunstein";10989;12;215;0;177319;6197,31;41;23,12
"LK Unterallgäu";7201;14;153;0;145341;4954,56;47;32,34
"LK Weilheim-Schongau";5121;15;82;0;135478;3779,95;43;31,74
"LK Weißenburg-Gunzenhausen";3905;1;114;0;94734;4122,07;9;9,5
"LK Wunsiedel i.Fichtelgebirge";5021;2;197;0;72655;6910,74;8;11,01
"LK Würzburg";4384;9;73;1;162302;2701,14;35;21,56
"SK Amberg";1734;2;23;0;42207;4108,32;7;16,58
"SK Ansbach";1837;16;44;0;41798;4394,95;23;55,03
"SK Aschaffenburg";3451;2;113;0;71002;4860,43;24;33,8
"SK Augsburg";17797;25;402;0;296582;6000,7;92;31,02
"SK Bamberg";3053;0;106;0;77373;3945,82;6;7,75
"SK Bayreuth";3467;0;109;0;74783;4636,08;4;5,35
"SK Coburg";2390;3;92;0;41072;5819,05;13;31,65
"SK Erlangen";3971;5;93;0;112528;3528,9;28;24,88
"SK Fürth";7664;9;221;1;128497;5964,34;38;29,57
"SK Hof";3948;7;116;0;45825;8615,38;16;34,92
"SK Ingolstadt";6123;6;109;0;137392;4456,59;48;34,94
"SK Kaufbeuren";2377;2;55;1;44398;5353,84;13;29,28
"SK Kempten";3288;5;48;0;69151;4754,81;15;21,69
"SK Landshut";4062;10;109;0;73411;5533,23;17;23,16
"SK Memmingen";2244;10;25;0;44100;5088,44;20;45,35
"SK München";72942;59;1244;2;1484226;4914,48;279;18,8
"SK Nürnberg";34315;33;946;2;518370;6619,79;200;38,58
"SK Passau";3387;1;112;0;52803;6414,41;2;3,79
"SK Regensburg";6954;19;83;1;153094;4542,31;43;28,09
"SK Rosenheim";3922;4;62;0;63551;6171,42;17;26,75
"SK Schwabach";2144;2;104;0;40981;5231,69;10;24,4
"SK Schweinfurt";3096;13;90;1;53426;5794,93;28;52,41
"SK Straubing";2378;2;87;0;47791;4975,83;3;6,28
"SK Weiden i.d.OPf.";2693;1;98;0;42743;6300,45;2;4,68
"SK Würzburg";4489;9;123;0;127934;3508,84;44;34,39
