"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";2204;52;39;1;134655;1636,78;190;141,1
"LK Altötting";2337;27;73;3;111516;2095,66;253;226,87
"LK Amberg-Sulzbach";1653;15;73;3;103049;1604,09;197;191,17
"LK Ansbach";2549;93;62;3;184591;1380,89;242;131,1
"LK Aschaffenburg";2711;29;49;0;174200;1556,26;250;143,51
"LK Augsburg";4612;179;40;5;253468;1819,56;579;228,43
"LK Bad Kissingen";941;19;19;0;103235;911,51;139;134,64
"LK Bad Tölz-Wolfratshausen";1989;32;15;0;127917;1554,91;171;133,68
"LK Bamberg";1733;11;55;0;147163;1177,61;111;75,43
"LK Bayreuth";1115;7;32;0;103664;1075,59;102;98,39
"LK Berchtesgadener Land";2150;16;38;1;105929;2029,66;150;141,6
"LK Cham";1870;14;38;1;127998;1460,96;113;88,28
"LK Coburg";1426;0;45;0;86747;1643,86;176;202,89
"LK Dachau";3623;37;67;1;154899;2338,94;328;211,75
"LK Deggendorf";1711;21;29;0;119478;1432,06;226;189,16
"LK Dillingen a.d.Donau";1464;9;53;0;96562;1516,12;143;148,09
"LK Dingolfing-Landau";1961;30;29;0;96683;2028,28;172;177,9
"LK Donau-Ries";2036;17;40;0;133783;1521,87;174;130,06
"LK Ebersberg";2594;28;31;3;143649;1805,79;284;197,7
"LK Eichstätt";1785;11;35;2;132881;1343,31;169;127,18
"LK Erding";2886;59;25;1;138182;2088,55;302;218,55
"LK Erlangen-Höchstadt";1814;31;34;0;137262;1321,56;223;162,46
"LK Forchheim";1394;24;19;4;116203;1199,62;190;163,51
"LK Freising";3315;12;53;1;180007;1841,6;236;131,11
"LK Freyung-Grafenau";1745;15;34;4;78362;2226,84;263;335,62
"LK Fürstenfeldbruck";4366;59;69;-1;219311;1990,78;345;157,31
"LK Fürth";2105;28;92;0;117853;1786,12;218;184,98
"LK Garmisch-Partenkirchen";1230;0;24;1;88424;1391,03;115;130,06
"LK Günzburg";2625;16;38;2;127027;2066,49;299;235,38
"LK Haßberge";1249;10;24;0;84384;1480,14;157;186,05
"LK Hof";1573;7;43;1;94801;1659,27;199;209,91
"LK Kelheim";1758;6;39;0;123058;1428,59;136;110,52
"LK Kitzingen";1012;12;12;0;91155;1110,2;66;72,4
"LK Kronach";1029;8;19;0;66743;1541,73;125;187,29
"LK Kulmbach";847;3;12;0;71566;1183,52;102;142,53
"LK Landsberg a.Lech";1806;42;20;1;120302;1501,22;207;172,07
"LK Landshut";2861;33;78;2;159895;1789,3;373;233,28
"LK Lichtenfels";1159;20;32;1;66776;1735,65;109;163,23
"LK Lindau";1246;19;13;0;81981;1519,86;142;173,21
"LK Main-Spessart";1622;27;51;9;126158;1285,69;322;255,24
"LK Miesbach";1881;10;11;0;100010;1880,81;148;147,99
"LK Miltenberg";1999;22;28;0;128743;1552,71;171;132,82
"LK Mühldorf a.Inn";2508;46;42;1;115872;2164,46;234;201,95
"LK München";6451;90;120;0;350473;1840,66;457;130,4
"LK Neu-Ulm";2832;-85;37;1;175204;1616,4;346;197,48
"LK Neuburg-Schrobenhausen";1548;5;41;0;97303;1590,91;181;186,02
"LK Neumarkt i.d.OPf.";2004;47;57;1;134573;1489,15;348;258,6
"LK Neustadt a.d.Aisch-Bad Windsheim";1315;12;18;0;101014;1301,8;129;127,71
