"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";2643;46;49;0;134655;1962,79;217;161,15
"LK Altötting";2789;17;95;2;111516;2500,99;139;124,65
"LK Amberg-Sulzbach";2207;39;84;1;103049;2141,7;223;216,4
"LK Ansbach";3187;11;72;0;184591;1726,52;202;109,43
"LK Aschaffenburg";3620;87;77;0;174200;2078,07;356;204,36
"LK Augsburg";5843;95;78;5;253468;2305,22;574;226,46
"LK Bad Kissingen";1369;20;30;2;103235;1326,1;164;158,86
"LK Bad Tölz-Wolfratshausen";2448;27;20;0;127917;1913,74;170;132,9
"LK Bamberg";2339;73;60;1;147163;1589,39;302;205,21
"LK Bayreuth";1653;62;37;1;103664;1594,57;261;251,77
"LK Berchtesgadener Land";2536;41;59;1;105929;2394,06;150;141,6
"LK Cham";2337;43;48;0;127998;1825,81;205;160,16
"LK Coburg";2068;29;76;2;86747;2383,94;238;274,36
"LK Dachau";4408;125;79;1;154899;2845,73;283;182,7
"LK Deggendorf";2499;61;53;7;119478;2091,6;347;290,43
"LK Dillingen a.d.Donau";1847;15;73;1;96562;1912,76;151;156,38
"LK Dingolfing-Landau";2372;29;49;1;96683;2453,38;175;181
"LK Donau-Ries";2501;38;53;0;133783;1869,45;237;177,15
"LK Ebersberg";3355;50;59;0;143649;2335,55;272;189,35
"LK Eichstätt";2344;52;45;0;132881;1763,98;251;188,89
"LK Erding";3877;45;29;0;138182;2805,72;268;193,95
"LK Erlangen-Höchstadt";2424;32;62;1;137262;1765,97;241;175,58
"LK Forchheim";2052;79;36;0;116203;1765,88;256;220,3
"LK Freising";4057;54;55;0;180007;2253,8;289;160,55
"LK Freyung-Grafenau";2363;44;55;0;78362;3015,49;289;368,8
"LK Fürstenfeldbruck";5371;40;86;4;219311;2449,03;380;173,27
"LK Fürth";2639;38;110;0;117853;2239,23;226;191,76
"LK Garmisch-Partenkirchen";1698;56;40;0;88424;1920,29;213;240,88
"LK Günzburg";3462;96;59;2;127027;2725,4;338;266,09
"LK Haßberge";1583;37;36;0;84384;1875,95;163;193,16
"LK Hof";2176;58;61;1;94801;2295,33;256;270,04
"LK Kelheim";2144;4;41;0;123058;1742,27;170;138,15
"LK Kitzingen";1350;25;17;1;91155;1480,99;148;162,36
"LK Kronach";1386;38;26;1;66743;2076,62;164;245,72
"LK Kulmbach";1191;72;16;0;71566;1664,2;207;289,24
"LK Landsberg a.Lech";2277;33;26;0;120302;1892,74;172;142,97
"LK Landshut";3614;69;98;2;159895;2260,23;353;220,77
"LK Lichtenfels";1387;7;37;0;66776;2077,09;96;143,76
"LK Lindau";1694;31;34;0;81981;2066,33;166;202,49
"LK Main-Spessart";2309;34;132;0;126158;1830,24;296;234,63
"LK Miesbach";2249;48;22;0;100010;2248,78;186;185,98
"LK Miltenberg";2503;42;41;1;128743;1944,18;238;184,86
"LK Mühldorf a.Inn";3143;31;67;1;115872;2712,48;253;218,34
"LK München";8050;91;134;1;350473;2296,9;779;222,27
"LK Neu-Ulm";3703;76;52;0;175204;2113,54;323;184,36
"LK Neuburg-Schrobenhausen";2010;40;45;0;97303;2065,71;176;180,88
"LK Neumarkt i.d.OPf.";2760;44;67;0;134573;2050,93;311;231,1
"LK Neustadt a.d.Aisch-Bad Windsheim";1708;28;32;2;101014;1690,85;136;134,63
"LK Neustadt a.d.Waldnaab";2605;37;89;0;94450;2758,07;246;260,46
"LK Nürnberger Land";3474;65;83;1;170792;2034,05;388;227,18
"LK Oberallgäu";2658;113;29;1;156008;1703,76;338;216,66
"LK Ostallgäu";3033;67;59;2;141182;2148,29;266;188,41
"LK Passau";6175;124;86;2;192656;3205,19;676;350,88
"LK Pfaffenhofen a.d.Ilm";2784;54;77;6;128227;2171,15;297;231,62
"LK Regen";2760;81;72;5;77410;3565,43;389;502,52
"LK Regensburg";3581;55;45;1;194070;1845,21;296;152,52
"LK Rhön-Grabfeld";1333;37;19;1;79635;1673,89;172;215,99
"LK Rosenheim";8125;115;304;3;261330;3109,1;531;203,19
"LK Roth";2483;61;36;3;126749;1958,99;295;232,74
"LK Rottal-Inn";3415;24;81;0;121502;2810,65;257;211,52
"LK Schwandorf";3215;46;57;0;147872;2174,18;193;130,52
"LK Schweinfurt";2531;26;72;0;115445;2192,39;137;118,67
"LK Starnberg";2626;52;24;5;136667;1921,46;232;169,76
"LK Straubing-Bogen";2361;56;72;0;101120;2334,85;241;238,33
"LK Tirschenreuth";2350;27;173;1;72046;3261,8;195;270,66
"LK Traunstein";5361;69;143;0;177319;3023,36;264;148,88
"LK Unterallgäu";2574;80;50;0;145341;1771,01;309;212,6
"LK Weilheim-Schongau";2320;44;25;0;135478;1712,46;160;118,1
"LK Weißenburg-Gunzenhausen";1744;35;41;2;94734;1840,94;180;190,01
"LK Wunsiedel i.Fichtelgebirge";1774;18;62;0;72655;2441,68;115;158,28
"LK Würzburg";2130;19;35;0;162302;1312,37;127;78,25
"SK Amberg";627;8;8;0;42207;1485,54;48;113,73
"SK Ansbach";684;0;13;0;41798;1636,44;35;83,74
"SK Aschaffenburg";1326;27;24;1;71002;1867,55;163;229,57
"SK Augsburg";9104;183;181;2;296582;3069,64;717;241,75
"SK Bamberg";1342;25;42;1;77373;1734,46;140;180,94
"SK Bayreuth";1136;38;26;1;74783;1519,06;151;201,92
"SK Coburg";890;69;14;0;41072;2166,93;213;518,6
"SK Erlangen";2029;29;38;0;112528;1803,11;161;143,08
"SK Fürth";3305;21;64;0;128497;2572,04;244;189,89
"SK Hof";1246;21;30;4;45825;2719,04;175;381,89
"SK Ingolstadt";3040;79;53;1;137392;2212,65;254;184,87
"SK Kaufbeuren";1129;22;37;0;44398;2542,91;72;162,17
"SK Kempten";1201;8;18;0;69151;1736,78;127;183,66
"SK Landshut";1770;73;35;1;73411;2411,08;227;309,22
"SK Memmingen";816;22;12;1;44100;1850,34;89;201,81
"SK München";41551;508;510;3;1484226;2799,51;3373;227,26
"SK Nürnberg";15526;307;208;0;518370;2995,16;1877;362,1
"SK Passau";1759;31;35;0;52803;3331,25;193;365,51
"SK Regensburg";3468;33;27;0;153094;2265,27;175;114,31
"SK Rosenheim";2193;28;33;1;63551;3450,77;127;199,84
"SK Schwabach";1074;29;34;0;40981;2620,73;141;344,06
"SK Schweinfurt";1188;23;36;1;53426;2223,64;65;121,66
"SK Straubing";1195;26;58;0;47791;2500,47;89;186,23
"SK Weiden i.d.OPf.";1314;17;30;2;42743;3074,19;140;327,54
"SK Würzburg";2202;34;60;0;127934;1721,2;184;143,82
