"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";8456;7838;0;377;16671
"'10-19";16018;15443;0;475;31936
"20-29";26831;24569;2;882;52284
"30-39";22080;20881;3;839;43803
"40-49";20634;22521;3;742;43900
"50-59";24687;25144;3;583;50417
"60-69";12642;11779;3;245;24669
"70-79";8642;9249;0;146;18037
"80-89";6439;11632;3;121;18195
"90-99";1275;4194;0;37;5506
"100+";32;105;0;6;143
"Unbekannt";119;125;0;48;292
"Gesamt";147855;153480;17;4501;305853
