"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";254;9;15;3;133596;190,13;34;25,45
"LK Altötting";498;30;20;4;111210;447,8;111;99,81
"LK Amberg-Sulzbach";355;14;20;2;103109;344,3;76;73,71
"LK Ansbach";406;24;5;0;183949;220,71;78;42,4
"LK Aschaffenburg";413;15;18;1;174208;237,07;88;50,51
"LK Augsburg";335;10;4;0;251534;133,18;30;11,93
"LK Bad Kissingen";199;4;7;0;103218;192,8;45;43,6
"LK Bad Tölz-Wolfratshausen";371;15;6;0;127227;291,6;45;35,37
"LK Bamberg";356;3;26;4;147086;242,04;25;17
"LK Bayreuth";335;22;7;1;103656;323,18;78;75,25
"LK Berchtesgadener Land";241;20;8;2;105722;227,96;46;43,51
"LK Cham";361;4;13;0;127882;282,29;13;10,17
"LK Coburg";151;6;2;1;86906;173,75;55;63,29
"LK Dachau";694;19;14;0;153884;450,99;103;66,93
"LK Deggendorf";212;3;7;1;119326;177,66;30;25,14
"LK Dillingen a.d.Donau";178;4;3;0;96021;185,38;69;71,86
"LK Dingolfing-Landau";165;5;2;0;96217;171,49;17;17,67
"LK Donau-Ries";277;2;17;0;133496;207,5;24;17,98
"LK Ebersberg";384;4;1;0;142142;270,15;43;30,25
"LK Eichstätt";212;8;9;1;132341;160,19;40;30,22
"LK Erding";528;3;7;0;137660;383,55;52;37,77
"LK Erlangen-Höchstadt";184;-2;5;0;136271;135,03;19;13,94
"LK Forchheim";190;3;2;0;116099;163,65;26;22,39
"LK Freising";880;15;26;0;179116;491,3;79;44,11
"LK Freyung-Grafenau";148;6;8;0;78355;188,88;24;30,63
"LK Fürstenfeldbruck";698;20;22;1;219320;318,26;70;31,92
"LK Fürth";388;9;34;4;117387;330,53;25;21,3
"LK Garmisch-Partenkirchen";229;8;9;0;88467;258,85;26;29,39
"LK Günzburg";199;8;2;0;125747;158,25;32;25,45
"LK Haßberge";119;4;1;0;84599;140,66;19;22,46
"LK Hof";305;5;16;1;95311;320,01;52;54,56
"LK Kelheim";378;8;25;0;122258;309,18;50;40,9
"LK Kitzingen";89;2;1;1;90909;97,9;10;11
"LK Kronach";102;7;1;0;67135;151,93;16;23,83
"LK Kulmbach";168;3;6;0;71845;233,84;29;40,36
"LK Landsberg a.Lech";300;4;9;0;120071;249,85;20;16,66
"LK Landshut";575;10;22;0;158698;362,32;68;42,85
"LK Lichtenfels";166;4;1;0;66838;248,36;21;31,42
"LK Lindau";235;2;5;0;81669;287,75;20;24,49
"LK Main-Spessart";145;4;3;0;126365;114,75;19;15,04
"LK Miesbach";479;5;7;0;99726;480,32;23;23,06
"LK Miltenberg";238;1;3;0;128756;184,85;34;26,41
"LK Mühldorf a.Inn";422;7;12;0;115250;366,16;78;67,68
"LK München";1125;18;20;0;348871;322,47;106;30,38
"LK Neu-Ulm";385;40;8;1;174200;221,01;80;45,92
"LK Neuburg-Schrobenhausen";213;12;9;1;96680;220,31;50;51,72
"LK Neumarkt i.d.OPf.";256;17;5;1;133561;191,67;63;47,17
"LK Neustadt a.d.Aisch-Bad Windsheim";174;10;7;3;100364;173,37;56;55,8
"LK Neustadt a.d.Waldnaab";628;16;28;5;94352;665,59;82;86,91
"LK Nürnberger Land";526;10;24;2;170365;308,75;84;49,31
"LK Oberallgäu";160;1;6;1;155362;102,99;12;7,72
"LK Ostallgäu";469;13;21;0;140316;334,25;82;58,44
"LK Passau";378;9;12;0;192043;196,83;56;29,16
"LK Pfaffenhofen a.d.Ilm";296;2;13;0;127151;232,79;37;29,1
"LK Regen";133;3;1;0;77656;171,27;14;18,03
"LK Regensburg";375;7;3;0;193572;193,73;44;22,73
"LK Rhön-Grabfeld";131;0;3;1;79690;164,39;29;36,39
"LK Rosenheim";1704;59;74;11;260983;652,92;248;95,03
"LK Roth";261;2;7;1;126958;205,58;21;16,54
"LK Rottal-Inn";659;2;35;1;120659;546,17;70;58,01
"LK Schwandorf";373;8;10;0;147189;253,42;39;26,5
"LK Schweinfurt";361;6;12;1;115106;313,62;44;38,23
"LK Starnberg";475;12;6;1;136092;349,03;33;24,25
"LK Straubing-Bogen";327;23;11;0;100649;324,89;43;42,72
"LK Tirschenreuth";1035;14;84;3;72504;1427,51;105;144,82
"LK Traunstein";842;48;26;0;177089;475,47;144;81,32
"LK Unterallgäu";245;6;6;0;144041;170,09;27;18,74
"LK Weilheim-Schongau";326;0;1;0;135348;240,86;19;14,04
"LK Weißenburg-Gunzenhausen";253;1;8;1;94393;268,03;24;25,43
"LK Wunsiedel i.Fichtelgebirge";559;24;28;6;73178;763,89;50;68,33
"LK Würzburg";376;6;3;0;161834;232,34;40;24,72
"SK Amberg";58;0;3;1;41970;138,19;13;30,97
"SK Ansbach";86;9;3;0;41847;205,51;12;28,68
"SK Aschaffenburg";98;2;1;0;70527;138,95;10;14,18
"SK Augsburg";313;6;8;0;295135;106,05;27;9,15
"SK Bamberg";153;2;6;0;77592;197,19;24;30,93
"SK Bayreuth";159;5;4;0;74657;212,97;24;32,15
"SK Coburg";43;1;0;0;41249;104,24;8;19,39
"SK Erlangen";203;13;3;2;111962;181,31;36;32,15
"SK Fürth";253;11;20;2;127748;198,05;24;18,79
"SK Hof";90;1;1;0;45930;195,95;19;41,37
"SK Ingolstadt";348;21;17;6;136981;254,05;78;56,94
"SK Kaufbeuren";90;7;3;0;43893;205,04;18;41,01
"SK Kempten";95;1;5;0;68907;137,87;28;40,63
"SK Landshut";240;2;5;0;72404;331,47;31;42,82
"SK Memmingen";45;0;0;0;43837;102,65;5;11,41
"SK München";4906;109;60;7;1471508;333,4;542;36,83
"SK Nürnberg";771;24;15;1;518365;148,74;140;27,01
"SK Passau";116;2;13;0;52469;221,08;18;34,31
"SK Regensburg";369;6;3;0;152610;241,79;34;22,28
"SK Rosenheim";323;22;12;2;63324;510,08;73;115,28
"SK Schwabach";70;0;1;0;40792;171,6;6;14,71
"SK Schweinfurt";129;2;15;2;54032;238,75;21;38,87
"SK Straubing";282;14;16;2;47794;590,03;67;140,18
"SK Weiden i.d.OPf.";230;5;5;0;42520;540,92;44;103,48
"SK Würzburg";443;6;43;2;127880;346,42;47;36,75
