"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"SK Erlangen";866;0;12;0;112528;769,59;133;118,19
"SK Fürth";1400;54;39;0;128497;1089,52;294;228,8
"SK Hof";357;25;5;0;45825;779,05;81;176,76
"SK Ingolstadt";1616;72;42;0;137392;1176,2;240;174,68
"SK Kaufbeuren";501;18;12;0;44398;1128,43;76;171,18
"SK Kempten";538;57;11;1;69151;778,01;144;208,24
"SK Landshut";777;21;10;0;73411;1058,42;108;147,12
"SK Memmingen";429;8;3;1;44100;972,79;70;158,73
"SK München";21912;583;268;3;1484226;1476,33;3134;211,15
"SK Nürnberg";5449;253;64;0;518370;1051,18;1062;204,87
"SK Passau";577;25;21;0;52803;1092,74;111;210,22
"SK Regensburg";1769;7;10;0;153094;1155,5;300;195,96
"SK Rosenheim";1363;30;23;0;63551;2144,73;186;292,68
"SK Schwabach";344;12;2;0;40981;839,41;86;209,85
"SK Schweinfurt";687;9;22;0;53426;1285,89;91;170,33
"SK Straubing";729;16;49;0;47791;1525,39;80;167,4
"SK Weiden i.d.OPf.";746;36;20;0;42743;1745,32;120;280,75
"SK Würzburg";1449;24;53;0;127934;1132,62;165;128,97
