"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"SK Erlangen";3697;7;91;0;112528;3285,4;101;89,76
"SK Fürth";6984;13;200;0;128497;5435,15;293;228,02
"SK Hof";3779;22;113;0;45825;8246,59;134;292,42
"SK Ingolstadt";5598;19;100;0;137392;4074,47;239;173,95
"SK Kaufbeuren";2161;0;50;0;44398;4867,34;62;139,65
"SK Kempten";2659;1;41;1;69151;3845,21;109;157,63
"SK Landshut";3721;23;104;0;73411;5068,72;120;163,46
"SK Memmingen";1881;0;23;0;44100;4265,31;107;242,63
"SK München";68585;187;1178;1;1484226;4620,93;1876;126,4
"SK Nürnberg";31792;114;909;0;518370;6133,07;1037;200,05
"SK Passau";3309;-1;112;0;52803;6266,69;36;68,18
"SK Regensburg";6475;11;71;0;153094;4229,43;223;145,66
"SK Rosenheim";3693;7;58;0;63551;5811,08;92;144,77
"SK Schwabach";2051;4;104;0;40981;5004,76;38;92,73
"SK Schweinfurt";2652;22;75;1;53426;4963,88;165;308,84
"SK Straubing";2179;3;80;0;47791;4559,44;99;207,15
"SK Weiden i.d.OPf.";2630;0;73;0;42743;6153,05;33;77,21
"SK Würzburg";4138;15;110;0;127934;3234,48;146;114,12
