"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3818;16;88;0;134655;2835,39;121;89,86
"LK Altötting";4448;23;190;0;111516;3988,67;143;128,23
"LK Amberg-Sulzbach";3879;68;133;0;103049;3764,23;258;250,37
"LK Ansbach";5792;51;153;0;184591;3137,75;276;149,52
"LK Aschaffenburg";6329;40;189;0;174200;3633,18;167;95,87
"LK Augsburg";8403;34;179;0;253468;3315,21;232;91,53
"LK Bad Kissingen";2624;20;85;0;103235;2541,77;99;95,9
"LK Bad Tölz-Wolfratshausen";3811;10;62;0;127917;2979,28;104;81,3
"LK Bamberg";4079;18;126;0;147163;2771,76;115;78,14
"LK Bayreuth";3941;38;142;0;103664;3801,71;171;164,96
"LK Berchtesgadener Land";4811;12;98;0;105929;4541,72;80;75,52
"LK Cham";5063;65;133;0;127998;3955,53;397;310,16
"LK Coburg";3495;8;142;0;86747;4028,96;63;72,62
"LK Dachau";6428;48;128;0;154899;4149,8;312;201,42
"LK Deggendorf";4955;29;128;0;119478;4147,21;214;179,11
"LK Dillingen a.d.Donau";2722;16;101;0;96562;2818,91;75;77,67
"LK Dingolfing-Landau";3772;25;78;0;96683;3901,41;144;148,94
"LK Donau-Ries";4133;35;143;0;133783;3089,33;252;188,36
"LK Ebersberg";5132;23;170;0;143649;3572,6;120;83,54
"LK Eichstätt";3726;31;70;0;132881;2804,01;202;152,02
"LK Erding";5533;27;103;0;138182;4004,14;126;91,18
"LK Erlangen-Höchstadt";4160;30;114;0;137262;3030,7;177;128,95
"LK Forchheim";3831;23;100;0;116203;3296,82;137;117,9
"LK Freising";6319;35;115;1;180007;3510,42;221;122,77
"LK Freyung-Grafenau";3940;30;108;-1;78362;5027,95;115;146,75
"LK Fürstenfeldbruck";7666;31;120;0;219311;3495,49;199;90,74
"LK Fürth";4196;17;185;0;117853;3560,37;119;100,97
"LK Garmisch-Partenkirchen";2807;14;81;0;88424;3174,48;104;117,62
"LK Günzburg";4714;23;95;0;127027;3711,02;145;114,15
"LK Haßberge";2723;19;71;0;84384;3226,92;126;149,32
"LK Hof";4612;36;117;0;94801;4864,93;257;271,09
"LK Kelheim";3870;92;83;0;123058;3144,86;292;237,29
"LK Kitzingen";2378;16;81;0;91155;2608,74;82;89,96
"LK Kronach";2770;29;79;1;66743;4150,25;163;244,22
"LK Kulmbach";3122;24;97;0;71566;4362,41;195;272,48
"LK Landsberg a.Lech";3213;14;58;0;120302;2670,78;84;69,82
"LK Landshut";5752;42;154;0;159895;3597,36;243;151,97
"LK Lichtenfels";2508;14;66;0;66776;3755,84;107;160,24
"LK Lindau";2650;23;58;1;81981;3232,46;104;126,86
"LK Main-Spessart";3697;12;188;0;126158;2930,45;114;90,36
"LK Miesbach";3438;17;60;0;100010;3437,66;86;85,99
"LK Miltenberg";4590;19;114;0;128743;3565,24;95;73,79
"LK Mühldorf a.Inn";5117;38;131;0;115872;4416,08;150;129,45
"LK München";12249;71;273;0;350473;3494,99;342;97,58
"LK Neu-Ulm";5220;20;105;0;175204;2979,38;139;79,34
"LK Neuburg-Schrobenhausen";3038;15;65;0;97303;3122,21;110;113,05
"LK Neumarkt i.d.OPf.";4645;53;111;0;134573;3451,66;204;151,59
"LK Neustadt a.d.Aisch-Bad Windsheim";3076;23;87;0;101014;3045,12;94;93,06
"LK Neustadt a.d.Waldnaab";4530;10;153;0;94450;4796,19;96;101,64
"LK Nürnberger Land";5517;43;159;0;170792;3230,24;248;145,21
"LK Oberallgäu";4295;40;59;0;156008;2753,06;216;138,45
"LK Ostallgäu";4753;77;109;0;141182;3366,58;375;265,61
"LK Passau";10932;56;342;1;192656;5674,36;233;120,94
"LK Pfaffenhofen a.d.Ilm";4262;37;148;0;128227;3323,79;194;151,29
