"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3717;2;88;0;134655;2760,39;118;87,63
"LK Altötting";4343;3;188;1;111516;3894,51;110;98,64
"LK Amberg-Sulzbach";3669;2;132;2;103049;3560,44;229;222,22
"LK Ansbach";5554;18;153;1;184591;3008,81;173;93,72
"LK Aschaffenburg";6178;5;188;0;174200;3546,5;162;93
"LK Augsburg";8221;19;178;0;253468;3243,41;209;82,46
"LK Bad Kissingen";2551;3;84;2;103235;2471,06;94;91,05
"LK Bad Tölz-Wolfratshausen";3731;-1;61;2;127917;2916,74;85;66,45
"LK Bamberg";3993;12;125;1;147163;2713,32;81;55,04
"LK Bayreuth";3802;2;139;1;103664;3667,62;126;121,55
"LK Berchtesgadener Land";4753;6;98;1;105929;4486,97;145;136,88
"LK Cham";4763;13;129;2;127998;3721,15;354;276,57
"LK Coburg";3449;0;142;0;86747;3975,93;52;59,94
"LK Dachau";6218;34;128;1;154899;4014,23;227;146,55
"LK Deggendorf";4774;18;127;1;119478;3995,71;139;116,34
"LK Dillingen a.d.Donau";2653;2;101;0;96562;2747,46;39;40,39
"LK Dingolfing-Landau";3662;13;77;0;96683;3787,64;122;126,19
"LK Donau-Ries";3874;0;142;0;133783;2895,73;147;109,88
"LK Ebersberg";5035;2;170;0;143649;3505,07;107;74,49
"LK Eichstätt";3560;3;70;0;132881;2679,09;113;85,04
"LK Erding";5413;18;103;0;138182;3917,3;95;68,75
"LK Erlangen-Höchstadt";4011;14;113;0;137262;2922,15;148;107,82
"LK Forchheim";3721;7;100;1;116203;3202,15;112;96,38
"LK Freising";6164;11;114;0;180007;3424,31;198;110
"LK Freyung-Grafenau";3863;8;108;0;78362;4929,69;107;136,55
"LK Fürstenfeldbruck";7518;4;120;0;219311;3428,01;159;72,5
"LK Fürth";4117;5;182;0;117853;3493,33;112;95,03
"LK Garmisch-Partenkirchen";2733;2;80;0;88424;3090,79;104;117,62
"LK Günzburg";4601;7;95;0;127027;3622,06;114;89,74
"LK Haßberge";2629;11;70;0;84384;3115,52;107;126,8
"LK Hof";4433;24;117;1;94801;4676,11;226;238,39
"LK Kelheim";3642;27;83;0;123058;2959,58;210;170,65
"LK Kitzingen";2301;0;81;0;91155;2524,27;45;49,37
"LK Kronach";2658;1;78;0;66743;3982,44;164;245,72
"LK Kulmbach";2967;0;97;0;71566;4145,82;200;279,46
"LK Landsberg a.Lech";3147;3;58;0;120302;2615,92;50;41,56
"LK Landshut";5570;6;154;1;159895;3483,54;215;134,46
"LK Lichtenfels";2436;5;65;1;66776;3648,02;87;130,29
"LK Lindau";2566;0;57;0;81981;3129,99;87;106,12
"LK Main-Spessart";3611;5;187;1;126158;2862,28;151;119,69
"LK Miesbach";3368;0;60;0;100010;3367,66;54;53,99
"LK Miltenberg";4524;1;114;1;128743;3513,98;105;81,56
"LK Mühldorf a.Inn";4996;7;129;1;115872;4311,65;121;104,43
"LK München";12024;31;273;1;350473;3430,79;289;82,46
"LK Neu-Ulm";5105;-7;105;0;175204;2913,75;65;37,1
"LK Neuburg-Schrobenhausen";2943;7;64;0;97303;3024,57;103;105,85
"LK Neumarkt i.d.OPf.";4482;15;111;2;134573;3330,53;130;96,6
"LK Neustadt a.d.Aisch-Bad Windsheim";3006;5;84;0;101014;2975,83;66;65,34
"LK Neustadt a.d.Waldnaab";4460;6;152;0;94450;4722,08;114;120,7
"LK Nürnberger Land";5342;21;159;0;170792;3127,78;177;103,63
