"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";5131;6;96;0;134655;3810,48;57;42,33
"LK Altötting";5954;8;208;0;111516;5339,14;80;71,74
"LK Amberg-Sulzbach";4774;4;157;0;103049;4632,75;52;50,46
"LK Ansbach";8177;0;175;1;184591;4429,79;83;44,96
"LK Aschaffenburg";7895;17;208;0;174200;4532,15;98;56,26
"LK Augsburg";11200;14;216;0;253468;4418,7;157;61,94
"LK Bad Kissingen";3574;4;101;0;103235;3462;72;69,74
"LK Bad Tölz-Wolfratshausen";4971;2;78;0;127917;3886,11;69;53,94
"LK Bamberg";5423;0;137;0;147163;3685,03;93;63,2
"LK Bayreuth";4902;3;159;0;103664;4728,74;38;36,66
"LK Berchtesgadener Land";5815;20;99;0;105929;5489,53;101;95,35
"LK Cham";7080;8;180;2;127998;5531,34;94;73,44
"LK Coburg";4743;24;159;0;86747;5467,62;123;141,79
"LK Dachau";8131;3;139;0;154899;5249,23;56;36,15
"LK Deggendorf";6874;14;149;0;119478;5753,36;134;112,15
"LK Dillingen a.d.Donau";3630;33;111;0;96562;3759,24;120;124,27
"LK Dingolfing-Landau";5661;12;93;0;96683;5855,22;78;80,68
"LK Donau-Ries";5758;8;158;0;133783;4303,98;81;60,55
"LK Ebersberg";6264;9;176;0;143649;4360,63;68;47,34
"LK Eichstätt";4964;8;82;0;132881;3735,67;62;46,66
"LK Erding";6857;5;116;0;138182;4962,3;59;42,7
"LK Erlangen-Höchstadt";5274;8;128;0;137262;3842,29;62;45,17
"LK Forchheim";4681;7;113;0;116203;4028,3;57;49,05
"LK Freising";8015;5;127;0;180007;4452,6;50;27,78
"LK Freyung-Grafenau";4856;3;126;0;78362;6196,88;69;88,05
"LK Fürstenfeldbruck";9558;11;137;0;219311;4358,19;87;39,67
"LK Fürth";5232;8;206;1;117853;4439,43;83;70,43
"LK Garmisch-Partenkirchen";3524;6;87;0;88424;3985,34;39;44,11
"LK Günzburg";6595;24;107;0;127027;5191,81;176;138,55
"LK Haßberge";3987;1;86;0;84384;4724,83;49;58,07
"LK Hof";6292;3;152;0;94801;6637,06;63;66,45
"LK Kelheim";5854;6;106;0;123058;4757,11;90;73,14
"LK Kitzingen";3132;13;85;0;91155;3435,91;66;72,4
"LK Kronach";4082;12;93;1;66743;6116;72;107,88
"LK Kulmbach";4049;1;116;0;71566;5657,71;27;37,73
"LK Landsberg a.Lech";4030;14;67;0;120302;3349,9;48;39,9
"LK Landshut";7886;0;169;0;159895;4931,99;117;73,17
"LK Lichtenfels";3465;1;82;0;66776;5188,99;54;80,87
"LK Lindau";3293;2;62;0;81981;4016,78;27;32,93
"LK Main-Spessart";4633;10;212;0;126158;3672,38;72;57,07
"LK Miesbach";4456;13;81;0;100010;4455,55;101;100,99
"LK Miltenberg";5832;11;127;0;128743;4529,96;113;87,77
"LK Mühldorf a.Inn";6899;0;153;0;115872;5953,98;36;31,07
"LK München";15140;11;288;0;350473;4319,88;151;43,08
"LK Neu-Ulm";7360;35;116;1;175204;4200,82;240;136,98
"LK Neuburg-Schrobenhausen";4073;8;74;0;97303;4185,89;54;55,5
"LK Neumarkt i.d.OPf.";6370;29;123;0;134573;4733,49;118;87,68
"LK Neustadt a.d.Aisch-Bad Windsheim";4326;10;106;0;101014;4282,57;61;60,39
"LK Neustadt a.d.Waldnaab";5202;1;164;0;94450;5507,68;40;42,35
"LK Nürnberger Land";7252;22;175;0;170792;4246,1;124;72,6
"LK Oberallgäu";5756;-178;84;-1;156008;3689,55;120;76,92
"LK Ostallgäu";7030;13;126;0;141182;4979,39;94;66,58
