"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";4352;42;89;0;134655;3231,96;217;161,15
"LK Altötting";5149;35;199;0;111516;4617,27;272;243,91
"LK Amberg-Sulzbach";4375;22;147;0;103049;4245,55;150;145,56
"LK Ansbach";6996;61;160;0;184591;3790;414;224,28
"LK Aschaffenburg";7067;20;195;0;174200;4056,83;230;132,03
"LK Augsburg";9586;84;190;0;253468;3781,94;501;197,66
"LK Bad Kissingen";2977;19;93;0;103235;2883,71;145;140,46
"LK Bad Tölz-Wolfratshausen";4275;20;65;0;127917;3342,01;196;153,22
"LK Bamberg";4584;41;128;0;147163;3114,91;215;146,1
"LK Bayreuth";4473;14;151;0;103664;4314,9;176;169,78
"LK Berchtesgadener Land";5257;19;99;0;105929;4962,76;159;150,1
"LK Cham";6171;30;160;1;127998;4821,17;304;237,5
"LK Coburg";3876;33;144;0;86747;4468,17;169;194,82
"LK Dachau";7253;84;134;0;154899;4682,41;320;206,59
"LK Deggendorf";5854;50;133;0;119478;4899,65;307;256,95
"LK Dillingen a.d.Donau";3028;13;102;0;96562;3135,81;118;122,2
"LK Dingolfing-Landau";4639;46;81;0;96683;4798,15;333;344,42
"LK Donau-Ries";4900;88;148;2;133783;3662,65;379;283,29
"LK Ebersberg";5554;21;172;0;143649;3866,37;169;117,65
"LK Eichstätt";4363;23;75;0;132881;3283,39;187;140,73
"LK Erding";6105;0;105;0;138182;4418,09;246;178,03
"LK Erlangen-Höchstadt";4648;26;119;0;137262;3386,22;169;123,12
"LK Forchheim";4210;20;104;0;116203;3622,97;108;92,94
"LK Freising";7279;54;119;0;180007;4043,73;368;204,44
"LK Freyung-Grafenau";4330;23;115;0;78362;5525,64;145;185,04
"LK Fürstenfeldbruck";8554;44;130;0;219311;3900,4;336;153,21
"LK Fürth";4604;20;191;0;117853;3906,56;160;135,76
"LK Garmisch-Partenkirchen";3180;12;84;1;88424;3596,31;113;127,79
"LK Günzburg";5348;55;96;0;127027;4210,13;322;253,49
"LK Haßberge";3369;35;79;0;84384;3992,46;270;319,97
"LK Hof";5619;24;130;1;94801;5927,15;297;313,29
"LK Kelheim";4846;32;94;0;123058;3937,98;282;229,16
"LK Kitzingen";2766;23;81;0;91155;3034,39;112;122,87
"LK Kronach";3463;33;86;0;66743;5188,56;245;367,08
"LK Kulmbach";3664;8;107;0;71566;5119,75;134;187,24
"LK Landsberg a.Lech";3658;24;64;1;120302;3040,68;193;160,43
"LK Landshut";6613;79;159;0;159895;4135,84;419;262,05
"LK Lichtenfels";2952;25;70;0;66776;4420,75;177;265,07
"LK Lindau";2996;18;60;0;81981;3654,51;96;117,1
"LK Main-Spessart";4138;36;193;0;126158;3280,01;185;146,64
"LK Miesbach";3786;25;69;0;100010;3785,62;135;134,99
"LK Miltenberg";4982;33;120;0;128743;3869,72;156;121,17
"LK Mühldorf a.Inn";5985;58;137;0;115872;5165,18;373;321,91
"LK München";13576;77;283;0;350473;3873,62;604;172,34
"LK Neu-Ulm";5937;43;105;0;175204;3388,62;334;190,63
"LK Neuburg-Schrobenhausen";3586;61;69;0;97303;3685,4;176;180,88
"LK Neumarkt i.d.OPf.";5286;18;117;0;134573;3927,98;216;160,51
"LK Neustadt a.d.Aisch-Bad Windsheim";3565;44;95;0;101014;3529,21;216;213,83
"LK Neustadt a.d.Waldnaab";4921;7;159;0;94450;5210,16;111;117,52
"LK Nürnberger Land";6366;32;164;0;170792;3727,34;309;180,92
"LK Oberallgäu";5139;44;62;1;156008;3294,06;319;204,48
"LK Ostallgäu";6007;107;116;-2;141182;4254,79;345;244,37
"LK Passau";11837;57;353;0;192656;6144,11;297;154,16
"LK Pfaffenhofen a.d.Ilm";4921;25;152;0;128227;3837,73;245;191,07
"LK Regen";5074;14;156;0;77410;6554,71;169;218,32
"LK Regensburg";6917;60;171;0;194070;3564,18;387;199,41
"LK Rhön-Grabfeld";2998;1;76;0;79635;3764,68;176;221,01
"LK Rosenheim";12471;41;439;0;261330;4772,13;328;125,51
"LK Roth";5026;24;163;0;126749;3965,32;180;142,01
"LK Rottal-Inn";6223;41;162;0;121502;5121,73;254;209,05
"LK Schwandorf";7487;25;142;0;147872;5063,16;220;148,78
"LK Schweinfurt";4094;1;117;0;115445;3546,28;178;154,19
"LK Starnberg";4565;30;108;0;136667;3340,24;173;126,59
"LK Straubing-Bogen";4635;44;133;2;101120;4583,66;268;265,03
"LK Tirschenreuth";5122;6;255;0;72046;7109,35;56;77,73
"LK Traunstein";9513;46;202;1;177319;5364,91;467;263,37
"LK Unterallgäu";5620;20;126;0;145341;3866,77;277;190,59
"LK Weilheim-Schongau";4243;22;66;1;135478;3131,87;209;154,27
"LK Weißenburg-Gunzenhausen";3364;22;110;0;94734;3551;178;187,89
"LK Wunsiedel i.Fichtelgebirge";4725;10;186;0;72655;6503,34;89;122,5
"LK Würzburg";3845;23;65;0;162302;2369,04;170;104,74
"SK Amberg";1543;11;21;0;42207;3655,79;112;265,36
"SK Ansbach";1545;11;43;0;41798;3696,35;70;167,47
"SK Aschaffenburg";2774;9;101;0;71002;3906,93;108;152,11
"SK Augsburg";15138;77;369;0;296582;5104,15;830;279,86
"SK Bamberg";2695;15;99;0;77373;3483,13;84;108,57
"SK Bayreuth";3103;17;104;0;74783;4149,34;144;192,56
"SK Coburg";1902;24;86;0;41072;4630,89;84;204,52
"SK Erlangen";3452;18;90;0;112528;3067,68;120;106,64
"SK Fürth";6296;44;188;0;128497;4899,73;354;275,49
"SK Hof";3488;8;105;1;45825;7611,57;150;327,33
"SK Ingolstadt";5044;43;96;0;137392;3671,25;246;179,05
"SK Kaufbeuren";2003;28;49;0;44398;4511,46;118;265,78
"SK Kempten";2346;34;36;0;69151;3392,58;226;326,82
"SK Landshut";3421;36;101;0;73411;4660,06;204;277,89
"SK Memmingen";1667;14;21;0;44100;3780,05;99;224,49
