"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";498;0;20;0;133596;372,77;23;17,22
"LK Altötting";750;1;55;0;111210;674,4;9;8,09
"LK Amberg-Sulzbach";543;1;54;0;103109;526,63;6;5,82
"LK Ansbach";695;5;28;0;183949;377,82;14;7,61
"LK Aschaffenburg";696;3;42;0;174208;399,52;13;7,46
"LK Augsburg";737;0;11;0;251534;293;47;18,69
"LK Bad Kissingen";288;0;18;0;103218;279,02;4;3,88
"LK Bad Tölz-Wolfratshausen";638;0;10;0;127227;501,47;10;7,86
"LK Bamberg";501;3;37;0;147086;340,62;15;10,2
"LK Bayreuth";451;0;28;0;103656;435,09;2;1,93
"LK Berchtesgadener Land";445;0;25;0;105722;420,92;16;15,13
"LK Cham";507;-2;21;0;127882;396,46;6;4,69
"LK Coburg";443;0;30;0;86906;509,75;4;4,6
"LK Dachau";1237;0;34;0;153884;803,85;23;14,95
"LK Deggendorf";456;0;16;0;119326;382,15;6;5,03
"LK Dillingen a.d.Donau";374;0;29;0;96021;389,5;6;6,25
"LK Dingolfing-Landau";964;1;10;0;96217;1001,9;59;61,32
"LK Donau-Ries";479;0;23;0;133496;358,81;23;17,23
"LK Ebersberg";752;3;5;0;142142;529,05;27;19
"LK Eichstätt";418;0;20;0;132341;315,85;4;3,02
"LK Erding";856;0;11;0;137660;621,82;18;13,08
"LK Erlangen-Höchstadt";373;1;11;0;136271;273,72;4;2,94
"LK Forchheim";295;0;4;0;116099;254,09;8;6,89
"LK Freising";1304;0;46;0;179116;728,02;39;21,77
"LK Freyung-Grafenau";239;0;12;0;78355;305,02;11;14,04
"LK Fürstenfeldbruck";1275;0;36;0;219320;581,34;54;24,62
"LK Fürth";588;3;58;0;117387;500,91;16;13,63
"LK Garmisch-Partenkirchen";425;0;20;0;88467;480,41;8;9,04
"LK Günzburg";398;0;4;0;125747;316,51;27;21,47
"LK Haßberge";221;3;6;0;84599;261,23;21;24,82
"LK Hof";539;0;32;0;95311;565,52;6;6,3
"LK Kelheim";663;0;35;0;122258;542,3;13;10,63
"LK Kitzingen";287;0;4;0;90909;315,7;7;7,7
"LK Kronach";185;0;3;0;67135;275,56;1;1,49
"LK Kulmbach";316;2;11;0;71845;439,84;11;15,31
"LK Landsberg a.Lech";478;0;10;0;120071;398,1;8;6,66
"LK Landshut";853;0;32;0;158698;537,5;7;4,41
"LK Lichtenfels";370;0;17;0;66838;553,58;7;10,47
"LK Lindau";312;0;8;0;81669;382,03;11;13,47
"LK Main-Spessart";231;1;6;0;126365;182,8;11;8,7
"LK Miesbach";742;9;11;0;99726;744,04;19;19,05
"LK Miltenberg";434;4;6;1;128756;337,07;21;16,31
"LK Mühldorf a.Inn";652;4;27;0;115250;565,73;16;13,88
"LK München";2053;8;96;0;348871;588,47;93;26,66
"LK Neu-Ulm";785;5;26;0;174200;450,63;39;22,39
"LK Neuburg-Schrobenhausen";423;0;18;0;96680;437,53;4;4,14
"LK Neumarkt i.d.OPf.";554;0;17;0;133561;414,79;14;10,48
"LK Neustadt a.d.Aisch-Bad Windsheim";294;1;6;0;100364;292,93;9;8,97
"LK Neustadt a.d.Waldnaab";879;1;73;0;94352;931,62;4;4,24
"LK Nürnberger Land";785;3;44;0;170365;460,78;21;12,33
"LK Oberallgäu";280;0;7;0;155362;180,22;12;7,72
"LK Ostallgäu";692;0;39;0;140316;493,17;22;15,68
"LK Passau";814;2;31;0;192043;423,86;18;9,37
"LK Pfaffenhofen a.d.Ilm";492;2;21;0;127151;386,94;12;9,44
"LK Regen";241;1;12;0;77656;310,34;5;6,44
"LK Regensburg";715;6;16;0;193572;369,37;41;21,18
"LK Rhön-Grabfeld";274;4;8;0;79690;343,83;31;38,9
"LK Rosenheim";2588;13;199;0;260983;991,64;55;21,07
"LK Roth";358;0;7;0;126958;281,98;4;3,15
"LK Rottal-Inn";866;0;50;0;120659;717,73;17;14,09
"LK Schwandorf";590;1;20;0;147189;400,85;5;3,4
"LK Schweinfurt";653;0;25;0;115106;567,3;19;16,51
"LK Starnberg";779;0;13;0;136092;572,41;18;13,23
"LK Straubing-Bogen";621;0;29;0;100649;617;6;5,96
"LK Tirschenreuth";1199;0;139;0;72504;1653,7;13;17,93
"LK Traunstein";1439;1;88;0;177089;812,59;10;5,65
"LK Unterallgäu";446;0;17;0;144041;309,63;13;9,03
"LK Weilheim-Schongau";477;3;3;0;135348;352,42;20;14,78
"LK Weißenburg-Gunzenhausen";451;0;25;0;94393;477,79;5;5,3
"LK Wunsiedel i.Fichtelgebirge";757;2;42;1;73178;1034,46;25;34,16
"LK Würzburg";644;4;7;0;161834;397,94;21;12,98
"SK Amberg";122;3;4;0;41970;290,68;9;21,44
"SK Ansbach";190;4;8;0;41847;454,03;8;19,12
"SK Aschaffenburg";180;2;1;0;70527;255,22;11;15,6
"SK Augsburg";1015;0;16;0;295135;343,91;39;13,21
"SK Bamberg";246;1;22;0;77592;317,04;6;7,73
"SK Bayreuth";260;0;11;0;74657;348,26;14;18,75
"SK Coburg";146;0;4;0;41249;353,95;2;4,85
"SK Erlangen";385;0;12;0;111962;343,87;12;10,72
"SK Fürth";589;15;38;0;127748;461,06;45;35,23
"SK Hof";188;0;5;0;45930;409,32;5;10,89
"SK Ingolstadt";787;2;39;0;136981;574,53;15;10,95
"SK Kaufbeuren";192;0;8;0;43893;437,43;7;15,95
"SK Kempten";184;0;10;0;68907;267,03;3;4,35
"SK Landshut";445;1;9;0;72404;614,61;15;20,72
"SK Memmingen";132;0;0;0;43837;301,12;2;4,56
"SK München";11259;111;223;0;1471508;765,13;592;40,23
"SK Nürnberg";2028;0;53;0;518365;391,23;133;25,66
"SK Passau";222;0;18;0;52469;423,11;6;11,44
"SK Regensburg";905;1;10;0;152610;593,01;17;11,14
"SK Rosenheim";716;4;23;0;63324;1130,69;17;26,85
"SK Schwabach";120;0;2;0;40792;294,18;4;9,81
"SK Schweinfurt";233;0;17;0;54032;431,23;10;18,51
"SK Straubing";497;0;48;0;47794;1039,88;5;10,46
"SK Weiden i.d.OPf.";390;2;20;0;42520;917,22;4;9,41
"SK Würzburg";787;15;52;0;127880;615,42;31;24,24
