"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";22412;20774;1;722;43909
"'10-19";35590;34193;5;895;70683
"20-29";56250;51270;4;1466;108990
"30-39";48664;45561;5;1366;95596
"40-49";45434;47731;4;1239;94408
"50-59";52960;51714;6;970;105650
"60-69";26860;25061;2;427;52350
"70-79";16470;17667;2;261;34400
"80-89";11686;20791;12;289;32778
"90-99";2151;7347;2;86;9586
"100+";22;151;0;4;177
"Unbekannt";22;21;0;6;49
"Gesamt";318521;322281;43;7731;648576
