"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";277;1;20;0;133596;207,34;13;9,73
"LK Altötting";576;3;31;4;111210;517,94;35;31,47
"LK Amberg-Sulzbach";444;6;41;5;103109;430,61;35;33,94
"LK Ansbach";511;18;13;3;183949;277,79;57;30,99
"LK Aschaffenburg";477;2;24;0;174208;273,81;30;17,22
"LK Augsburg";360;0;6;0;251534;143,12;17;6,76
"LK Bad Kissingen";228;3;16;2;103218;220,89;15;14,53
"LK Bad Tölz-Wolfratshausen";400;2;7;0;127227;314,4;18;14,15
"LK Bamberg";383;-2;33;0;147086;260,39;16;10,88
"LK Bayreuth";382;4;10;2;103656;368,53;26;25,08
"LK Berchtesgadener Land";268;0;14;2;105722;253,5;14;13,24
"LK Cham";390;5;15;1;127882;304,97;10;7,82
"LK Coburg";185;0;7;0;86906;212,87;26;29,92
"LK Dachau";832;20;19;1;153884;540,67;71;46,14
"LK Deggendorf";255;0;9;0;119326;213,7;26;21,79
"LK Dillingen a.d.Donau";227;1;18;8;96021;236,41;27;28,12
"LK Dingolfing-Landau";189;0;3;0;96217;196,43;11;11,43
"LK Donau-Ries";328;2;22;1;133496;245,7;37;27,72
"LK Ebersberg";440;4;5;1;142142;309,55;40;28,14
"LK Eichstätt";262;4;15;0;132341;197,97;23;17,38
"LK Erding";576;6;8;0;137660;418,42;26;18,89
"LK Erlangen-Höchstadt";201;1;6;0;136271;147,5;9;6,6
"LK Forchheim";196;1;4;1;116099;168,82;2;1,72
"LK Freising";935;12;33;0;179116;522,01;32;17,87
"LK Freyung-Grafenau";176;6;9;0;78355;224,62;17;21,7
"LK Fürstenfeldbruck";784;24;30;1;219320;357,47;52;23,71
"LK Fürth";460;9;49;3;117387;391,87;16;13,63
"LK Garmisch-Partenkirchen";259;0;14;1;88467;292,76;16;18,09
"LK Günzburg";214;4;2;0;125747;170,18;9;7,16
"LK Haßberge";148;2;4;0;84599;174,94;11;13
"LK Hof";379;2;22;0;95311;397,65;43;45,12
"LK Kelheim";427;1;31;0;122258;349,26;26;21,27
"LK Kitzingen";146;1;3;0;90909;160,6;34;37,4
"LK Kronach";129;1;3;0;67135;192,15;14;20,85
"LK Kulmbach";195;5;11;1;71845;271,42;16;22,27
"LK Landsberg a.Lech";324;0;10;0;120071;269,84;18;14,99
"LK Landshut";634;4;24;0;158698;399,5;29;18,27
"LK Lichtenfels";194;1;2;1;66838;290,25;10;14,96
"LK Lindau";238;0;6;0;81669;291,42;2;2,45
"LK Main-Spessart";146;1;6;0;126365;115,54;5;3,96
"LK Miesbach";505;1;7;0;99726;506,39;19;19,05
"LK Miltenberg";261;4;4;1;128756;202,71;15;11,65
"LK Mühldorf a.Inn";467;5;18;0;115250;405,21;27;23,43
"LK München";1244;26;21;0;348871;356,58;56;16,05
"LK Neu-Ulm";419;0;18;1;174200;240,53;25;14,35
"LK Neuburg-Schrobenhausen";262;1;10;0;96680;271;39;40,34
"LK Neumarkt i.d.OPf.";341;12;12;1;133561;255,31;50;37,44
"LK Neustadt a.d.Aisch-Bad Windsheim";219;0;7;0;100364;218,21;9;8,97
"LK Neustadt a.d.Waldnaab";754;0;43;0;94352;799,14;78;82,67
"LK Nürnberger Land";591;1;33;2;170365;346,9;29;17,02
"LK Oberallgäu";166;0;7;0;155362;106,85;4;2,57
"LK Ostallgäu";495;0;32;1;140316;352,78;10;7,13
"LK Passau";500;6;18;0;192043;260,36;88;45,82
"LK Pfaffenhofen a.d.Ilm";327;3;17;-1;127151;257,17;16;12,58
"LK Regen";150;2;4;1;77656;193,16;6;7,73
"LK Regensburg";403;3;7;0;193572;208,19;19;9,82
"LK Rhön-Grabfeld";178;2;4;0;79690;223,37;33;41,41
"LK Rosenheim";1992;22;117;1;260983;763,27;153;58,62
"LK Roth";280;1;7;0;126958;220,55;5;3,94
"LK Rottal-Inn";696;3;39;0;120659;576,83;17;14,09
"LK Schwandorf";432;1;14;0;147189;293,5;15;10,19
"LK Schweinfurt";446;0;20;0;115106;387,47;48;41,7
"LK Starnberg";503;0;9;0;136092;369,6;15;11,02
"LK Straubing-Bogen";447;7;15;0;100649;444,12;80;79,48
"LK Tirschenreuth";1103;5;107;8;72504;1521,3;29;40
"LK Traunstein";1094;32;53;1;177089;617,77;168;94,87
"LK Unterallgäu";261;0;13;1;144041;181,2;10;6,94
"LK Weilheim-Schongau";343;2;2;0;135348;253,42;7;5,17
"LK Weißenburg-Gunzenhausen";283;0;12;0;94393;299,81;17;18,01
"LK Wunsiedel i.Fichtelgebirge";615;6;34;1;73178;840,42;31;42,36
"LK Würzburg";401;0;6;0;161834;247,78;6;3,71
"SK Amberg";67;1;3;0;41970;159,64;2;4,77
"SK Ansbach";112;9;6;1;41847;267,64;18;43,01
"SK Aschaffenburg";107;1;1;0;70527;151,71;7;9,93
"SK Augsburg";366;2;9;0;295135;124,01;19;6,44
"SK Bamberg";181;0;15;1;77592;233,27;9;11,6
"SK Bayreuth";184;1;6;0;74657;246,46;18;24,11
"SK Coburg";52;0;0;0;41249;126,06;3;7,27
"SK Erlangen";230;2;6;0;111962;205,43;16;14,29
"SK Fürth";328;10;28;4;127748;256,76;25;19,57
"SK Hof";100;1;4;1;45930;217,72;6;13,06
"SK Ingolstadt";403;8;29;3;136981;294,2;33;24,09
"SK Kaufbeuren";99;0;3;0;43893;225,55;6;13,67
"SK Kempten";102;0;8;0;68907;148,03;1;1,45
"SK Landshut";258;0;7;0;72404;356,33;6;8,29
"SK Memmingen";49;0;0;0;43837;111,78;1;2,28
"SK München";5600;38;103;4;1471508;380,56;338;22,97
"SK Nürnberg";898;4;21;1;518365;173,24;79;15,24
"SK Passau";123;0;16;0;52469;234,42;6;11,44
"SK Regensburg";423;4;4;0;152610;277,18;33;21,62
"SK Rosenheim";426;6;16;1;63324;672,73;69;108,96
"SK Schwabach";74;0;1;0;40792;181,41;2;4,9
"SK Schweinfurt";159;1;17;0;54032;294,27;18;33,31
"SK Straubing";367;3;32;0;47794;767,88;60;125,54
"SK Weiden i.d.OPf.";281;0;9;0;42520;660,87;27;63,5
"SK Würzburg";462;-1;49;0;127880;361,28;10;7,82
