"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";173;9;3;0;133596;129,49;65;48,65
"LK Altötting";256;23;6;0;111210;230,2;153;137,58
"LK Amberg-Sulzbach";142;0;3;0;103109;137,72;86;83,41
"LK Ansbach";266;16;1;0;183949;144,61;121;65,78
"LK Aschaffenburg";233;23;12;0;174208;133,75;106;60,85
"LK Augsburg";217;0;0;0;251534;86,27;52;20,67
"LK Bad Kissingen";125;3;1;0;103218;121,1;62;60,07
"LK Bad Tölz-Wolfratshausen";263;22;4;1;127227;206,72;116;91,18
"LK Bamberg";248;0;6;0;147086;168,61;84;57,11
"LK Bayreuth";183;5;3;0;103656;176,55;88;84,9
"LK Berchtesgadener Land";152;12;3;0;105722;143,77;85;80,4
"LK Cham";267;6;5;1;127882;208,79;83;64,9
"LK Coburg";75;9;1;0;86906;86,3;30;34,52
"LK Dachau";460;70;4;0;153884;298,93;206;133,87
"LK Deggendorf";146;0;4;0;119326;122,35;33;27,66
"LK Dillingen a.d.Donau";90;10;1;0;96021;93,73;53;55,2
"LK Dingolfing-Landau";126;3;1;0;96217;130,95;37;38,45
"LK Donau-Ries";191;18;5;0;133496;143,08;115;86,14
"LK Ebersberg";282;17;1;1;142142;198,39;111;78,09
"LK Eichstätt";128;6;2;0;132341;96,72;57;43,07
"LK Erding";403;6;3;0;137660;292,75;142;103,15
"LK Erlangen-Höchstadt";125;13;1;0;136271;91,73;66;48,43
"LK Forchheim";143;11;2;0;116099;123,17;65;55,99
"LK Freising";678;35;14;1;179116;378,53;245;136,78
"LK Freyung-Grafenau";99;0;2;0;78355;126,35;20;25,52
"LK Fürstenfeldbruck";501;43;7;2;219320;228,43;171;77,97
"LK Fürth";236;0;4;0;117387;201,04;104;88,6
"LK Garmisch-Partenkirchen";182;5;1;0;88467;205,73;87;98,34
"LK Günzburg";138;0;1;0;125747;109,74;49;38,97
"LK Haßberge";85;6;0;0;84599;100,47;37;43,74
"LK Hof";198;15;2;1;95311;207,74;108;113,31
"LK Kelheim";256;21;11;3;122258;209,39;133;108,79
"LK Kitzingen";60;11;0;0;90909;66;31;34,1
"LK Kronach";67;6;0;0;67135;99,8;18;26,81
"LK Kulmbach";106;7;2;0;71845;147,54;35;48,72
"LK Landsberg a.Lech";217;11;4;0;120071;180,73;93;77,45
"LK Landshut";377;9;9;0;158698;237,56;154;97,04
"LK Lichtenfels";125;10;1;0;66838;187,02;55;82,29
"LK Lindau";188;12;4;1;81669;230,2;86;105,3
"LK Main-Spessart";104;13;2;0;126365;82,3;48;37,99
"LK Miesbach";405;25;1;0;99726;406,11;134;134,37
"LK Miltenberg";169;21;0;0;128756;131,26;83;64,46
"LK Mühldorf a.Inn";269;0;4;0;115250;233,41;148;128,42
"LK München";833;0;8;0;348871;238,77;279;79,97
"LK Neu-Ulm";235;16;2;0;174200;134,9;109;62,57
"LK Neuburg-Schrobenhausen";118;0;0;0;96680;122,05;49;50,68
"LK Neumarkt i.d.OPf.";146;8;2;0;133561;109,31;66;49,42
"LK Neustadt a.d.Aisch-Bad Windsheim";94;15;2;0;100364;93,66;43;42,84
"LK Neustadt a.d.Waldnaab";406;33;13;3;94352;430,3;224;237,41
"LK Nürnberger Land";323;25;12;2;170365;189,59;177;103,89
"LK Oberallgäu";121;0;3;0;155362;77,88;35;22,53
"LK Ostallgäu";296;16;7;1;140316;210,95;159;113,32
"LK Passau";262;23;7;0;192043;136,43;145;75,5
"LK Pfaffenhofen a.d.Ilm";200;17;3;1;127151;157,29;99;77,86
"LK Regen";89;10;0;0;77656;114,61;47;60,52
"LK Regensburg";259;20;0;0;193572;133,8;107;55,28
"LK Rhön-Grabfeld";75;8;0;0;79690;94,11;38;47,68
"LK Rosenheim";1172;79;29;4;260983;449,07;466;178,56
"LK Roth";183;25;3;2;126958;144,14;86;67,74
"LK Rottal-Inn";422;28;14;3;120659;349,75;215;178,19
"LK Schwandorf";246;30;5;1;147189;167,13;134;91,04
"LK Schweinfurt";195;14;3;3;115106;169,41;75;65,16
"LK Starnberg";377;31;2;0;136092;277,02;120;88,18
"LK Straubing-Bogen";218;20;7;0;100649;216,59;140;139,1
"LK Tirschenreuth";754;32;40;0;72504;1039,94;356;491,01
"LK Traunstein";457;54;8;1;177089;258,06;256;144,56
"LK Unterallgäu";178;9;3;0;144041;123,58;69;47,9
"LK Weilheim-Schongau";284;11;1;0;135348;209,83;102;75,36
"LK Weißenburg-Gunzenhausen";155;13;2;0;94393;164,21;67;70,98
"LK Wunsiedel i.Fichtelgebirge";388;37;8;0;73178;530,21;195;266,47
"LK Würzburg";284;25;0;0;161834;175,49;98;60,56
"SK Amberg";34;0;1;0;41970;81,01;25;59,57
"SK Ansbach";48;7;0;0;41847;114,7;28;66,91
"SK Aschaffenburg";68;2;0;0;70527;96,42;21;29,78
"SK Augsburg";231;13;4;1;295135;78,27;90;30,49
"SK Bamberg";88;0;0;0;77592;113,41;25;32,22
"SK Bayreuth";93;7;1;0;74657;124,57;48;64,29
"SK Coburg";29;6;0;0;41249;70,3;9;21,82
"SK Erlangen";102;10;1;0;111962;91,1;45;40,19
"SK Fürth";143;0;2;0;127748;111,94;55;43,05
"SK Hof";60;0;1;0;45930;130,63;34;74,03
"SK Ingolstadt";171;0;3;0;136981;124,83;99;72,27
"SK Kaufbeuren";56;4;1;1;43893;127,58;27;61,51
"SK Kempten";51;0;3;0;68907;74,01;14;20,32
"SK Landshut";152;-1;3;0;72404;209,93;75;103,59
