"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";502;4;20;0;133596;375,76;21;15,72
"LK Altötting";750;0;55;0;111210;674,4;8;7,19
"LK Amberg-Sulzbach";544;1;54;0;103109;527,6;7;6,79
"LK Ansbach";695;0;28;0;183949;377,82;11;5,98
"LK Aschaffenburg";702;6;42;0;174208;402,97;18;10,33
"LK Augsburg";737;0;11;0;251534;293;33;13,12
"LK Bad Kissingen";289;1;18;0;103218;279,99;4;3,88
"LK Bad Tölz-Wolfratshausen";643;4;10;0;127227;505,4;11;8,65
"LK Bamberg";507;5;37;0;147086;344,7;18;12,24
"LK Bayreuth";452;1;28;0;103656;436,06;2;1,93
"LK Berchtesgadener Land";445;0;25;0;105722;420,92;13;12,3
"LK Cham";509;1;21;0;127882;398,02;3;2,35
"LK Coburg";444;1;30;0;86906;510,9;4;4,6
"LK Dachau";1243;6;34;0;153884;807,75;24;15,6
"LK Deggendorf";461;5;17;1;119326;386,34;8;6,7
"LK Dillingen a.d.Donau";380;6;29;0;96021;395,75;6;6,25
"LK Dingolfing-Landau";969;2;10;0;96217;1007,1;57;59,24
"LK Donau-Ries";490;11;24;1;133496;367,05;25;18,73
"LK Ebersberg";755;3;5;0;142142;531,16;26;18,29
"LK Eichstätt";426;0;20;0;132341;321,9;12;9,07
"LK Erding";860;4;11;0;137660;624,73;11;7,99
"LK Erlangen-Höchstadt";379;6;11;0;136271;278,12;8;5,87
"LK Forchheim";296;1;4;0;116099;254,95;7;6,03
"LK Freising";1324;20;46;0;179116;739,19;36;20,1
"LK Freyung-Grafenau";247;8;12;0;78355;315,23;9;11,49
"LK Fürstenfeldbruck";1302;27;36;0;219320;593,65;69;31,46
"LK Fürth";594;6;58;0;117387;506,02;13;11,07
"LK Garmisch-Partenkirchen";425;0;20;0;88467;480,41;7;7,91
"LK Günzburg";407;9;4;0;125747;323,67;32;25,45
"LK Haßberge";227;4;6;0;84599;268,32;25;29,55
"LK Hof";543;1;32;0;95311;569,71;10;10,49
"LK Kelheim";669;1;35;0;122258;547,2;13;10,63
"LK Kitzingen";292;5;4;0;90909;321,2;12;13,2
"LK Kronach";186;1;3;0;67135;277,05;1;1,49
"LK Kulmbach";316;0;11;0;71845;439,84;11;15,31
"LK Landsberg a.Lech";478;0;10;0;120071;398,1;6;5
"LK Landshut";858;5;33;1;158698;540,65;12;7,56
"LK Lichtenfels";371;0;17;0;66838;555,07;7;10,47
"LK Lindau";313;0;8;0;81669;383,25;4;4,9
"LK Main-Spessart";235;3;6;0;126365;185,97;13;10,29
"LK Miesbach";748;6;11;0;99726;750,06;23;23,06
"LK Miltenberg";434;0;6;0;128756;337,07;18;13,98
"LK Mühldorf a.Inn";652;0;27;0;115250;565,73;14;12,15
"LK München";2068;12;96;0;348871;592,77;92;26,37
"LK Neu-Ulm";788;1;26;0;174200;452,35;36;20,67
"LK Neuburg-Schrobenhausen";426;3;18;0;96680;440,63;6;6,21
"LK Neumarkt i.d.OPf.";558;4;17;0;133561;417,79;12;8,98
"LK Neustadt a.d.Aisch-Bad Windsheim";296;0;6;0;100364;294,93;10;9,96
"LK Neustadt a.d.Waldnaab";881;2;73;0;94352;933,74;6;6,36
"LK Nürnberger Land";787;2;44;0;170365;461,95;22;12,91
"LK Oberallgäu";280;0;7;0;155362;180,22;12;7,72
"LK Ostallgäu";697;4;39;0;140316;496,74;27;19,24
"LK Passau";815;0;31;0;192043;424,38;16;8,33
"LK Pfaffenhofen a.d.Ilm";500;3;21;0;127151;393,23;17;13,37
"LK Regen";243;2;12;0;77656;312,92;7;9,01
"LK Regensburg";725;9;16;0;193572;374,54;41;21,18
"LK Rhön-Grabfeld";276;2;8;0;79690;346,34;33;41,41
"LK Rosenheim";2597;8;199;0;260983;995,08;57;21,84
"LK Roth";365;2;7;0;126958;287,5;9;7,09
"LK Rottal-Inn";875;9;50;0;120659;725,18;16;13,26
"LK Schwandorf";591;1;20;0;147189;401,52;4;2,72
"LK Schweinfurt";659;6;25;0;115106;572,52;19;16,51
"LK Starnberg";783;2;13;0;136092;575,35;20;14,7
"LK Straubing-Bogen";627;5;29;0;100649;622,96;11;10,93
"LK Tirschenreuth";1209;6;139;0;72504;1667,49;22;30,34
"LK Traunstein";1441;2;88;0;177089;813,72;9;5,08
"LK Unterallgäu";446;0;17;0;144041;309,63;8;5,55
"LK Weilheim-Schongau";476;-1;3;0;135348;351,69;16;11,82
"LK Weißenburg-Gunzenhausen";452;1;25;0;94393;478,85;4;4,24
"LK Wunsiedel i.Fichtelgebirge";759;2;42;0;73178;1037,2;25;34,16
"LK Würzburg";646;1;7;0;161834;399,17;24;14,83
"SK Amberg";124;2;4;0;41970;295,45;10;23,83
"SK Ansbach";190;0;8;0;41847;454,03;5;11,95
"SK Aschaffenburg";181;1;1;0;70527;256,64;9;12,76
"SK Augsburg";1032;11;16;0;295135;349,67;42;14,23
"SK Bamberg";249;2;22;0;77592;320,91;5;6,44
"SK Bayreuth";265;5;11;0;74657;354,96;13;17,41
"SK Coburg";146;0;4;0;41249;353,95;2;4,85
"SK Erlangen";388;3;12;0;111962;346,55;12;10,72
"SK Fürth";597;5;38;0;127748;467,33;41;32,09
"SK Hof";188;0;5;0;45930;409,32;4;8,71
"SK Ingolstadt";792;2;39;0;136981;578,18;19;13,87
"SK Kaufbeuren";194;2;8;0;43893;441,98;6;13,67
"SK Kempten";184;0;10;0;68907;267,03;1;1,45
"SK Landshut";450;5;9;0;72404;621,51;19;26,24
"SK Memmingen";134;2;0;0;43837;305,68;3;6,84
"SK München";11384;103;225;2;1471508;773,63;558;37,92
"SK Nürnberg";2060;32;53;0;518365;397,4;109;21,03
"SK Passau";223;0;18;0;52469;425,01;7;13,34
"SK Regensburg";911;4;10;0;152610;596,95;16;10,48
"SK Rosenheim";719;3;23;0;63324;1135,43;16;25,27
"SK Schwabach";123;1;2;0;40792;301,53;6;14,71
"SK Schweinfurt";236;3;17;0;54032;436,78;9;16,66
"SK Straubing";500;1;48;0;47794;1046,16;8;16,74
"SK Weiden i.d.OPf.";390;0;20;0;42520;917,22;4;9,41
"SK Würzburg";793;4;52;0;127880;620,11;33;25,81
